Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes
viralrecon,exponential,0.05,40,47,RESHIV3,385.63999999999993,12, 6, 0, 88, 10, 13, 0, 0, 0, 0, 4, 4, 0, 0, 0, 19, 10, 12, 4, 5, 2, 0, 0, 0, 0, 15, 2,{c5.2xlarge=12; c5.xlarge=6; c5a.2xlarge=0; c5a.xlarge=88; d3.2xlarge=10; d3.xlarge=13; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=4; m5.xlarge=4; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=19; m5zn.large=10; m5zn.xlarge=12; r5.2xlarge=4; r5.large=5; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=15; z1d.xlarge=2}
viralrecon,exponential,0.05,40,47,RESHIMAX,343.10999999999984,8, 8, 0, 69, 14, 13, 0, 0, 0, 0, 6, 4, 0, 0, 0, 9, 13, 24, 9, 6, 2, 0, 0, 0, 0, 14, 7,{c5.2xlarge=8; c5.xlarge=8; c5a.2xlarge=0; c5a.xlarge=69; d3.2xlarge=14; d3.xlarge=13; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=6; m5.xlarge=4; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=9; m5zn.large=13; m5zn.xlarge=24; r5.2xlarge=9; r5.large=6; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=14; z1d.xlarge=7}
viralrecon,exponential,0.05,40,47,RESHIFCFS,387.4899999999999,24, 9, 0, 90, 7, 11, 0, 0, 0, 0, 3, 1, 0, 0, 0, 22, 9, 7, 2, 2, 0, 0, 0, 0, 0, 17, 2,{c5.2xlarge=24; c5.xlarge=9; c5a.2xlarge=0; c5a.xlarge=90; d3.2xlarge=7; d3.xlarge=11; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=3; m5.xlarge=1; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=22; m5zn.large=9; m5zn.xlarge=7; r5.2xlarge=2; r5.large=2; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=17; z1d.xlarge=2}
viralrecon,exponential,0.05,40,48,MINMIN,539.0299999999999,12, 5, 0, 34, 9, 10, 0, 0, 0, 0, 10, 25, 4, 0, 0, 21, 11, 13, 3, 6, 5, 0, 5, 5, 0, 26, 2,{c5.2xlarge=12; c5.xlarge=5; c5a.2xlarge=0; c5a.xlarge=34; d3.2xlarge=9; d3.xlarge=10; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=10; m5.xlarge=25; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=21; m5zn.large=11; m5zn.xlarge=13; r5.2xlarge=3; r5.large=6; r5.xlarge=5; r5a.2xlarge=0; r5a.large=5; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=26; z1d.xlarge=2}
viralrecon,exponential,0.05,40,48,MAXMIN,532.4699999999999,21, 3, 21, 24, 6, 0, 0, 3, 0, 1, 13, 28, 2, 1, 5, 5, 0, 4, 0, 4, 0, 2, 2, 19, 0, 25, 17,{c5.2xlarge=21; c5.xlarge=3; c5a.2xlarge=21; c5a.xlarge=24; d3.2xlarge=6; d3.xlarge=0; i3.2xlarge=0; i3.large=3; i3.xlarge=0; m5.2xlarge=1; m5.large=13; m5.xlarge=28; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=5; m5zn.2xlarge=5; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=0; r5.large=4; r5.xlarge=0; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=19; z1d.2xlarge=0; z1d.large=25; z1d.xlarge=17}
viralrecon,exponential,0.05,40,48,MCT,530.14,18, 1, 22, 20, 6, 0, 0, 4, 0, 3, 16, 34, 3, 0, 1, 9, 0, 6, 0, 4, 0, 0, 2, 16, 0, 22, 19,{c5.2xlarge=18; c5.xlarge=1; c5a.2xlarge=22; c5a.xlarge=20; d3.2xlarge=6; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=0; m5.2xlarge=3; m5.large=16; m5.xlarge=34; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=9; m5zn.large=0; m5zn.xlarge=6; r5.2xlarge=0; r5.large=4; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=16; z1d.2xlarge=0; z1d.large=22; z1d.xlarge=19}
viralrecon,exponential,0.05,40,48,ROUNDROBIN,607.1899999999998,8, 0, 1, 10, 14, 0, 0, 5, 0, 0, 20, 59, 6, 5, 9, 0, 0, 4, 0, 1, 0, 13, 1, 25, 0, 21, 3,{c5.2xlarge=8; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=10; d3.2xlarge=14; d3.xlarge=0; i3.2xlarge=0; i3.large=5; i3.xlarge=0; m5.2xlarge=0; m5.large=20; m5.xlarge=59; m5a.2xlarge=6; m5a.large=5; m5a.xlarge=9; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=13; r5a.large=1; r5a.xlarge=25; z1d.2xlarge=0; z1d.large=21; z1d.xlarge=3}
viralrecon,exponential,0.05,40,48,STATIC,607.4999999999999,25, 2, 19, 19, 1, 0, 0, 0, 0, 1, 22, 51, 0, 0, 0, 6, 0, 10, 0, 5, 0, 0, 0, 9, 0, 25, 10,{c5.2xlarge=25; c5.xlarge=2; c5a.2xlarge=19; c5a.xlarge=19; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=22; m5.xlarge=51; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=0; m5zn.xlarge=10; r5.2xlarge=0; r5.large=5; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=9; z1d.2xlarge=0; z1d.large=25; z1d.xlarge=10}
viralrecon,exponential,0.05,40,48,NOML,524.3199999999998,32, 12, 65, 20, 1, 0, 0, 0, 0, 15, 5, 24, 3, 3, 0, 4, 0, 5, 0, 1, 0, 0, 0, 0, 0, 11, 4,{c5.2xlarge=32; c5.xlarge=12; c5a.2xlarge=65; c5a.xlarge=20; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=15; m5.large=5; m5.xlarge=24; m5a.2xlarge=3; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=5; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=11; z1d.xlarge=4}
viralrecon,exponential,0.05,40,48,CUSTOMCLUSTERNOML,330.07999999999976,12, 5, 22, 65, 33, 0, 0, 9, 0, 11, 7, 5, 5, 2, 2, 5, 0, 7, 0, 0, 0, 0, 0, 0, 0, 3, 12,{c5.2xlarge=12; c5.xlarge=5; c5a.2xlarge=22; c5a.xlarge=65; d3.2xlarge=33; d3.xlarge=0; i3.2xlarge=0; i3.large=9; i3.xlarge=0; m5.2xlarge=11; m5.large=7; m5.xlarge=5; m5a.2xlarge=5; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=5; m5zn.large=0; m5zn.xlarge=7; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=12}
viralrecon,exponential,0.05,40,48,TEXTDISTANCE,352.4599999999999,12, 5, 8, 15, 1, 0, 0, 3, 0, 13, 26, 49, 2, 16, 27, 4, 0, 8, 0, 3, 0, 4, 1, 3, 0, 0, 5,{c5.2xlarge=12; c5.xlarge=5; c5a.2xlarge=8; c5a.xlarge=15; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=3; i3.xlarge=0; m5.2xlarge=13; m5.large=26; m5.xlarge=49; m5a.2xlarge=2; m5a.large=16; m5a.xlarge=27; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=8; r5.2xlarge=0; r5.large=3; r5.xlarge=0; r5a.2xlarge=4; r5a.large=1; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=5}
viralrecon,exponential,0.05,40,48,CRITICALPATH,327.01999999999987,34, 8, 59, 56, 3, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 7, 0, 5, 0, 1, 0, 0, 0, 0, 0, 16, 13,{c5.2xlarge=34; c5.xlarge=8; c5a.2xlarge=59; c5a.xlarge=56; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=7; m5zn.large=0; m5zn.xlarge=5; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=16; z1d.xlarge=13}
viralrecon,exponential,0.05,40,48,CRITICALPATHREVERSE,329.2999999999999,18, 3, 53, 77, 2, 0, 0, 0, 0, 2, 1, 3, 0, 0, 0, 8, 0, 5, 0, 1, 0, 0, 0, 0, 0, 18, 14,{c5.2xlarge=18; c5.xlarge=3; c5a.2xlarge=53; c5a.xlarge=77; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=8; m5zn.large=0; m5zn.xlarge=5; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=18; z1d.xlarge=14}
viralrecon,exponential,0.05,40,48,RESHIV2,330.0899999999999,20, 7, 42, 78, 2, 0, 0, 0, 0, 2, 1, 5, 0, 0, 0, 8, 0, 6, 0, 1, 0, 0, 0, 0, 0, 18, 16,{c5.2xlarge=20; c5.xlarge=7; c5a.2xlarge=42; c5a.xlarge=78; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=5; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=8; m5zn.large=0; m5zn.xlarge=6; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=18; z1d.xlarge=16}
viralrecon,exponential,0.05,40,48,RESHIV3,330.08999999999986,23, 5, 41, 80, 2, 0, 0, 0, 0, 2, 1, 4, 0, 0, 0, 9, 0, 6, 0, 2, 0, 0, 0, 0, 0, 16, 15,{c5.2xlarge=23; c5.xlarge=5; c5a.2xlarge=41; c5a.xlarge=80; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=4; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=9; m5zn.large=0; m5zn.xlarge=6; r5.2xlarge=0; r5.large=2; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=16; z1d.xlarge=15}
viralrecon,exponential,0.05,40,48,RESHIMAX,330.9799999999999,22, 6, 71, 54, 3, 0, 0, 0, 0, 3, 1, 5, 0, 0, 0, 5, 0, 6, 0, 1, 0, 0, 0, 0, 0, 18, 11,{c5.2xlarge=22; c5.xlarge=6; c5a.2xlarge=71; c5a.xlarge=54; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=3; m5.large=1; m5.xlarge=5; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=0; m5zn.xlarge=6; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=18; z1d.xlarge=11}
viralrecon,exponential,0.05,40,48,RESHIFCFS,561.65,39, 2, 22, 83, 2, 0, 0, 0, 0, 2, 2, 5, 0, 1, 1, 7, 0, 6, 0, 2, 0, 0, 1, 0, 0, 18, 13,{c5.2xlarge=39; c5.xlarge=2; c5a.2xlarge=22; c5a.xlarge=83; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=5; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=7; m5zn.large=0; m5zn.xlarge=6; r5.2xlarge=0; r5.large=2; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=18; z1d.xlarge=13}
viralrecon,exponential,0.05,40,49,MINMIN,527.64,17, 3, 21, 22, 3, 0, 0, 4, 0, 3, 19, 28, 2, 6, 2, 11, 0, 6, 0, 4, 0, 0, 1, 17, 0, 24, 13,{c5.2xlarge=17; c5.xlarge=3; c5a.2xlarge=21; c5a.xlarge=22; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=0; m5.2xlarge=3; m5.large=19; m5.xlarge=28; m5a.2xlarge=2; m5a.large=6; m5a.xlarge=2; m5zn.2xlarge=11; m5zn.large=0; m5zn.xlarge=6; r5.2xlarge=0; r5.large=4; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=17; z1d.2xlarge=0; z1d.large=24; z1d.xlarge=13}
viralrecon,exponential,0.05,40,49,MAXMIN,554.8699999999999,11, 4, 7, 33, 7, 2, 0, 1, 1, 8, 0, 0, 1, 13, 0, 0, 20, 28, 0, 0, 21, 4, 0, 2, 13, 24, 6,{c5.2xlarge=11; c5.xlarge=4; c5a.2xlarge=7; c5a.xlarge=33; d3.2xlarge=7; d3.xlarge=2; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=8; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=13; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=20; m5zn.xlarge=28; r5.2xlarge=0; r5.large=0; r5.xlarge=21; r5a.2xlarge=4; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=13; z1d.large=24; z1d.xlarge=6}
viralrecon,exponential,0.05,40,49,MCT,558.39,3, 3, 8, 45, 8, 2, 0, 1, 2, 8, 0, 0, 2, 6, 0, 0, 25, 30, 0, 0, 21, 4, 0, 2, 8, 19, 9,{c5.2xlarge=3; c5.xlarge=3; c5a.2xlarge=8; c5a.xlarge=45; d3.2xlarge=8; d3.xlarge=2; i3.2xlarge=0; i3.large=1; i3.xlarge=2; m5.2xlarge=8; m5.large=0; m5.xlarge=0; m5a.2xlarge=2; m5a.large=6; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=25; m5zn.xlarge=30; r5.2xlarge=0; r5.large=0; r5.xlarge=21; r5a.2xlarge=4; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=8; z1d.large=19; z1d.xlarge=9}
viralrecon,exponential,0.05,40,49,ROUNDROBIN,774.6099999999998,4, 4, 0, 55, 6, 0, 0, 3, 4, 6, 0, 0, 0, 22, 0, 0, 7, 33, 0, 0, 26, 2, 0, 5, 2, 22, 5,{c5.2xlarge=4; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=55; d3.2xlarge=6; d3.xlarge=0; i3.2xlarge=0; i3.large=3; i3.xlarge=4; m5.2xlarge=6; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=22; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=7; m5zn.xlarge=33; r5.2xlarge=0; r5.large=0; r5.xlarge=26; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=2; z1d.large=22; z1d.xlarge=5}
viralrecon,exponential,0.05,40,49,STATIC,624.8699999999998,2, 6, 6, 11, 3, 1, 0, 0, 0, 4, 0, 0, 3, 4, 0, 0, 36, 38, 0, 0, 56, 0, 0, 0, 8, 19, 8,{c5.2xlarge=2; c5.xlarge=6; c5a.2xlarge=6; c5a.xlarge=11; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=0; m5a.2xlarge=3; m5a.large=4; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=36; m5zn.xlarge=38; r5.2xlarge=0; r5.large=0; r5.xlarge=56; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=8; z1d.large=19; z1d.xlarge=8}
viralrecon,exponential,0.05,40,49,NOML,329.0999999999998,10, 18, 6, 10, 2, 0, 0, 0, 0, 43, 0, 0, 21, 36, 0, 0, 12, 23, 0, 0, 2, 0, 0, 0, 7, 13, 2,{c5.2xlarge=10; c5.xlarge=18; c5a.2xlarge=6; c5a.xlarge=10; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=43; m5.large=0; m5.xlarge=0; m5a.2xlarge=21; m5a.large=36; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=12; m5zn.xlarge=23; r5.2xlarge=0; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=7; z1d.large=13; z1d.xlarge=2}
viralrecon,exponential,0.05,40,49,CUSTOMCLUSTERNOML,375.51999999999987,4, 4, 6, 19, 30, 2, 0, 22, 6, 60, 0, 0, 1, 0, 0, 0, 2, 37, 0, 0, 2, 0, 0, 0, 6, 1, 3,{c5.2xlarge=4; c5.xlarge=4; c5a.2xlarge=6; c5a.xlarge=19; d3.2xlarge=30; d3.xlarge=2; i3.2xlarge=0; i3.large=22; i3.xlarge=6; m5.2xlarge=60; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=37; r5.2xlarge=0; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=6; z1d.large=1; z1d.xlarge=3}
viralrecon,exponential,0.05,40,49,TEXTDISTANCE,474.71999999999986,9, 3, 1, 2, 0, 1, 0, 3, 1, 30, 0, 0, 4, 98, 0, 0, 10, 21, 0, 0, 6, 3, 0, 2, 6, 0, 5,{c5.2xlarge=9; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=0; i3.large=3; i3.xlarge=1; m5.2xlarge=30; m5.large=0; m5.xlarge=0; m5a.2xlarge=4; m5a.large=98; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=10; m5zn.xlarge=21; r5.2xlarge=0; r5.large=0; r5.xlarge=6; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=6; z1d.large=0; z1d.xlarge=5}
viralrecon,exponential,0.05,40,49,CRITICALPATH,349.3099999999999,7, 26, 7, 46, 3, 2, 0, 0, 0, 4, 0, 0, 1, 0, 0, 0, 33, 43, 0, 0, 3, 0, 0, 0, 15, 12, 3,{c5.2xlarge=7; c5.xlarge=26; c5a.2xlarge=7; c5a.xlarge=46; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=33; m5zn.xlarge=43; r5.2xlarge=0; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=15; z1d.large=12; z1d.xlarge=3}
viralrecon,exponential,0.05,40,49,CRITICALPATHREVERSE,355.08999999999986,24, 14, 18, 42, 3, 3, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 26, 33, 0, 0, 2, 0, 0, 0, 15, 14, 6,{c5.2xlarge=24; c5.xlarge=14; c5a.2xlarge=18; c5a.xlarge=42; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=5; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=26; m5zn.xlarge=33; r5.2xlarge=0; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=15; z1d.large=14; z1d.xlarge=6}
viralrecon,exponential,0.05,40,49,RESHIV2,551.7399999999999,26, 11, 26, 36, 4, 3, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 28, 32, 0, 0, 2, 0, 0, 0, 13, 14, 5,{c5.2xlarge=26; c5.xlarge=11; c5a.2xlarge=26; c5a.xlarge=36; d3.2xlarge=4; d3.xlarge=3; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=6; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=28; m5zn.xlarge=32; r5.2xlarge=0; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=13; z1d.large=14; z1d.xlarge=5}
viralrecon,exponential,0.05,40,49,RESHIV3,551.7399999999999,18, 13, 10, 42, 4, 5, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 30, 35, 0, 0, 2, 0, 0, 0, 16, 18, 7,{c5.2xlarge=18; c5.xlarge=13; c5a.2xlarge=10; c5a.xlarge=42; d3.2xlarge=4; d3.xlarge=5; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=6; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=30; m5zn.xlarge=35; r5.2xlarge=0; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=16; z1d.large=18; z1d.xlarge=7}
viralrecon,exponential,0.05,40,49,RESHIMAX,357.0499999999999,7, 18, 23, 27, 3, 4, 0, 1, 0, 5, 0, 0, 0, 0, 0, 0, 33, 39, 0, 0, 2, 0, 0, 0, 13, 23, 7,{c5.2xlarge=7; c5.xlarge=18; c5a.2xlarge=23; c5a.xlarge=27; d3.2xlarge=3; d3.xlarge=4; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=5; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=33; m5zn.xlarge=39; r5.2xlarge=0; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=13; z1d.large=23; z1d.xlarge=7}
viralrecon,exponential,0.05,40,49,RESHIFCFS,550.8999999999999,16, 10, 24, 48, 2, 2, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 30, 34, 0, 0, 2, 0, 0, 0, 9, 16, 7,{c5.2xlarge=16; c5.xlarge=10; c5a.2xlarge=24; c5a.xlarge=48; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=6; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=30; m5zn.xlarge=34; r5.2xlarge=0; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=9; z1d.large=16; z1d.xlarge=7}
viralrecon,exponential,0.05,40,50,MINMIN,552.5499999999998,13, 5, 6, 37, 8, 2, 0, 0, 0, 7, 0, 0, 1, 4, 0, 0, 21, 36, 0, 0, 23, 0, 0, 1, 10, 24, 8,{c5.2xlarge=13; c5.xlarge=5; c5a.2xlarge=6; c5a.xlarge=37; d3.2xlarge=8; d3.xlarge=2; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=7; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=21; m5zn.xlarge=36; r5.2xlarge=0; r5.large=0; r5.xlarge=23; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=10; z1d.large=24; z1d.xlarge=8}
viralrecon,exponential,0.05,40,50,MAXMIN,558.2099999999999,0, 0, 15, 26, 4, 0, 2, 11, 10, 6, 3, 0, 5, 20, 0, 0, 22, 21, 5, 0, 6, 6, 2, 5, 0, 33, 4,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=15; c5a.xlarge=26; d3.2xlarge=4; d3.xlarge=0; i3.2xlarge=2; i3.large=11; i3.xlarge=10; m5.2xlarge=6; m5.large=3; m5.xlarge=0; m5a.2xlarge=5; m5a.large=20; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=22; m5zn.xlarge=21; r5.2xlarge=5; r5.large=0; r5.xlarge=6; r5a.2xlarge=6; r5a.large=2; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=33; z1d.xlarge=4}
viralrecon,exponential,0.05,40,50,MCT,555.7899999999998,0, 0, 13, 26, 3, 0, 2, 13, 8, 6, 3, 0, 3, 4, 0, 0, 53, 13, 4, 0, 12, 4, 2, 7, 0, 24, 6,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=13; c5a.xlarge=26; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=2; i3.large=13; i3.xlarge=8; m5.2xlarge=6; m5.large=3; m5.xlarge=0; m5a.2xlarge=3; m5a.large=4; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=53; m5zn.xlarge=13; r5.2xlarge=4; r5.large=0; r5.xlarge=12; r5a.2xlarge=4; r5a.large=2; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=24; z1d.xlarge=6}
viralrecon,exponential,0.05,40,50,ROUNDROBIN,668.3,0, 0, 2, 11, 2, 0, 2, 26, 4, 6, 0, 0, 7, 20, 0, 0, 61, 23, 0, 0, 1, 17, 12, 6, 0, 5, 0,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=11; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=2; i3.large=26; i3.xlarge=4; m5.2xlarge=6; m5.large=0; m5.xlarge=0; m5a.2xlarge=7; m5a.large=20; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=61; m5zn.xlarge=23; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=17; r5a.large=12; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=0}
