Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes
viralrecon,exponential,0.15,40,0,MINMIN,762.1899999999999,0, 6, 23, 12, 10, 16, 4, 1, 0, 8, 2, 11, 17, 0, 3, 47, 0, 7, 0, 3, 15, 5, 7, 5, 0, 0, 4,{c5.2xlarge=0; c5.xlarge=6; c5a.2xlarge=23; c5a.xlarge=12; d3.2xlarge=10; d3.xlarge=16; i3.2xlarge=4; i3.large=1; i3.xlarge=0; m5.2xlarge=8; m5.large=2; m5.xlarge=11; m5a.2xlarge=17; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=47; m5zn.large=0; m5zn.xlarge=7; r5.2xlarge=0; r5.large=3; r5.xlarge=15; r5a.2xlarge=5; r5a.large=7; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=4}
viralrecon,exponential,0.15,40,19,RESHIFCFS,569.34,34, 4, 0, 90, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 31, 7, 1, 0, 0, 0, 0, 0, 7, 18, 10,{c5.2xlarge=34; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=90; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=31; m5zn.xlarge=7; r5.2xlarge=1; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=7; z1d.large=18; z1d.xlarge=10}
viralrecon,exponential,0.15,40,20,MINMIN,569.9499999999999,22, 2, 0, 30, 1, 15, 0, 0, 0, 4, 0, 6, 2, 0, 0, 0, 30, 17, 8, 0, 0, 0, 2, 8, 6, 45, 8,{c5.2xlarge=22; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=30; d3.2xlarge=1; d3.xlarge=15; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=6; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=30; m5zn.xlarge=17; r5.2xlarge=8; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=8; z1d.2xlarge=6; z1d.large=45; z1d.xlarge=8}
viralrecon,exponential,0.15,40,20,MAXMIN,556.25,24, 17, 7, 16, 0, 9, 0, 1, 0, 0, 3, 20, 3, 3, 6, 16, 11, 3, 0, 5, 0, 19, 2, 12, 4, 21, 4,{c5.2xlarge=24; c5.xlarge=17; c5a.2xlarge=7; c5a.xlarge=16; d3.2xlarge=0; d3.xlarge=9; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=3; m5.xlarge=20; m5a.2xlarge=3; m5a.large=3; m5a.xlarge=6; m5zn.2xlarge=16; m5zn.large=11; m5zn.xlarge=3; r5.2xlarge=0; r5.large=5; r5.xlarge=0; r5a.2xlarge=19; r5a.large=2; r5a.xlarge=12; z1d.2xlarge=4; z1d.large=21; z1d.xlarge=4}
viralrecon,exponential,0.15,40,20,MCT,562.18,29, 7, 15, 13, 0, 5, 0, 0, 2, 0, 2, 11, 2, 0, 10, 13, 14, 3, 0, 4, 0, 33, 2, 9, 4, 22, 6,{c5.2xlarge=29; c5.xlarge=7; c5a.2xlarge=15; c5a.xlarge=13; d3.2xlarge=0; d3.xlarge=5; i3.2xlarge=0; i3.large=0; i3.xlarge=2; m5.2xlarge=0; m5.large=2; m5.xlarge=11; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=10; m5zn.2xlarge=13; m5zn.large=14; m5zn.xlarge=3; r5.2xlarge=0; r5.large=4; r5.xlarge=0; r5a.2xlarge=33; r5a.large=2; r5a.xlarge=9; z1d.2xlarge=4; z1d.large=22; z1d.xlarge=6}
viralrecon,exponential,0.15,40,20,ROUNDROBIN,362.63999999999993,17, 0, 8, 6, 0, 6, 0, 0, 0, 0, 1, 34, 5, 0, 22, 2, 0, 5, 0, 1, 0, 49, 5, 20, 2, 18, 4,{c5.2xlarge=17; c5.xlarge=0; c5a.2xlarge=8; c5a.xlarge=6; d3.2xlarge=0; d3.xlarge=6; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=34; m5a.2xlarge=5; m5a.large=0; m5a.xlarge=22; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=5; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=49; r5a.large=5; r5a.xlarge=20; z1d.2xlarge=2; z1d.large=18; z1d.xlarge=4}
viralrecon,exponential,0.15,40,20,STATIC,533.5999999999999,24, 13, 5, 6, 0, 7, 0, 0, 0, 0, 1, 12, 3, 0, 0, 16, 8, 8, 0, 4, 0, 44, 4, 18, 3, 25, 4,{c5.2xlarge=24; c5.xlarge=13; c5a.2xlarge=5; c5a.xlarge=6; d3.2xlarge=0; d3.xlarge=7; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=12; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=16; m5zn.large=8; m5zn.xlarge=8; r5.2xlarge=0; r5.large=4; r5.xlarge=0; r5a.2xlarge=44; r5a.large=4; r5a.xlarge=18; z1d.2xlarge=3; z1d.large=25; z1d.xlarge=4}
viralrecon,exponential,0.15,40,20,NOML,524.3199999999999,36, 54, 11, 4, 0, 1, 0, 0, 0, 0, 13, 40, 6, 3, 2, 9, 4, 4, 0, 1, 0, 0, 0, 0, 4, 11, 2,{c5.2xlarge=36; c5.xlarge=54; c5a.2xlarge=11; c5a.xlarge=4; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=13; m5.xlarge=40; m5a.2xlarge=6; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=9; m5zn.large=4; m5zn.xlarge=4; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=4; z1d.large=11; z1d.xlarge=2}
viralrecon,exponential,0.15,40,20,CUSTOMCLUSTERNOML,326.43999999999994,11, 18, 5, 36, 0, 6, 0, 11, 54, 0, 5, 6, 8, 5, 2, 11, 3, 8, 0, 1, 0, 1, 1, 1, 5, 2, 5,{c5.2xlarge=11; c5.xlarge=18; c5a.2xlarge=5; c5a.xlarge=36; d3.2xlarge=0; d3.xlarge=6; i3.2xlarge=0; i3.large=11; i3.xlarge=54; m5.2xlarge=0; m5.large=5; m5.xlarge=6; m5a.2xlarge=8; m5a.large=5; m5a.xlarge=2; m5zn.2xlarge=11; m5zn.large=3; m5zn.xlarge=8; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=5; z1d.large=2; z1d.xlarge=5}
viralrecon,exponential,0.15,40,20,TEXTDISTANCE,347.63999999999993,12, 10, 3, 5, 0, 3, 0, 1, 1, 0, 26, 79, 8, 18, 9, 7, 2, 8, 0, 4, 0, 2, 1, 2, 3, 0, 1,{c5.2xlarge=12; c5.xlarge=10; c5a.2xlarge=3; c5a.xlarge=5; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=0; m5.large=26; m5.xlarge=79; m5a.2xlarge=8; m5a.large=18; m5a.xlarge=9; m5zn.2xlarge=7; m5zn.large=2; m5zn.xlarge=8; r5.2xlarge=0; r5.large=4; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=3; z1d.large=0; z1d.xlarge=1}
viralrecon,exponential,0.15,40,20,CRITICALPATH,525.2599999999999,19, 39, 11, 45, 0, 6, 0, 0, 0, 0, 1, 4, 1, 0, 0, 30, 18, 7, 0, 1, 0, 0, 0, 0, 6, 12, 6,{c5.2xlarge=19; c5.xlarge=39; c5a.2xlarge=11; c5a.xlarge=45; d3.2xlarge=0; d3.xlarge=6; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=4; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=30; m5zn.large=18; m5zn.xlarge=7; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=6; z1d.large=12; z1d.xlarge=6}
viralrecon,exponential,0.15,40,20,CRITICALPATHREVERSE,366.3899999999999,62, 13, 18, 39, 0, 4, 0, 0, 0, 0, 2, 9, 0, 0, 0, 14, 11, 7, 0, 2, 0, 0, 0, 0, 6, 12, 6,{c5.2xlarge=62; c5.xlarge=13; c5a.2xlarge=18; c5a.xlarge=39; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=2; m5.xlarge=9; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=14; m5zn.large=11; m5zn.xlarge=7; r5.2xlarge=0; r5.large=2; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=6; z1d.large=12; z1d.xlarge=6}
viralrecon,exponential,0.15,40,20,RESHIV2,551.7399999999999,52, 23, 19, 34, 0, 7, 0, 0, 0, 0, 1, 9, 0, 0, 0, 16, 12, 4, 0, 2, 0, 0, 0, 0, 4, 17, 6,{c5.2xlarge=52; c5.xlarge=23; c5a.2xlarge=19; c5a.xlarge=34; d3.2xlarge=0; d3.xlarge=7; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=9; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=16; m5zn.large=12; m5zn.xlarge=4; r5.2xlarge=0; r5.large=2; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=4; z1d.large=17; z1d.xlarge=6}
viralrecon,exponential,0.15,40,20,RESHIV3,551.7399999999999,48, 28, 5, 36, 0, 7, 0, 0, 0, 0, 1, 9, 0, 0, 0, 26, 8, 4, 0, 3, 0, 0, 0, 0, 8, 17, 6,{c5.2xlarge=48; c5.xlarge=28; c5a.2xlarge=5; c5a.xlarge=36; d3.2xlarge=0; d3.xlarge=7; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=9; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=26; m5zn.large=8; m5zn.xlarge=4; r5.2xlarge=0; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=8; z1d.large=17; z1d.xlarge=6}
viralrecon,exponential,0.15,40,20,RESHIMAX,340.5999999999999,44, 38, 6, 34, 0, 8, 0, 0, 0, 0, 2, 7, 1, 0, 0, 13, 16, 6, 0, 1, 0, 0, 0, 0, 3, 19, 8,{c5.2xlarge=44; c5.xlarge=38; c5a.2xlarge=6; c5a.xlarge=34; d3.2xlarge=0; d3.xlarge=8; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=2; m5.xlarge=7; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=13; m5zn.large=16; m5zn.xlarge=6; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=19; z1d.xlarge=8}
viralrecon,exponential,0.15,40,20,RESHIFCFS,366.2599999999998,34, 19, 24, 44, 0, 7, 0, 0, 0, 0, 1, 5, 0, 0, 0, 27, 13, 7, 0, 1, 0, 0, 0, 0, 3, 17, 4,{c5.2xlarge=34; c5.xlarge=19; c5a.2xlarge=24; c5a.xlarge=44; d3.2xlarge=0; d3.xlarge=7; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=5; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=27; m5zn.large=13; m5zn.xlarge=7; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=17; z1d.xlarge=4}
viralrecon,exponential,0.15,40,21,MINMIN,561.1599999999999,22, 11, 16, 14, 0, 7, 0, 1, 0, 0, 3, 15, 3, 2, 14, 15, 10, 6, 0, 4, 0, 26, 2, 8, 4, 16, 7,{c5.2xlarge=22; c5.xlarge=11; c5a.2xlarge=16; c5a.xlarge=14; d3.2xlarge=0; d3.xlarge=7; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=3; m5.xlarge=15; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=14; m5zn.2xlarge=15; m5zn.large=10; m5zn.xlarge=6; r5.2xlarge=0; r5.large=4; r5.xlarge=0; r5a.2xlarge=26; r5a.large=2; r5a.xlarge=8; z1d.2xlarge=4; z1d.large=16; z1d.xlarge=7}
viralrecon,exponential,0.15,40,21,MAXMIN,528.3,14, 14, 6, 0, 0, 3, 21, 15, 2, 0, 3, 5, 0, 0, 0, 10, 14, 11, 4, 20, 12, 0, 6, 4, 5, 20, 17,{c5.2xlarge=14; c5.xlarge=14; c5a.2xlarge=6; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=21; i3.large=15; i3.xlarge=2; m5.2xlarge=0; m5.large=3; m5.xlarge=5; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=10; m5zn.large=14; m5zn.xlarge=11; r5.2xlarge=4; r5.large=20; r5.xlarge=12; r5a.2xlarge=0; r5a.large=6; r5a.xlarge=4; z1d.2xlarge=5; z1d.large=20; z1d.xlarge=17}
viralrecon,exponential,0.15,40,21,MCT,552.7399999999999,24, 10, 5, 0, 0, 2, 26, 7, 3, 0, 2, 7, 0, 0, 0, 9, 19, 12, 2, 16, 22, 0, 3, 1, 7, 17, 12,{c5.2xlarge=24; c5.xlarge=10; c5a.2xlarge=5; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=26; i3.large=7; i3.xlarge=3; m5.2xlarge=0; m5.large=2; m5.xlarge=7; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=9; m5zn.large=19; m5zn.xlarge=12; r5.2xlarge=2; r5.large=16; r5.xlarge=22; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=7; z1d.large=17; z1d.xlarge=12}
viralrecon,exponential,0.15,40,21,ROUNDROBIN,610.1199999999998,6, 10, 0, 0, 0, 0, 51, 25, 4, 0, 0, 0, 0, 0, 5, 2, 1, 38, 0, 22, 16, 0, 0, 6, 2, 15, 2,{c5.2xlarge=6; c5.xlarge=10; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=51; i3.large=25; i3.xlarge=4; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=5; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=38; r5.2xlarge=0; r5.large=22; r5.xlarge=16; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=6; z1d.2xlarge=2; z1d.large=15; z1d.xlarge=2}
viralrecon,exponential,0.15,40,21,STATIC,527.66,7, 4, 10, 0, 0, 1, 39, 12, 3, 0, 3, 5, 0, 0, 0, 18, 28, 18, 3, 13, 13, 0, 3, 0, 2, 17, 6,{c5.2xlarge=7; c5.xlarge=4; c5a.2xlarge=10; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=39; i3.large=12; i3.xlarge=3; m5.2xlarge=0; m5.large=3; m5.xlarge=5; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=18; m5zn.large=28; m5zn.xlarge=18; r5.2xlarge=3; r5.large=13; r5.xlarge=13; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=17; z1d.xlarge=6}
viralrecon,exponential,0.15,40,21,NOML,524.3199999999999,19, 41, 5, 0, 0, 1, 1, 0, 0, 0, 16, 35, 0, 0, 10, 10, 15, 21, 4, 6, 1, 0, 0, 0, 4, 9, 7,{c5.2xlarge=19; c5.xlarge=41; c5a.2xlarge=5; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=16; m5.xlarge=35; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=10; m5zn.2xlarge=10; m5zn.large=15; m5zn.xlarge=21; r5.2xlarge=4; r5.large=6; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=4; z1d.large=9; z1d.xlarge=7}
viralrecon,exponential,0.15,40,21,CUSTOMCLUSTERNOML,378.09999999999985,8, 13, 5, 0, 0, 2, 2, 50, 37, 0, 4, 3, 0, 0, 3, 7, 4, 21, 33, 2, 1, 0, 0, 0, 4, 1, 5,{c5.2xlarge=8; c5.xlarge=13; c5a.2xlarge=5; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=2; i3.large=50; i3.xlarge=37; m5.2xlarge=0; m5.large=4; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=7; m5zn.large=4; m5zn.xlarge=21; r5.2xlarge=33; r5.large=2; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=4; z1d.large=1; z1d.xlarge=5}
viralrecon,exponential,0.15,40,21,TEXTDISTANCE,344.3599999999999,6, 24, 6, 0, 0, 1, 2, 0, 1, 0, 36, 27, 0, 0, 21, 4, 23, 32, 1, 10, 2, 0, 0, 1, 5, 0, 3,{c5.2xlarge=6; c5.xlarge=24; c5a.2xlarge=6; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=0; m5.large=36; m5.xlarge=27; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=21; m5zn.2xlarge=4; m5zn.large=23; m5zn.xlarge=32; r5.2xlarge=1; r5.large=10; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=5; z1d.large=0; z1d.xlarge=3}
viralrecon,exponential,0.15,40,21,CRITICALPATH,524.3199999999999,17, 42, 5, 0, 0, 2, 1, 0, 0, 0, 1, 5, 0, 0, 0, 26, 49, 20, 4, 4, 0, 0, 0, 0, 6, 11, 12,{c5.2xlarge=17; c5.xlarge=42; c5a.2xlarge=5; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=5; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=26; m5zn.large=49; m5zn.xlarge=20; r5.2xlarge=4; r5.large=4; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=6; z1d.large=11; z1d.xlarge=12}
viralrecon,exponential,0.15,40,21,CRITICALPATHREVERSE,371.88999999999993,65, 27, 19, 0, 0, 4, 0, 0, 0, 0, 0, 2, 0, 0, 0, 5, 27, 18, 4, 6, 0, 0, 0, 0, 2, 13, 13,{c5.2xlarge=65; c5.xlarge=27; c5a.2xlarge=19; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=27; m5zn.xlarge=18; r5.2xlarge=4; r5.large=6; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=13; z1d.xlarge=13}
viralrecon,exponential,0.15,40,21,RESHIV2,550.3299999999999,46, 31, 26, 0, 0, 3, 0, 0, 0, 0, 2, 4, 0, 0, 0, 6, 29, 14, 3, 8, 1, 0, 0, 0, 9, 9, 14,{c5.2xlarge=46; c5.xlarge=31; c5a.2xlarge=26; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=2; m5.xlarge=4; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=29; m5zn.xlarge=14; r5.2xlarge=3; r5.large=8; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=9; z1d.large=9; z1d.xlarge=14}
viralrecon,exponential,0.15,40,21,RESHIV3,561.4399999999998,38, 19, 29, 0, 0, 4, 0, 0, 0, 0, 1, 3, 0, 0, 0, 23, 28, 23, 3, 7, 0, 0, 0, 0, 5, 11, 11,{c5.2xlarge=38; c5.xlarge=19; c5a.2xlarge=29; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=23; m5zn.large=28; m5zn.xlarge=23; r5.2xlarge=3; r5.large=7; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=5; z1d.large=11; z1d.xlarge=11}
viralrecon,exponential,0.15,40,21,RESHIMAX,552.8,43, 42, 10, 0, 0, 5, 1, 0, 0, 0, 1, 6, 0, 0, 0, 5, 21, 18, 4, 4, 1, 0, 0, 0, 6, 14, 24,{c5.2xlarge=43; c5.xlarge=42; c5a.2xlarge=10; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=5; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=6; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=21; m5zn.xlarge=18; r5.2xlarge=4; r5.large=4; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=6; z1d.large=14; z1d.xlarge=24}
viralrecon,exponential,0.15,40,21,RESHIFCFS,365.23999999999995,43, 18, 38, 0, 0, 2, 0, 0, 0, 0, 2, 2, 0, 0, 0, 23, 26, 19, 3, 6, 1, 0, 0, 0, 6, 8, 9,{c5.2xlarge=43; c5.xlarge=18; c5a.2xlarge=38; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=2; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=23; m5zn.large=26; m5zn.xlarge=19; r5.2xlarge=3; r5.large=6; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=6; z1d.large=8; z1d.xlarge=9}
viralrecon,exponential,0.15,40,22,MINMIN,537.2599999999999,17, 12, 6, 0, 0, 1, 19, 6, 3, 0, 2, 6, 0, 0, 0, 10, 20, 18, 3, 24, 19, 0, 2, 6, 2, 22, 8,{c5.2xlarge=17; c5.xlarge=12; c5a.2xlarge=6; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=19; i3.large=6; i3.xlarge=3; m5.2xlarge=0; m5.large=2; m5.xlarge=6; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=10; m5zn.large=20; m5zn.xlarge=18; r5.2xlarge=3; r5.large=24; r5.xlarge=19; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=6; z1d.2xlarge=2; z1d.large=22; z1d.xlarge=8}
viralrecon,exponential,0.15,40,22,MAXMIN,541.16,13, 11, 21, 24, 1, 11, 0, 0, 0, 3, 5, 4, 18, 0, 3, 2, 13, 2, 9, 5, 29, 10, 2, 4, 4, 7, 5,{c5.2xlarge=13; c5.xlarge=11; c5a.2xlarge=21; c5a.xlarge=24; d3.2xlarge=1; d3.xlarge=11; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=3; m5.large=5; m5.xlarge=4; m5a.2xlarge=18; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=13; m5zn.xlarge=2; r5.2xlarge=9; r5.large=5; r5.xlarge=29; r5a.2xlarge=10; r5a.large=2; r5a.xlarge=4; z1d.2xlarge=4; z1d.large=7; z1d.xlarge=5}
viralrecon,exponential,0.15,40,22,MCT,585.41,9, 7, 22, 25, 0, 11, 0, 0, 0, 4, 3, 5, 11, 0, 0, 5, 12, 7, 10, 2, 38, 13, 1, 2, 5, 12, 2,{c5.2xlarge=9; c5.xlarge=7; c5a.2xlarge=22; c5a.xlarge=25; d3.2xlarge=0; d3.xlarge=11; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=4; m5.large=3; m5.xlarge=5; m5a.2xlarge=11; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=12; m5zn.xlarge=7; r5.2xlarge=10; r5.large=2; r5.xlarge=38; r5a.2xlarge=13; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=5; z1d.large=12; z1d.xlarge=2}
viralrecon,exponential,0.15,40,22,ROUNDROBIN,474.59999999999985,0, 7, 14, 27, 3, 9, 0, 0, 0, 0, 4, 1, 29, 0, 5, 5, 0, 0, 10, 0, 49, 12, 4, 12, 13, 1, 0,{c5.2xlarge=0; c5.xlarge=7; c5a.2xlarge=14; c5a.xlarge=27; d3.2xlarge=3; d3.xlarge=9; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=4; m5.xlarge=1; m5a.2xlarge=29; m5a.large=0; m5a.xlarge=5; m5zn.2xlarge=5; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=10; r5.large=0; r5.xlarge=49; r5a.2xlarge=12; r5a.large=4; r5a.xlarge=12; z1d.2xlarge=13; z1d.large=1; z1d.xlarge=0}
viralrecon,exponential,0.15,40,22,STATIC,560.1699999999998,18, 8, 18, 19, 1, 4, 0, 0, 0, 0, 1, 3, 12, 0, 0, 16, 9, 9, 6, 1, 54, 3, 4, 0, 3, 8, 8,{c5.2xlarge=18; c5.xlarge=8; c5a.2xlarge=18; c5a.xlarge=19; d3.2xlarge=1; d3.xlarge=4; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=3; m5a.2xlarge=12; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=16; m5zn.large=9; m5zn.xlarge=9; r5.2xlarge=6; r5.large=1; r5.xlarge=54; r5a.2xlarge=3; r5a.large=4; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=8; z1d.xlarge=8}
