Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes
chipseq,normal,0.1,40,185,RESHIV3,519.9599999999999,4, 9, 12, 0, 3, 8, 3, 3, 2, 0, 0, 6, 1, 2, 0, 0, 7, 4, 0, 0, 4, 3, 0, 2, 2, 17, 6,{c5.2xlarge=4; c5.xlarge=9; c5a.2xlarge=12; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=8; i3.2xlarge=3; i3.large=3; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=6; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=7; m5zn.xlarge=4; r5.2xlarge=0; r5.large=0; r5.xlarge=4; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=17; z1d.xlarge=6}
chipseq,normal,0.1,40,185,RESHIMAX,410.61999999999995,4, 11, 9, 0, 3, 6, 1, 3, 2, 0, 0, 6, 3, 4, 0, 0, 5, 4, 0, 0, 4, 2, 0, 5, 5, 11, 10,{c5.2xlarge=4; c5.xlarge=11; c5a.2xlarge=9; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=6; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=6; m5a.2xlarge=3; m5a.large=4; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=5; m5zn.xlarge=4; r5.2xlarge=0; r5.large=0; r5.xlarge=4; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=5; z1d.large=11; z1d.xlarge=10}
chipseq,normal,0.1,40,185,RESHIFCFS,455.43999999999994,4, 10, 10, 0, 2, 5, 1, 2, 3, 0, 0, 5, 1, 2, 0, 0, 8, 6, 0, 0, 6, 1, 0, 3, 4, 17, 8,{c5.2xlarge=4; c5.xlarge=10; c5a.2xlarge=10; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=5; i3.2xlarge=1; i3.large=2; i3.xlarge=3; m5.2xlarge=0; m5.large=0; m5.xlarge=5; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=8; m5zn.xlarge=6; r5.2xlarge=0; r5.large=0; r5.xlarge=6; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=4; z1d.large=17; z1d.xlarge=8}
chipseq,normal,0.1,40,186,MINMIN,410.59,5, 11, 13, 0, 1, 8, 1, 2, 1, 0, 0, 4, 1, 2, 0, 0, 7, 5, 0, 0, 3, 0, 0, 2, 3, 21, 8,{c5.2xlarge=5; c5.xlarge=11; c5a.2xlarge=13; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=8; i3.2xlarge=1; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=4; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=7; m5zn.xlarge=5; r5.2xlarge=0; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=3; z1d.large=21; z1d.xlarge=8}
chipseq,normal,0.1,40,186,MAXMIN,474.53999999999996,9, 10, 7, 4, 2, 4, 0, 0, 1, 3, 3, 3, 1, 3, 1, 17, 2, 8, 1, 8, 3, 0, 0, 3, 0, 3, 2,{c5.2xlarge=9; c5.xlarge=10; c5a.2xlarge=7; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=4; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=3; m5.large=3; m5.xlarge=3; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=17; m5zn.large=2; m5zn.xlarge=8; r5.2xlarge=1; r5.large=8; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=2}
chipseq,normal,0.1,40,186,MCT,354.87,8, 14, 3, 3, 1, 2, 1, 0, 3, 2, 1, 1, 1, 2, 1, 21, 8, 11, 1, 5, 1, 0, 0, 0, 0, 5, 3,{c5.2xlarge=8; c5.xlarge=14; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=0; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=21; m5zn.large=8; m5zn.xlarge=11; r5.2xlarge=1; r5.large=5; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=3}
chipseq,normal,0.1,40,186,ROUNDROBIN,408.75,3, 10, 1, 4, 1, 6, 3, 0, 8, 4, 3, 2, 1, 1, 2, 11, 2, 13, 2, 9, 0, 0, 5, 1, 0, 5, 1,{c5.2xlarge=3; c5.xlarge=10; c5a.2xlarge=1; c5a.xlarge=4; d3.2xlarge=1; d3.xlarge=6; i3.2xlarge=3; i3.large=0; i3.xlarge=8; m5.2xlarge=4; m5.large=3; m5.xlarge=2; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=11; m5zn.large=2; m5zn.xlarge=13; r5.2xlarge=2; r5.large=9; r5.xlarge=0; r5a.2xlarge=0; r5a.large=5; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=1}
chipseq,normal,0.1,40,186,STATIC,338.28,8, 8, 2, 5, 2, 6, 0, 0, 0, 3, 1, 2, 1, 3, 1, 22, 5, 14, 1, 6, 1, 0, 2, 0, 0, 2, 3,{c5.2xlarge=8; c5.xlarge=8; c5a.2xlarge=2; c5a.xlarge=5; d3.2xlarge=2; d3.xlarge=6; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=3; m5.large=1; m5.xlarge=2; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=22; m5zn.large=5; m5zn.xlarge=14; r5.2xlarge=1; r5.large=6; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,normal,0.1,40,186,NOML,487.58,10, 13, 4, 4, 3, 1, 2, 0, 2, 5, 4, 2, 2, 6, 2, 8, 2, 6, 3, 4, 1, 0, 3, 4, 0, 4, 3,{c5.2xlarge=10; c5.xlarge=13; c5a.2xlarge=4; c5a.xlarge=4; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=2; i3.large=0; i3.xlarge=2; m5.2xlarge=5; m5.large=4; m5.xlarge=2; m5a.2xlarge=2; m5a.large=6; m5a.xlarge=2; m5zn.2xlarge=8; m5zn.large=2; m5zn.xlarge=6; r5.2xlarge=3; r5.large=4; r5.xlarge=1; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=3}
chipseq,normal,0.1,40,186,CUSTOMCLUSTERNOML,475.0199999999999,8, 7, 3, 3, 5, 5, 5, 0, 0, 4, 2, 2, 0, 5, 1, 16, 3, 7, 2, 9, 2, 0, 1, 2, 0, 4, 2,{c5.2xlarge=8; c5.xlarge=7; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=5; d3.xlarge=5; i3.2xlarge=5; i3.large=0; i3.xlarge=0; m5.2xlarge=4; m5.large=2; m5.xlarge=2; m5a.2xlarge=0; m5a.large=5; m5a.xlarge=1; m5zn.2xlarge=16; m5zn.large=3; m5zn.xlarge=7; r5.2xlarge=2; r5.large=9; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=2}
chipseq,normal,0.1,40,186,TEXTDISTANCE,338.99,9, 12, 3, 2, 1, 2, 2, 0, 1, 8, 6, 4, 1, 4, 2, 14, 4, 8, 1, 5, 3, 0, 1, 1, 0, 2, 2,{c5.2xlarge=9; c5.xlarge=12; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=8; m5.large=6; m5.xlarge=4; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=2; m5zn.2xlarge=14; m5zn.large=4; m5zn.xlarge=8; r5.2xlarge=1; r5.large=5; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=2}
chipseq,normal,0.1,40,186,CRITICALPATH,396.99999999999994,9, 9, 4, 4, 2, 3, 3, 0, 4, 3, 2, 3, 1, 1, 1, 13, 6, 6, 3, 11, 2, 0, 1, 3, 0, 2, 2,{c5.2xlarge=9; c5.xlarge=9; c5a.2xlarge=4; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=3; i3.large=0; i3.xlarge=4; m5.2xlarge=3; m5.large=2; m5.xlarge=3; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=13; m5zn.large=6; m5zn.xlarge=6; r5.2xlarge=3; r5.large=11; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=2}
chipseq,normal,0.1,40,186,CRITICALPATHREVERSE,409.41999999999996,8, 11, 4, 4, 1, 3, 0, 0, 1, 2, 2, 1, 1, 2, 1, 16, 6, 15, 2, 6, 2, 0, 2, 1, 0, 4, 3,{c5.2xlarge=8; c5.xlarge=11; c5a.2xlarge=4; c5a.xlarge=4; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=2; m5.large=2; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=16; m5zn.large=6; m5zn.xlarge=15; r5.2xlarge=2; r5.large=6; r5.xlarge=2; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=3}
chipseq,normal,0.1,40,186,RESHIV2,397.86,8, 16, 4, 4, 1, 4, 3, 0, 2, 3, 2, 1, 1, 3, 1, 13, 6, 8, 1, 5, 1, 0, 1, 2, 0, 4, 4,{c5.2xlarge=8; c5.xlarge=16; c5a.2xlarge=4; c5a.xlarge=4; d3.2xlarge=1; d3.xlarge=4; i3.2xlarge=3; i3.large=0; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=1; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=13; m5zn.large=6; m5zn.xlarge=8; r5.2xlarge=1; r5.large=5; r5.xlarge=1; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=4}
chipseq,normal,0.1,40,186,RESHIV3,397.33,8, 16, 4, 4, 2, 3, 1, 0, 0, 4, 4, 1, 2, 2, 2, 13, 6, 9, 2, 3, 1, 0, 2, 1, 0, 4, 4,{c5.2xlarge=8; c5.xlarge=16; c5a.2xlarge=4; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=4; m5.large=4; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=13; m5zn.large=6; m5zn.xlarge=9; r5.2xlarge=2; r5.large=3; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=4}
chipseq,normal,0.1,40,186,RESHIMAX,350.88,8, 13, 5, 5, 1, 5, 1, 0, 1, 4, 3, 2, 1, 3, 1, 12, 5, 7, 2, 6, 2, 0, 2, 3, 0, 2, 4,{c5.2xlarge=8; c5.xlarge=13; c5a.2xlarge=5; c5a.xlarge=5; d3.2xlarge=1; d3.xlarge=5; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=4; m5.large=3; m5.xlarge=2; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=12; m5zn.large=5; m5zn.xlarge=7; r5.2xlarge=2; r5.large=6; r5.xlarge=2; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=4}
chipseq,normal,0.1,40,186,RESHIFCFS,355.74,8, 12, 5, 5, 1, 2, 3, 0, 4, 3, 2, 2, 1, 2, 1, 14, 7, 10, 1, 4, 3, 0, 1, 1, 0, 3, 3,{c5.2xlarge=8; c5.xlarge=12; c5a.2xlarge=5; c5a.xlarge=5; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=4; m5.2xlarge=3; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=14; m5zn.large=7; m5zn.xlarge=10; r5.2xlarge=1; r5.large=4; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=3}
chipseq,normal,0.1,40,187,MINMIN,354.02,12, 9, 3, 5, 1, 4, 1, 0, 1, 2, 1, 1, 0, 2, 0, 19, 6, 12, 2, 6, 1, 0, 1, 1, 0, 4, 4,{c5.2xlarge=12; c5.xlarge=9; c5a.2xlarge=3; c5a.xlarge=5; d3.2xlarge=1; d3.xlarge=4; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=2; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=19; m5zn.large=6; m5zn.xlarge=12; r5.2xlarge=2; r5.large=6; r5.xlarge=1; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=4}
chipseq,normal,0.1,40,187,MAXMIN,524.86,4, 7, 4, 6, 3, 4, 0, 4, 2, 7, 0, 6, 3, 0, 0, 4, 13, 4, 5, 4, 2, 0, 0, 6, 8, 0, 2,{c5.2xlarge=4; c5.xlarge=7; c5a.2xlarge=4; c5a.xlarge=6; d3.2xlarge=3; d3.xlarge=4; i3.2xlarge=0; i3.large=4; i3.xlarge=2; m5.2xlarge=7; m5.large=0; m5.xlarge=6; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=13; m5zn.xlarge=4; r5.2xlarge=5; r5.large=4; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=6; z1d.2xlarge=8; z1d.large=0; z1d.xlarge=2}
chipseq,normal,0.1,40,187,MCT,408.18999999999994,5, 7, 5, 8, 1, 4, 0, 3, 1, 7, 0, 3, 1, 0, 0, 6, 20, 5, 3, 3, 2, 1, 0, 2, 9, 0, 2,{c5.2xlarge=5; c5.xlarge=7; c5a.2xlarge=5; c5a.xlarge=8; d3.2xlarge=1; d3.xlarge=4; i3.2xlarge=0; i3.large=3; i3.xlarge=1; m5.2xlarge=7; m5.large=0; m5.xlarge=3; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=20; m5zn.xlarge=5; r5.2xlarge=3; r5.large=3; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=9; z1d.large=0; z1d.xlarge=2}
chipseq,normal,0.1,40,187,ROUNDROBIN,568.4399999999999,6, 4, 0, 3, 1, 4, 0, 3, 5, 11, 0, 6, 8, 0, 0, 1, 13, 1, 13, 4, 4, 1, 0, 4, 5, 0, 1,{c5.2xlarge=6; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=1; d3.xlarge=4; i3.2xlarge=0; i3.large=3; i3.xlarge=5; m5.2xlarge=11; m5.large=0; m5.xlarge=6; m5a.2xlarge=8; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=13; m5zn.xlarge=1; r5.2xlarge=13; r5.large=4; r5.xlarge=4; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=5; z1d.large=0; z1d.xlarge=1}
chipseq,normal,0.1,40,187,STATIC,346.85999999999996,4, 4, 2, 8, 1, 4, 0, 2, 1, 8, 0, 3, 2, 0, 0, 9, 29, 3, 5, 1, 3, 0, 0, 1, 5, 0, 3,{c5.2xlarge=4; c5.xlarge=4; c5a.2xlarge=2; c5a.xlarge=8; d3.2xlarge=1; d3.xlarge=4; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=8; m5.large=0; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=9; m5zn.large=29; m5zn.xlarge=3; r5.2xlarge=5; r5.large=1; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=5; z1d.large=0; z1d.xlarge=3}
chipseq,normal,0.1,40,187,NOML,489.71999999999997,6, 8, 4, 9, 1, 0, 0, 3, 2, 10, 0, 2, 10, 0, 0, 2, 10, 3, 8, 1, 3, 1, 0, 5, 6, 0, 4,{c5.2xlarge=6; c5.xlarge=8; c5a.2xlarge=4; c5a.xlarge=9; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=3; i3.xlarge=2; m5.2xlarge=10; m5.large=0; m5.xlarge=2; m5a.2xlarge=10; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=10; m5zn.xlarge=3; r5.2xlarge=8; r5.large=1; r5.xlarge=3; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=6; z1d.large=0; z1d.xlarge=4}
chipseq,normal,0.1,40,187,CUSTOMCLUSTERNOML,450.89,5, 4, 4, 7, 4, 4, 0, 3, 2, 7, 0, 3, 3, 0, 0, 5, 15, 4, 7, 2, 2, 3, 0, 3, 8, 0, 3,{c5.2xlarge=5; c5.xlarge=4; c5a.2xlarge=4; c5a.xlarge=7; d3.2xlarge=4; d3.xlarge=4; i3.2xlarge=0; i3.large=3; i3.xlarge=2; m5.2xlarge=7; m5.large=0; m5.xlarge=3; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=15; m5zn.xlarge=4; r5.2xlarge=7; r5.large=2; r5.xlarge=2; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=8; z1d.large=0; z1d.xlarge=3}
chipseq,normal,0.1,40,187,TEXTDISTANCE,418.22999999999996,5, 5, 4, 8, 1, 5, 0, 4, 1, 15, 0, 10, 3, 0, 0, 4, 9, 5, 4, 2, 3, 2, 0, 2, 5, 0, 1,{c5.2xlarge=5; c5.xlarge=5; c5a.2xlarge=4; c5a.xlarge=8; d3.2xlarge=1; d3.xlarge=5; i3.2xlarge=0; i3.large=4; i3.xlarge=1; m5.2xlarge=15; m5.large=0; m5.xlarge=10; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=9; m5zn.xlarge=5; r5.2xlarge=4; r5.large=2; r5.xlarge=3; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=5; z1d.large=0; z1d.xlarge=1}
chipseq,normal,0.1,40,187,CRITICALPATH,488.15999999999997,4, 4, 5, 8, 2, 6, 0, 6, 3, 6, 0, 5, 2, 0, 0, 3, 15, 3, 10, 1, 2, 2, 0, 5, 4, 0, 2,{c5.2xlarge=4; c5.xlarge=4; c5a.2xlarge=5; c5a.xlarge=8; d3.2xlarge=2; d3.xlarge=6; i3.2xlarge=0; i3.large=6; i3.xlarge=3; m5.2xlarge=6; m5.large=0; m5.xlarge=5; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=15; m5zn.xlarge=3; r5.2xlarge=10; r5.large=1; r5.xlarge=2; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=4; z1d.large=0; z1d.xlarge=2}
chipseq,normal,0.1,40,187,CRITICALPATHREVERSE,501.8599999999999,4, 4, 4, 8, 2, 5, 0, 2, 1, 5, 0, 3, 4, 0, 0, 4, 22, 5, 6, 2, 2, 1, 0, 3, 6, 0, 5,{c5.2xlarge=4; c5.xlarge=4; c5a.2xlarge=4; c5a.xlarge=8; d3.2xlarge=2; d3.xlarge=5; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=5; m5.large=0; m5.xlarge=3; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=22; m5zn.xlarge=5; r5.2xlarge=6; r5.large=2; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=6; z1d.large=0; z1d.xlarge=5}
chipseq,normal,0.1,40,187,RESHIV2,487.73999999999995,4, 8, 4, 8, 3, 5, 0, 5, 2, 4, 0, 4, 3, 0, 0, 3, 18, 3, 6, 5, 2, 1, 0, 4, 4, 0, 2,{c5.2xlarge=4; c5.xlarge=8; c5a.2xlarge=4; c5a.xlarge=8; d3.2xlarge=3; d3.xlarge=5; i3.2xlarge=0; i3.large=5; i3.xlarge=2; m5.2xlarge=4; m5.large=0; m5.xlarge=4; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=18; m5zn.xlarge=3; r5.2xlarge=6; r5.large=5; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=4; z1d.large=0; z1d.xlarge=2}
chipseq,normal,0.1,40,187,RESHIV3,524.5999999999999,4, 8, 4, 8, 3, 6, 0, 2, 2, 6, 0, 4, 2, 0, 0, 3, 17, 3, 3, 4, 4, 2, 0, 5, 6, 0, 2,{c5.2xlarge=4; c5.xlarge=8; c5a.2xlarge=4; c5a.xlarge=8; d3.2xlarge=3; d3.xlarge=6; i3.2xlarge=0; i3.large=2; i3.xlarge=2; m5.2xlarge=6; m5.large=0; m5.xlarge=4; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=17; m5zn.xlarge=3; r5.2xlarge=3; r5.large=4; r5.xlarge=4; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=6; z1d.large=0; z1d.xlarge=2}
chipseq,normal,0.1,40,187,RESHIMAX,353.5399999999999,4, 9, 3, 8, 3, 4, 0, 4, 2, 8, 0, 5, 4, 0, 0, 3, 13, 4, 2, 2, 3, 2, 0, 5, 6, 0, 4,{c5.2xlarge=4; c5.xlarge=9; c5a.2xlarge=3; c5a.xlarge=8; d3.2xlarge=3; d3.xlarge=4; i3.2xlarge=0; i3.large=4; i3.xlarge=2; m5.2xlarge=8; m5.large=0; m5.xlarge=5; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=13; m5zn.xlarge=4; r5.2xlarge=2; r5.large=2; r5.xlarge=3; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=6; z1d.large=0; z1d.xlarge=4}
chipseq,normal,0.1,40,187,RESHIFCFS,459.45,4, 7, 4, 7, 1, 8, 0, 2, 3, 5, 0, 5, 1, 0, 0, 3, 18, 4, 4, 3, 2, 2, 0, 4, 7, 0, 4,{c5.2xlarge=4; c5.xlarge=7; c5a.2xlarge=4; c5a.xlarge=7; d3.2xlarge=1; d3.xlarge=8; i3.2xlarge=0; i3.large=2; i3.xlarge=3; m5.2xlarge=5; m5.large=0; m5.xlarge=5; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=18; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=2; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=7; z1d.large=0; z1d.xlarge=4}
chipseq,normal,0.1,40,188,MINMIN,409.84999999999997,4, 5, 5, 10, 1, 4, 0, 2, 1, 5, 0, 3, 1, 0, 0, 3, 28, 4, 5, 2, 4, 1, 0, 2, 5, 0, 3,{c5.2xlarge=4; c5.xlarge=5; c5a.2xlarge=5; c5a.xlarge=10; d3.2xlarge=1; d3.xlarge=4; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=5; m5.large=0; m5.xlarge=3; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=28; m5zn.xlarge=4; r5.2xlarge=5; r5.large=2; r5.xlarge=4; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=5; z1d.large=0; z1d.xlarge=3}
chipseq,normal,0.1,40,188,MAXMIN,583.55,6, 3, 8, 8, 0, 0, 8, 0, 4, 0, 0, 4, 6, 4, 5, 10, 10, 0, 2, 11, 5, 1, 0, 3, 0, 0, 0,{c5.2xlarge=6; c5.xlarge=3; c5a.2xlarge=8; c5a.xlarge=8; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=8; i3.large=0; i3.xlarge=4; m5.2xlarge=0; m5.large=0; m5.xlarge=4; m5a.2xlarge=6; m5a.large=4; m5a.xlarge=5; m5zn.2xlarge=10; m5zn.large=10; m5zn.xlarge=0; r5.2xlarge=2; r5.large=11; r5.xlarge=5; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
chipseq,normal,0.1,40,188,MCT,496.1099999999999,13, 3, 9, 9, 0, 0, 3, 0, 3, 0, 0, 4, 3, 1, 2, 11, 15, 0, 2, 13, 4, 2, 0, 1, 0, 0, 0,{c5.2xlarge=13; c5.xlarge=3; c5a.2xlarge=9; c5a.xlarge=9; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=3; i3.large=0; i3.xlarge=3; m5.2xlarge=0; m5.large=0; m5.xlarge=4; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=11; m5zn.large=15; m5zn.xlarge=0; r5.2xlarge=2; r5.large=13; r5.xlarge=4; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
chipseq,normal,0.1,40,188,ROUNDROBIN,729.06,5, 5, 2, 13, 0, 0, 17, 0, 1, 0, 0, 5, 17, 2, 3, 5, 3, 0, 1, 12, 3, 1, 0, 3, 0, 0, 0,{c5.2xlarge=5; c5.xlarge=5; c5a.2xlarge=2; c5a.xlarge=13; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=17; i3.large=0; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=5; m5a.2xlarge=17; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=5; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=12; r5.xlarge=3; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
