Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes
viralrecon,normal,0.15,40,125,RESHIV3,347.3499999999999,10, 5, 12, 26, 8, 8, 5, 0, 0, 7, 5, 8, 0, 6, 0, 9, 13, 9, 7, 9, 9, 11, 8, 4, 0, 19, 8,{c5.2xlarge=10; c5.xlarge=5; c5a.2xlarge=12; c5a.xlarge=26; d3.2xlarge=8; d3.xlarge=8; i3.2xlarge=5; i3.large=0; i3.xlarge=0; m5.2xlarge=7; m5.large=5; m5.xlarge=8; m5a.2xlarge=0; m5a.large=6; m5a.xlarge=0; m5zn.2xlarge=9; m5zn.large=13; m5zn.xlarge=9; r5.2xlarge=7; r5.large=9; r5.xlarge=9; r5a.2xlarge=11; r5a.large=8; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=19; z1d.xlarge=8}
viralrecon,normal,0.15,40,125,RESHIMAX,326.8999999999999,9, 5, 15, 21, 7, 3, 12, 0, 0, 2, 2, 8, 0, 9, 0, 5, 18, 14, 14, 10, 4, 8, 7, 5, 0, 18, 10,{c5.2xlarge=9; c5.xlarge=5; c5a.2xlarge=15; c5a.xlarge=21; d3.2xlarge=7; d3.xlarge=3; i3.2xlarge=12; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=8; m5a.2xlarge=0; m5a.large=9; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=18; m5zn.xlarge=14; r5.2xlarge=14; r5.large=10; r5.xlarge=4; r5a.2xlarge=8; r5a.large=7; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=18; z1d.xlarge=10}
viralrecon,normal,0.15,40,125,RESHIFCFS,363.63999999999993,7, 3, 17, 28, 6, 8, 3, 0, 0, 6, 9, 3, 0, 7, 0, 7, 17, 11, 12, 14, 5, 7, 9, 7, 0, 12, 8,{c5.2xlarge=7; c5.xlarge=3; c5a.2xlarge=17; c5a.xlarge=28; d3.2xlarge=6; d3.xlarge=8; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=6; m5.large=9; m5.xlarge=3; m5a.2xlarge=0; m5a.large=7; m5a.xlarge=0; m5zn.2xlarge=7; m5zn.large=17; m5zn.xlarge=11; r5.2xlarge=12; r5.large=14; r5.xlarge=5; r5a.2xlarge=7; r5a.large=9; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=12; z1d.xlarge=8}
viralrecon,normal,0.15,40,126,MINMIN,524.8699999999999,14, 6, 9, 35, 0, 13, 2, 0, 0, 1, 3, 4, 0, 2, 0, 10, 35, 11, 3, 6, 6, 13, 4, 2, 0, 24, 3,{c5.2xlarge=14; c5.xlarge=6; c5a.2xlarge=9; c5a.xlarge=35; d3.2xlarge=0; d3.xlarge=13; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=3; m5.xlarge=4; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=10; m5zn.large=35; m5zn.xlarge=11; r5.2xlarge=3; r5.large=6; r5.xlarge=6; r5a.2xlarge=13; r5a.large=4; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=24; z1d.xlarge=3}
viralrecon,normal,0.15,40,126,MAXMIN,521.2599999999999,0, 11, 15, 24, 10, 0, 3, 4, 1, 1, 0, 14, 0, 6, 0, 16, 16, 5, 4, 28, 8, 0, 0, 11, 5, 12, 12,{c5.2xlarge=0; c5.xlarge=11; c5a.2xlarge=15; c5a.xlarge=24; d3.2xlarge=10; d3.xlarge=0; i3.2xlarge=3; i3.large=4; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=14; m5a.2xlarge=0; m5a.large=6; m5a.xlarge=0; m5zn.2xlarge=16; m5zn.large=16; m5zn.xlarge=5; r5.2xlarge=4; r5.large=28; r5.xlarge=8; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=11; z1d.2xlarge=5; z1d.large=12; z1d.xlarge=12}
viralrecon,normal,0.15,40,126,MCT,572.0799999999999,0, 8, 23, 27, 14, 0, 5, 2, 0, 2, 0, 9, 0, 3, 0, 13, 14, 9, 4, 28, 11, 0, 0, 1, 3, 16, 14,{c5.2xlarge=0; c5.xlarge=8; c5a.2xlarge=23; c5a.xlarge=27; d3.2xlarge=14; d3.xlarge=0; i3.2xlarge=5; i3.large=2; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=9; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=13; m5zn.large=14; m5zn.xlarge=9; r5.2xlarge=4; r5.large=28; r5.xlarge=11; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=3; z1d.large=16; z1d.xlarge=14}
viralrecon,normal,0.15,40,126,ROUNDROBIN,473.52999999999986,0, 12, 6, 17, 17, 0, 1, 9, 0, 0, 0, 10, 0, 6, 0, 0, 45, 8, 3, 45, 6, 0, 0, 5, 6, 8, 1,{c5.2xlarge=0; c5.xlarge=12; c5a.2xlarge=6; c5a.xlarge=17; d3.2xlarge=17; d3.xlarge=0; i3.2xlarge=1; i3.large=9; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=10; m5a.2xlarge=0; m5a.large=6; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=45; m5zn.xlarge=8; r5.2xlarge=3; r5.large=45; r5.xlarge=6; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=6; z1d.large=8; z1d.xlarge=1}
viralrecon,normal,0.15,40,126,STATIC,736.1499999999995,0, 6, 13, 23, 1, 0, 1, 0, 0, 0, 0, 5, 0, 2, 0, 8, 29, 17, 4, 61, 3, 0, 0, 0, 4, 15, 13,{c5.2xlarge=0; c5.xlarge=6; c5a.2xlarge=13; c5a.xlarge=23; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=5; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=8; m5zn.large=29; m5zn.xlarge=17; r5.2xlarge=4; r5.large=61; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=4; z1d.large=15; z1d.xlarge=13}
viralrecon,normal,0.15,40,126,NOML,330.76999999999987,0, 17, 20, 16, 7, 0, 6, 11, 7, 7, 0, 9, 0, 8, 0, 9, 12, 9, 4, 6, 7, 0, 0, 11, 5, 12, 20,{c5.2xlarge=0; c5.xlarge=17; c5a.2xlarge=20; c5a.xlarge=16; d3.2xlarge=7; d3.xlarge=0; i3.2xlarge=6; i3.large=11; i3.xlarge=7; m5.2xlarge=7; m5.large=0; m5.xlarge=9; m5a.2xlarge=0; m5a.large=8; m5a.xlarge=0; m5zn.2xlarge=9; m5zn.large=12; m5zn.xlarge=9; r5.2xlarge=4; r5.large=6; r5.xlarge=7; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=11; z1d.2xlarge=5; z1d.large=12; z1d.xlarge=20}
viralrecon,normal,0.15,40,126,CUSTOMCLUSTERNOML,337.25999999999993,0, 16, 22, 13, 14, 0, 10, 5, 4, 8, 0, 9, 0, 8, 0, 8, 6, 10, 13, 7, 13, 0, 0, 12, 8, 9, 11,{c5.2xlarge=0; c5.xlarge=16; c5a.2xlarge=22; c5a.xlarge=13; d3.2xlarge=14; d3.xlarge=0; i3.2xlarge=10; i3.large=5; i3.xlarge=4; m5.2xlarge=8; m5.large=0; m5.xlarge=9; m5a.2xlarge=0; m5a.large=8; m5a.xlarge=0; m5zn.2xlarge=8; m5zn.large=6; m5zn.xlarge=10; r5.2xlarge=13; r5.large=7; r5.xlarge=13; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=12; z1d.2xlarge=8; z1d.large=9; z1d.xlarge=11}
viralrecon,normal,0.15,40,126,TEXTDISTANCE,481.15999999999985,0, 10, 9, 19, 7, 0, 9, 15, 5, 4, 0, 14, 0, 10, 0, 10, 14, 16, 8, 10, 14, 0, 0, 8, 13, 3, 7,{c5.2xlarge=0; c5.xlarge=10; c5a.2xlarge=9; c5a.xlarge=19; d3.2xlarge=7; d3.xlarge=0; i3.2xlarge=9; i3.large=15; i3.xlarge=5; m5.2xlarge=4; m5.large=0; m5.xlarge=14; m5a.2xlarge=0; m5a.large=10; m5a.xlarge=0; m5zn.2xlarge=10; m5zn.large=14; m5zn.xlarge=16; r5.2xlarge=8; r5.large=10; r5.xlarge=14; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=8; z1d.2xlarge=13; z1d.large=3; z1d.xlarge=7}
viralrecon,normal,0.15,40,126,CRITICALPATH,330.69999999999993,0, 5, 19, 14, 10, 0, 8, 9, 7, 8, 0, 11, 0, 6, 0, 12, 24, 10, 4, 9, 11, 0, 0, 6, 8, 12, 13,{c5.2xlarge=0; c5.xlarge=5; c5a.2xlarge=19; c5a.xlarge=14; d3.2xlarge=10; d3.xlarge=0; i3.2xlarge=8; i3.large=9; i3.xlarge=7; m5.2xlarge=8; m5.large=0; m5.xlarge=11; m5a.2xlarge=0; m5a.large=6; m5a.xlarge=0; m5zn.2xlarge=12; m5zn.large=24; m5zn.xlarge=10; r5.2xlarge=4; r5.large=9; r5.xlarge=11; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=6; z1d.2xlarge=8; z1d.large=12; z1d.xlarge=13}
viralrecon,normal,0.15,40,126,CRITICALPATHREVERSE,364.82,0, 7, 23, 21, 6, 0, 9, 12, 4, 9, 0, 11, 0, 6, 0, 6, 19, 8, 9, 11, 8, 0, 0, 8, 9, 10, 9,{c5.2xlarge=0; c5.xlarge=7; c5a.2xlarge=23; c5a.xlarge=21; d3.2xlarge=6; d3.xlarge=0; i3.2xlarge=9; i3.large=12; i3.xlarge=4; m5.2xlarge=9; m5.large=0; m5.xlarge=11; m5a.2xlarge=0; m5a.large=6; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=19; m5zn.xlarge=8; r5.2xlarge=9; r5.large=11; r5.xlarge=8; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=8; z1d.2xlarge=9; z1d.large=10; z1d.xlarge=9}
viralrecon,normal,0.15,40,126,RESHIV2,354.22999999999996,0, 14, 9, 21, 7, 0, 6, 8, 11, 7, 0, 13, 0, 7, 0, 14, 11, 8, 9, 8, 11, 0, 0, 7, 11, 9, 15,{c5.2xlarge=0; c5.xlarge=14; c5a.2xlarge=9; c5a.xlarge=21; d3.2xlarge=7; d3.xlarge=0; i3.2xlarge=6; i3.large=8; i3.xlarge=11; m5.2xlarge=7; m5.large=0; m5.xlarge=13; m5a.2xlarge=0; m5a.large=7; m5a.xlarge=0; m5zn.2xlarge=14; m5zn.large=11; m5zn.xlarge=8; r5.2xlarge=9; r5.large=8; r5.xlarge=11; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=7; z1d.2xlarge=11; z1d.large=9; z1d.xlarge=15}
viralrecon,normal,0.15,40,126,RESHIV3,360.03,0, 12, 16, 21, 6, 0, 13, 7, 7, 9, 0, 8, 0, 5, 0, 9, 15, 9, 9, 13, 10, 0, 0, 5, 5, 14, 13,{c5.2xlarge=0; c5.xlarge=12; c5a.2xlarge=16; c5a.xlarge=21; d3.2xlarge=6; d3.xlarge=0; i3.2xlarge=13; i3.large=7; i3.xlarge=7; m5.2xlarge=9; m5.large=0; m5.xlarge=8; m5a.2xlarge=0; m5a.large=5; m5a.xlarge=0; m5zn.2xlarge=9; m5zn.large=15; m5zn.xlarge=9; r5.2xlarge=9; r5.large=13; r5.xlarge=10; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=5; z1d.large=14; z1d.xlarge=13}
viralrecon,normal,0.15,40,126,RESHIMAX,330.41999999999985,0, 15, 11, 17, 5, 0, 10, 5, 6, 7, 0, 7, 0, 12, 0, 12, 17, 8, 12, 13, 8, 0, 0, 9, 9, 8, 15,{c5.2xlarge=0; c5.xlarge=15; c5a.2xlarge=11; c5a.xlarge=17; d3.2xlarge=5; d3.xlarge=0; i3.2xlarge=10; i3.large=5; i3.xlarge=6; m5.2xlarge=7; m5.large=0; m5.xlarge=7; m5a.2xlarge=0; m5a.large=12; m5a.xlarge=0; m5zn.2xlarge=12; m5zn.large=17; m5zn.xlarge=8; r5.2xlarge=12; r5.large=13; r5.xlarge=8; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=9; z1d.2xlarge=9; z1d.large=8; z1d.xlarge=15}
viralrecon,normal,0.15,40,126,RESHIFCFS,333.83,0, 10, 14, 20, 8, 0, 10, 13, 6, 6, 0, 9, 0, 14, 0, 15, 16, 9, 9, 11, 3, 0, 0, 7, 7, 9, 9,{c5.2xlarge=0; c5.xlarge=10; c5a.2xlarge=14; c5a.xlarge=20; d3.2xlarge=8; d3.xlarge=0; i3.2xlarge=10; i3.large=13; i3.xlarge=6; m5.2xlarge=6; m5.large=0; m5.xlarge=9; m5a.2xlarge=0; m5a.large=14; m5a.xlarge=0; m5zn.2xlarge=15; m5zn.large=16; m5zn.xlarge=9; r5.2xlarge=9; r5.large=11; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=7; z1d.2xlarge=7; z1d.large=9; z1d.xlarge=9}
viralrecon,normal,0.15,40,127,MINMIN,537.3499999999998,0, 8, 20, 33, 9, 0, 2, 0, 0, 5, 0, 9, 0, 2, 0, 8, 30, 6, 4, 34, 10, 0, 0, 1, 3, 10, 12,{c5.2xlarge=0; c5.xlarge=8; c5a.2xlarge=20; c5a.xlarge=33; d3.2xlarge=9; d3.xlarge=0; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=5; m5.large=0; m5.xlarge=9; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=8; m5zn.large=30; m5zn.xlarge=6; r5.2xlarge=4; r5.large=34; r5.xlarge=10; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=3; z1d.large=10; z1d.xlarge=12}
viralrecon,normal,0.15,40,127,MAXMIN,556.7199999999999,12, 3, 10, 7, 6, 3, 7, 0, 2, 1, 0, 8, 10, 26, 0, 7, 13, 34, 4, 16, 0, 8, 0, 3, 6, 5, 15,{c5.2xlarge=12; c5.xlarge=3; c5a.2xlarge=10; c5a.xlarge=7; d3.2xlarge=6; d3.xlarge=3; i3.2xlarge=7; i3.large=0; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=8; m5a.2xlarge=10; m5a.large=26; m5a.xlarge=0; m5zn.2xlarge=7; m5zn.large=13; m5zn.xlarge=34; r5.2xlarge=4; r5.large=16; r5.xlarge=0; r5a.2xlarge=8; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=6; z1d.large=5; z1d.xlarge=15}
viralrecon,normal,0.15,40,127,MCT,561.53,2, 4, 7, 7, 2, 6, 2, 3, 1, 2, 0, 6, 16, 17, 0, 19, 7, 54, 3, 8, 0, 5, 0, 2, 10, 8, 15,{c5.2xlarge=2; c5.xlarge=4; c5a.2xlarge=7; c5a.xlarge=7; d3.2xlarge=2; d3.xlarge=6; i3.2xlarge=2; i3.large=3; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=6; m5a.2xlarge=16; m5a.large=17; m5a.xlarge=0; m5zn.2xlarge=19; m5zn.large=7; m5zn.xlarge=54; r5.2xlarge=3; r5.large=8; r5.xlarge=0; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=10; z1d.large=8; z1d.xlarge=15}
viralrecon,normal,0.15,40,127,ROUNDROBIN,763.6399999999999,1, 0, 4, 0, 7, 0, 4, 5, 2, 1, 0, 1, 5, 29, 0, 7, 12, 86, 0, 10, 0, 26, 0, 0, 0, 0, 5,{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=7; d3.xlarge=0; i3.2xlarge=4; i3.large=5; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=5; m5a.large=29; m5a.xlarge=0; m5zn.2xlarge=7; m5zn.large=12; m5zn.xlarge=86; r5.2xlarge=0; r5.large=10; r5.xlarge=0; r5a.2xlarge=26; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=5}
viralrecon,normal,0.15,40,127,STATIC,1074.8499999999992,4, 3, 7, 7, 2, 1, 2, 0, 0, 2, 0, 4, 3, 16, 0, 13, 19, 88, 1, 5, 0, 0, 0, 0, 3, 10, 15,{c5.2xlarge=4; c5.xlarge=3; c5a.2xlarge=7; c5a.xlarge=7; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=4; m5a.2xlarge=3; m5a.large=16; m5a.xlarge=0; m5zn.2xlarge=13; m5zn.large=19; m5zn.xlarge=88; r5.2xlarge=1; r5.large=5; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=10; z1d.xlarge=15}
viralrecon,normal,0.15,40,127,NOML,361.2199999999999,11, 3, 4, 6, 9, 8, 12, 6, 6, 6, 0, 9, 11, 12, 0, 7, 7, 23, 6, 13, 0, 10, 0, 7, 6, 9, 15,{c5.2xlarge=11; c5.xlarge=3; c5a.2xlarge=4; c5a.xlarge=6; d3.2xlarge=9; d3.xlarge=8; i3.2xlarge=12; i3.large=6; i3.xlarge=6; m5.2xlarge=6; m5.large=0; m5.xlarge=9; m5a.2xlarge=11; m5a.large=12; m5a.xlarge=0; m5zn.2xlarge=7; m5zn.large=7; m5zn.xlarge=23; r5.2xlarge=6; r5.large=13; r5.xlarge=0; r5a.2xlarge=10; r5a.large=0; r5a.xlarge=7; z1d.2xlarge=6; z1d.large=9; z1d.xlarge=15}
viralrecon,normal,0.15,40,127,CUSTOMCLUSTERNOML,352.49999999999983,4, 7, 8, 14, 15, 5, 8, 5, 8, 9, 0, 3, 8, 7, 0, 5, 9, 27, 9, 6, 0, 11, 0, 10, 7, 5, 16,{c5.2xlarge=4; c5.xlarge=7; c5a.2xlarge=8; c5a.xlarge=14; d3.2xlarge=15; d3.xlarge=5; i3.2xlarge=8; i3.large=5; i3.xlarge=8; m5.2xlarge=9; m5.large=0; m5.xlarge=3; m5a.2xlarge=8; m5a.large=7; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=9; m5zn.xlarge=27; r5.2xlarge=9; r5.large=6; r5.xlarge=0; r5a.2xlarge=11; r5a.large=0; r5a.xlarge=10; z1d.2xlarge=7; z1d.large=5; z1d.xlarge=16}
viralrecon,normal,0.15,40,127,TEXTDISTANCE,461.88999999999993,12, 10, 10, 11, 6, 4, 8, 16, 7, 3, 0, 9, 4, 9, 0, 7, 12, 25, 5, 11, 0, 15, 0, 2, 8, 4, 8,{c5.2xlarge=12; c5.xlarge=10; c5a.2xlarge=10; c5a.xlarge=11; d3.2xlarge=6; d3.xlarge=4; i3.2xlarge=8; i3.large=16; i3.xlarge=7; m5.2xlarge=3; m5.large=0; m5.xlarge=9; m5a.2xlarge=4; m5a.large=9; m5a.xlarge=0; m5zn.2xlarge=7; m5zn.large=12; m5zn.xlarge=25; r5.2xlarge=5; r5.large=11; r5.xlarge=0; r5a.2xlarge=15; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=8; z1d.large=4; z1d.xlarge=8}
viralrecon,normal,0.15,40,127,CRITICALPATH,349.0399999999999,4, 9, 4, 12, 7, 5, 7, 8, 8, 5, 0, 6, 8, 4, 0, 7, 16, 21, 13, 11, 0, 7, 0, 8, 9, 10, 14,{c5.2xlarge=4; c5.xlarge=9; c5a.2xlarge=4; c5a.xlarge=12; d3.2xlarge=7; d3.xlarge=5; i3.2xlarge=7; i3.large=8; i3.xlarge=8; m5.2xlarge=5; m5.large=0; m5.xlarge=6; m5a.2xlarge=8; m5a.large=4; m5a.xlarge=0; m5zn.2xlarge=7; m5zn.large=16; m5zn.xlarge=21; r5.2xlarge=13; r5.large=11; r5.xlarge=0; r5a.2xlarge=7; r5a.large=0; r5a.xlarge=8; z1d.2xlarge=9; z1d.large=10; z1d.xlarge=14}
viralrecon,normal,0.15,40,127,CRITICALPATHREVERSE,452.1699999999999,12, 6, 9, 10, 10, 7, 3, 9, 4, 8, 0, 5, 8, 8, 0, 3, 12, 29, 9, 11, 0, 8, 0, 9, 2, 11, 12,{c5.2xlarge=12; c5.xlarge=6; c5a.2xlarge=9; c5a.xlarge=10; d3.2xlarge=10; d3.xlarge=7; i3.2xlarge=3; i3.large=9; i3.xlarge=4; m5.2xlarge=8; m5.large=0; m5.xlarge=5; m5a.2xlarge=8; m5a.large=8; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=12; m5zn.xlarge=29; r5.2xlarge=9; r5.large=11; r5.xlarge=0; r5a.2xlarge=8; r5a.large=0; r5a.xlarge=9; z1d.2xlarge=2; z1d.large=11; z1d.xlarge=12}
viralrecon,normal,0.15,40,127,RESHIV2,368.84999999999997,13, 4, 9, 8, 10, 5, 11, 9, 7, 8, 0, 6, 7, 13, 0, 8, 10, 17, 11, 13, 0, 8, 0, 4, 3, 7, 14,{c5.2xlarge=13; c5.xlarge=4; c5a.2xlarge=9; c5a.xlarge=8; d3.2xlarge=10; d3.xlarge=5; i3.2xlarge=11; i3.large=9; i3.xlarge=7; m5.2xlarge=8; m5.large=0; m5.xlarge=6; m5a.2xlarge=7; m5a.large=13; m5a.xlarge=0; m5zn.2xlarge=8; m5zn.large=10; m5zn.xlarge=17; r5.2xlarge=11; r5.large=13; r5.xlarge=0; r5a.2xlarge=8; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=3; z1d.large=7; z1d.xlarge=14}
viralrecon,normal,0.15,40,127,RESHIV3,384.03999999999996,4, 8, 3, 8, 10, 4, 14, 6, 5, 9, 0, 5, 4, 11, 0, 9, 10, 31, 6, 10, 0, 6, 0, 7, 9, 10, 14,{c5.2xlarge=4; c5.xlarge=8; c5a.2xlarge=3; c5a.xlarge=8; d3.2xlarge=10; d3.xlarge=4; i3.2xlarge=14; i3.large=6; i3.xlarge=5; m5.2xlarge=9; m5.large=0; m5.xlarge=5; m5a.2xlarge=4; m5a.large=11; m5a.xlarge=0; m5zn.2xlarge=9; m5zn.large=10; m5zn.xlarge=31; r5.2xlarge=6; r5.large=10; r5.xlarge=0; r5a.2xlarge=6; r5a.large=0; r5a.xlarge=7; z1d.2xlarge=9; z1d.large=10; z1d.xlarge=14}
viralrecon,normal,0.15,40,127,RESHIMAX,354.7599999999998,12, 4, 6, 10, 13, 6, 9, 11, 5, 11, 0, 7, 8, 6, 0, 2, 8, 23, 8, 9, 0, 10, 0, 7, 6, 6, 19,{c5.2xlarge=12; c5.xlarge=4; c5a.2xlarge=6; c5a.xlarge=10; d3.2xlarge=13; d3.xlarge=6; i3.2xlarge=9; i3.large=11; i3.xlarge=5; m5.2xlarge=11; m5.large=0; m5.xlarge=7; m5a.2xlarge=8; m5a.large=6; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=8; m5zn.xlarge=23; r5.2xlarge=8; r5.large=9; r5.xlarge=0; r5a.2xlarge=10; r5a.large=0; r5a.xlarge=7; z1d.2xlarge=6; z1d.large=6; z1d.xlarge=19}
viralrecon,normal,0.15,40,127,RESHIFCFS,355.8799999999998,5, 10, 7, 11, 12, 9, 7, 10, 3, 8, 0, 7, 7, 7, 0, 5, 11, 29, 4, 14, 0, 4, 0, 8, 8, 7, 13,{c5.2xlarge=5; c5.xlarge=10; c5a.2xlarge=7; c5a.xlarge=11; d3.2xlarge=12; d3.xlarge=9; i3.2xlarge=7; i3.large=10; i3.xlarge=3; m5.2xlarge=8; m5.large=0; m5.xlarge=7; m5a.2xlarge=7; m5a.large=7; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=11; m5zn.xlarge=29; r5.2xlarge=4; r5.large=14; r5.xlarge=0; r5a.2xlarge=4; r5a.large=0; r5a.xlarge=8; z1d.2xlarge=8; z1d.large=7; z1d.xlarge=13}
viralrecon,normal,0.15,40,128,MINMIN,569.4899999999999,4, 5, 9, 10, 4, 1, 0, 1, 0, 7, 0, 2, 11, 27, 0, 8, 13, 47, 2, 11, 0, 5, 0, 2, 4, 11, 22,{c5.2xlarge=4; c5.xlarge=5; c5a.2xlarge=9; c5a.xlarge=10; d3.2xlarge=4; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=7; m5.large=0; m5.xlarge=2; m5a.2xlarge=11; m5a.large=27; m5a.xlarge=0; m5zn.2xlarge=8; m5zn.large=13; m5zn.xlarge=47; r5.2xlarge=2; r5.large=11; r5.xlarge=0; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=4; z1d.large=11; z1d.xlarge=22}
viralrecon,normal,0.15,40,128,MAXMIN,586.9699999999998,20, 15, 0, 0, 8, 12, 0, 5, 4, 9, 5, 18, 0, 25, 1, 8, 0, 9, 7, 8, 0, 9, 0, 2, 9, 23, 8,{c5.2xlarge=20; c5.xlarge=15; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=8; d3.xlarge=12; i3.2xlarge=0; i3.large=5; i3.xlarge=4; m5.2xlarge=9; m5.large=5; m5.xlarge=18; m5a.2xlarge=0; m5a.large=25; m5a.xlarge=1; m5zn.2xlarge=8; m5zn.large=0; m5zn.xlarge=9; r5.2xlarge=7; r5.large=8; r5.xlarge=0; r5a.2xlarge=9; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=9; z1d.large=23; z1d.xlarge=8}
viralrecon,normal,0.15,40,128,MCT,671.41,14, 14, 0, 0, 20, 6, 2, 4, 0, 11, 3, 12, 0, 35, 0, 10, 0, 9, 3, 4, 0, 1, 0, 5, 6, 32, 14,{c5.2xlarge=14; c5.xlarge=14; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=20; d3.xlarge=6; i3.2xlarge=2; i3.large=4; i3.xlarge=0; m5.2xlarge=11; m5.large=3; m5.xlarge=12; m5a.2xlarge=0; m5a.large=35; m5a.xlarge=0; m5zn.2xlarge=10; m5zn.large=0; m5zn.xlarge=9; r5.2xlarge=3; r5.large=4; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=6; z1d.large=32; z1d.xlarge=14}
viralrecon,normal,0.15,40,128,ROUNDROBIN,487.25999999999993,1, 6, 0, 0, 22, 3, 1, 11, 7, 9, 2, 19, 0, 47, 2, 0, 0, 26, 0, 0, 0, 25, 0, 1, 7, 5, 9,{c5.2xlarge=1; c5.xlarge=6; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=22; d3.xlarge=3; i3.2xlarge=1; i3.large=11; i3.xlarge=7; m5.2xlarge=9; m5.large=2; m5.xlarge=19; m5a.2xlarge=0; m5a.large=47; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=26; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=25; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=7; z1d.large=5; z1d.xlarge=9}
