Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes
viralrecon,exponential,0.2,40,91,RESHIV2,360.7999999999999,12, 14, 0, 16, 9, 7, 0, 12, 10, 6, 7, 18, 11, 0, 9, 17, 0, 7, 8, 0, 0, 0, 12, 2, 0, 18, 10,{c5.2xlarge=12; c5.xlarge=14; c5a.2xlarge=0; c5a.xlarge=16; d3.2xlarge=9; d3.xlarge=7; i3.2xlarge=0; i3.large=12; i3.xlarge=10; m5.2xlarge=6; m5.large=7; m5.xlarge=18; m5a.2xlarge=11; m5a.large=0; m5a.xlarge=9; m5zn.2xlarge=17; m5zn.large=0; m5zn.xlarge=7; r5.2xlarge=8; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=12; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=18; z1d.xlarge=10}
viralrecon,exponential,0.2,40,91,RESHIV3,644.3299999999999,12, 25, 0, 16, 11, 6, 0, 8, 13, 10, 10, 14, 12, 0, 7, 14, 0, 10, 6, 0, 0, 0, 3, 4, 0, 16, 9,{c5.2xlarge=12; c5.xlarge=25; c5a.2xlarge=0; c5a.xlarge=16; d3.2xlarge=11; d3.xlarge=6; i3.2xlarge=0; i3.large=8; i3.xlarge=13; m5.2xlarge=10; m5.large=10; m5.xlarge=14; m5a.2xlarge=12; m5a.large=0; m5a.xlarge=7; m5zn.2xlarge=14; m5zn.large=0; m5zn.xlarge=10; r5.2xlarge=6; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=16; z1d.xlarge=9}
viralrecon,exponential,0.2,40,91,RESHIMAX,366.5399999999999,11, 23, 0, 15, 13, 10, 0, 12, 9, 9, 6, 13, 7, 0, 12, 10, 0, 7, 12, 0, 0, 0, 4, 7, 0, 19, 7,{c5.2xlarge=11; c5.xlarge=23; c5a.2xlarge=0; c5a.xlarge=15; d3.2xlarge=13; d3.xlarge=10; i3.2xlarge=0; i3.large=12; i3.xlarge=9; m5.2xlarge=9; m5.large=6; m5.xlarge=13; m5a.2xlarge=7; m5a.large=0; m5a.xlarge=12; m5zn.2xlarge=10; m5zn.large=0; m5zn.xlarge=7; r5.2xlarge=12; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=19; z1d.xlarge=7}
viralrecon,exponential,0.2,40,91,RESHIFCFS,364.9199999999998,14, 15, 0, 23, 13, 8, 0, 7, 6, 6, 9, 10, 10, 0, 8, 17, 0, 9, 9, 0, 0, 0, 6, 7, 0, 14, 15,{c5.2xlarge=14; c5.xlarge=15; c5a.2xlarge=0; c5a.xlarge=23; d3.2xlarge=13; d3.xlarge=8; i3.2xlarge=0; i3.large=7; i3.xlarge=6; m5.2xlarge=6; m5.large=9; m5.xlarge=10; m5a.2xlarge=10; m5a.large=0; m5a.xlarge=8; m5zn.2xlarge=17; m5zn.large=0; m5zn.xlarge=9; r5.2xlarge=9; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=6; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=14; z1d.xlarge=15}
viralrecon,exponential,0.2,40,92,MINMIN,525.9699999999999,10, 16, 0, 20, 9, 2, 0, 7, 4, 5, 2, 19, 3, 0, 2, 23, 0, 10, 5, 0, 0, 0, 5, 25, 0, 37, 2,{c5.2xlarge=10; c5.xlarge=16; c5a.2xlarge=0; c5a.xlarge=20; d3.2xlarge=9; d3.xlarge=2; i3.2xlarge=0; i3.large=7; i3.xlarge=4; m5.2xlarge=5; m5.large=2; m5.xlarge=19; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=23; m5zn.large=0; m5zn.xlarge=10; r5.2xlarge=5; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=5; r5a.xlarge=25; z1d.2xlarge=0; z1d.large=37; z1d.xlarge=2}
viralrecon,exponential,0.2,40,92,MAXMIN,540.8499999999999,10, 10, 6, 9, 39, 0, 6, 0, 0, 4, 14, 5, 0, 0, 0, 23, 20, 22, 4, 0, 5, 0, 0, 13, 0, 4, 11,{c5.2xlarge=10; c5.xlarge=10; c5a.2xlarge=6; c5a.xlarge=9; d3.2xlarge=39; d3.xlarge=0; i3.2xlarge=6; i3.large=0; i3.xlarge=0; m5.2xlarge=4; m5.large=14; m5.xlarge=5; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=23; m5zn.large=20; m5zn.xlarge=22; r5.2xlarge=4; r5.large=0; r5.xlarge=5; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=13; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=11}
viralrecon,exponential,0.2,40,92,MCT,542.6299999999999,13, 13, 6, 7, 34, 0, 2, 0, 0, 2, 15, 5, 0, 0, 0, 27, 17, 24, 1, 0, 3, 0, 0, 24, 0, 4, 9,{c5.2xlarge=13; c5.xlarge=13; c5a.2xlarge=6; c5a.xlarge=7; d3.2xlarge=34; d3.xlarge=0; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=15; m5.xlarge=5; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=27; m5zn.large=17; m5zn.xlarge=24; r5.2xlarge=1; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=24; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=9}
viralrecon,exponential,0.2,40,92,ROUNDROBIN,486.59999999999997,5, 16, 0, 0, 84, 0, 2, 12, 7, 2, 22, 5, 0, 0, 0, 2, 4, 13, 0, 0, 2, 0, 0, 26, 0, 0, 4,{c5.2xlarge=5; c5.xlarge=16; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=84; d3.xlarge=0; i3.2xlarge=2; i3.large=12; i3.xlarge=7; m5.2xlarge=2; m5.large=22; m5.xlarge=5; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=13; r5.2xlarge=0; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=26; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=4}
viralrecon,exponential,0.2,40,92,STATIC,560.2099999999998,2, 4, 6, 10, 52, 0, 3, 0, 0, 2, 10, 4, 0, 0, 0, 37, 26, 21, 4, 0, 1, 0, 0, 15, 0, 4, 5,{c5.2xlarge=2; c5.xlarge=4; c5a.2xlarge=6; c5a.xlarge=10; d3.2xlarge=52; d3.xlarge=0; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=10; m5.xlarge=4; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=37; m5zn.large=26; m5zn.xlarge=21; r5.2xlarge=4; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=15; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=5}
viralrecon,exponential,0.2,40,92,NOML,365.5199999999999,7, 18, 5, 5, 13, 0, 8, 3, 9, 12, 8, 9, 0, 0, 0, 20, 20, 19, 9, 0, 5, 0, 0, 10, 0, 13, 12,{c5.2xlarge=7; c5.xlarge=18; c5a.2xlarge=5; c5a.xlarge=5; d3.2xlarge=13; d3.xlarge=0; i3.2xlarge=8; i3.large=3; i3.xlarge=9; m5.2xlarge=12; m5.large=8; m5.xlarge=9; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=20; m5zn.large=20; m5zn.xlarge=19; r5.2xlarge=9; r5.large=0; r5.xlarge=5; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=10; z1d.2xlarge=0; z1d.large=13; z1d.xlarge=12}
viralrecon,exponential,0.2,40,92,CUSTOMCLUSTERNOML,343.94999999999993,5, 20, 6, 5, 19, 0, 10, 3, 7, 8, 8, 6, 0, 0, 0, 28, 6, 30, 10, 0, 8, 0, 0, 6, 0, 7, 14,{c5.2xlarge=5; c5.xlarge=20; c5a.2xlarge=6; c5a.xlarge=5; d3.2xlarge=19; d3.xlarge=0; i3.2xlarge=10; i3.large=3; i3.xlarge=7; m5.2xlarge=8; m5.large=8; m5.xlarge=6; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=28; m5zn.large=6; m5zn.xlarge=30; r5.2xlarge=10; r5.large=0; r5.xlarge=8; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=14}
viralrecon,exponential,0.2,40,92,TEXTDISTANCE,352.0899999999998,11, 12, 9, 8, 5, 0, 17, 11, 10, 8, 11, 13, 0, 0, 0, 28, 7, 18, 3, 0, 10, 0, 0, 13, 0, 8, 3,{c5.2xlarge=11; c5.xlarge=12; c5a.2xlarge=9; c5a.xlarge=8; d3.2xlarge=5; d3.xlarge=0; i3.2xlarge=17; i3.large=11; i3.xlarge=10; m5.2xlarge=8; m5.large=11; m5.xlarge=13; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=28; m5zn.large=7; m5zn.xlarge=18; r5.2xlarge=3; r5.large=0; r5.xlarge=10; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=13; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=3}
viralrecon,exponential,0.2,40,92,CRITICALPATH,339.5799999999999,4, 15, 4, 11, 7, 0, 14, 1, 6, 3, 7, 7, 0, 0, 0, 30, 24, 26, 6, 0, 11, 0, 0, 7, 0, 9, 14,{c5.2xlarge=4; c5.xlarge=15; c5a.2xlarge=4; c5a.xlarge=11; d3.2xlarge=7; d3.xlarge=0; i3.2xlarge=14; i3.large=1; i3.xlarge=6; m5.2xlarge=3; m5.large=7; m5.xlarge=7; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=30; m5zn.large=24; m5zn.xlarge=26; r5.2xlarge=6; r5.large=0; r5.xlarge=11; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=9; z1d.xlarge=14}
viralrecon,exponential,0.2,40,92,CRITICALPATHREVERSE,552.5299999999999,6, 11, 8, 12, 8, 0, 9, 7, 5, 6, 4, 10, 0, 0, 0, 26, 19, 21, 8, 0, 6, 0, 0, 12, 0, 7, 20,{c5.2xlarge=6; c5.xlarge=11; c5a.2xlarge=8; c5a.xlarge=12; d3.2xlarge=8; d3.xlarge=0; i3.2xlarge=9; i3.large=7; i3.xlarge=5; m5.2xlarge=6; m5.large=4; m5.xlarge=10; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=26; m5zn.large=19; m5zn.xlarge=21; r5.2xlarge=8; r5.large=0; r5.xlarge=6; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=12; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=20}
