Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
chipseq,exponential,0.05,40,1,CUSTOMCLUSTERNOML,559.7399999999999,0, 2, 12, 8, 8, 5, 3, 2, 0, 6, 4, 5, 4, 0, 2, 12, 0, 3, 0, 4, 4, 2, 9, 3, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=12; c5a.xlarge=8; d3.2xlarge=8; d3.xlarge=5; i3.2xlarge=3; i3.large=2; i3.xlarge=0; m5.2xlarge=6; m5.large=4; m5.xlarge=5; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=12; m5zn.large=0; m5zn.xlarge=3; r5.2xlarge=0; r5.large=4; r5.xlarge=4; r5a.2xlarge=2; r5a.large=9; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
chipseq,exponential,0.05,40,1,TEXTDISTANCE,354.46999999999997,0, 5, 10, 6, 5, 3, 2, 3, 0, 7, 6, 12, 3, 0, 2, 6, 0, 4, 0, 2, 6, 9, 5, 2, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=5; c5a.2xlarge=10; c5a.xlarge=6; d3.2xlarge=5; d3.xlarge=3; i3.2xlarge=2; i3.large=3; i3.xlarge=0; m5.2xlarge=7; m5.large=6; m5.xlarge=12; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=6; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=0; r5.large=2; r5.xlarge=6; r5a.2xlarge=9; r5a.large=5; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
chipseq,exponential,0.05,40,1,CRITICALPATH,474.49,0, 4, 12, 10, 6, 4, 4, 3, 0, 4, 3, 8, 2, 0, 6, 9, 0, 2, 0, 5, 3, 2, 7, 4, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=12; c5a.xlarge=10; d3.2xlarge=6; d3.xlarge=4; i3.2xlarge=4; i3.large=3; i3.xlarge=0; m5.2xlarge=4; m5.large=3; m5.xlarge=8; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=6; m5zn.2xlarge=9; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=0; r5.large=5; r5.xlarge=3; r5a.2xlarge=2; r5a.large=7; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
chipseq,exponential,0.05,40,1,CRITICALPATHREVERSE,487.61999999999995,0, 9, 12, 13, 7, 5, 0, 1, 0, 4, 5, 3, 3, 0, 3, 13, 0, 5, 0, 3, 4, 0, 3, 5, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=9; c5a.2xlarge=12; c5a.xlarge=13; d3.2xlarge=7; d3.xlarge=5; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=4; m5.large=5; m5.xlarge=3; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=13; m5zn.large=0; m5zn.xlarge=5; r5.2xlarge=0; r5.large=3; r5.xlarge=4; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
chipseq,exponential,0.05,40,1,RESHIV2,475.26,0, 5, 13, 11, 5, 4, 3, 2, 0, 4, 8, 7, 3, 0, 2, 10, 0, 5, 0, 4, 3, 2, 3, 4, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=5; c5a.2xlarge=13; c5a.xlarge=11; d3.2xlarge=5; d3.xlarge=4; i3.2xlarge=3; i3.large=2; i3.xlarge=0; m5.2xlarge=4; m5.large=8; m5.xlarge=7; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=10; m5zn.large=0; m5zn.xlarge=5; r5.2xlarge=0; r5.large=4; r5.xlarge=3; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
chipseq,exponential,0.05,40,1,RESHIV3,475.37999999999994,0, 4, 12, 10, 6, 5, 3, 1, 0, 6, 8, 9, 2, 0, 0, 11, 0, 3, 0, 4, 2, 3, 3, 6, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=12; c5a.xlarge=10; d3.2xlarge=6; d3.xlarge=5; i3.2xlarge=3; i3.large=1; i3.xlarge=0; m5.2xlarge=6; m5.large=8; m5.xlarge=9; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=11; m5zn.large=0; m5zn.xlarge=3; r5.2xlarge=0; r5.large=4; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
chipseq,exponential,0.05,40,1,RESHIMAX,489.3899999999999,0, 7, 9, 6, 12, 8, 2, 3, 0, 2, 7, 7, 2, 0, 4, 9, 0, 2, 0, 4, 5, 1, 2, 6, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=7; c5a.2xlarge=9; c5a.xlarge=6; d3.2xlarge=12; d3.xlarge=8; i3.2xlarge=2; i3.large=3; i3.xlarge=0; m5.2xlarge=2; m5.large=7; m5.xlarge=7; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=4; m5zn.2xlarge=9; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=0; r5.large=4; r5.xlarge=5; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
chipseq,exponential,0.05,40,1,RESHIFCFS,538.28,0, 6, 11, 12, 11, 5, 1, 1, 0, 3, 5, 5, 1, 0, 3, 13, 0, 3, 0, 5, 2, 2, 5, 4, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=6; c5a.2xlarge=11; c5a.xlarge=12; d3.2xlarge=11; d3.xlarge=5; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=3; m5.large=5; m5.xlarge=5; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=13; m5zn.large=0; m5zn.xlarge=3; r5.2xlarge=0; r5.large=5; r5.xlarge=2; r5a.2xlarge=2; r5a.large=5; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
chipseq,exponential,0.05,40,2,MINMIN,404.09,6, 3, 4, 0, 0, 7, 2, 1, 4, 3, 1, 0, 0, 2, 0, 0, 8, 23, 8, 5, 0, 0, 2, 1, 0, 11, 7,{c5.2xlarge=6; c5.xlarge=3; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=7; i3.2xlarge=2; i3.large=1; i3.xlarge=4; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=8; m5zn.xlarge=23; r5.2xlarge=8; r5.large=5; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=11; z1d.xlarge=7},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.05,40,2,MAXMIN,489.07,5, 2, 5, 0, 0, 11, 2, 2, 5, 4, 3, 0, 1, 4, 0, 0, 4, 17, 7, 7, 0, 0, 3, 1, 0, 5, 10,{c5.2xlarge=5; c5.xlarge=2; c5a.2xlarge=5; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=11; i3.2xlarge=2; i3.large=2; i3.xlarge=5; m5.2xlarge=4; m5.large=3; m5.xlarge=0; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=17; r5.2xlarge=7; r5.large=7; r5.xlarge=0; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=10},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.05,40,2,MCT,458.91999999999996,4, 5, 4, 0, 0, 6, 2, 3, 3, 2, 2, 0, 0, 3, 0, 0, 7, 19, 5, 8, 0, 0, 3, 1, 0, 9, 12,{c5.2xlarge=4; c5.xlarge=5; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=6; i3.2xlarge=2; i3.large=3; i3.xlarge=3; m5.2xlarge=2; m5.large=2; m5.xlarge=0; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=7; m5zn.xlarge=19; r5.2xlarge=5; r5.large=8; r5.xlarge=0; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=9; z1d.xlarge=12},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.05,40,2,ROUNDROBIN,468.92999999999995,1, 2, 4, 0, 0, 8, 5, 2, 2, 5, 2, 0, 1, 9, 0, 0, 8, 15, 4, 4, 0, 0, 7, 2, 0, 8, 9,{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=8; i3.2xlarge=5; i3.large=2; i3.xlarge=2; m5.2xlarge=5; m5.large=2; m5.xlarge=0; m5a.2xlarge=1; m5a.large=9; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=8; m5zn.xlarge=15; r5.2xlarge=4; r5.large=4; r5.xlarge=0; r5a.2xlarge=0; r5a.large=7; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=9},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.05,40,2,STATIC,438.77,6, 4, 3, 0, 0, 6, 0, 5, 2, 3, 1, 0, 1, 4, 0, 0, 4, 25, 8, 4, 0, 0, 4, 2, 0, 6, 10,{c5.2xlarge=6; c5.xlarge=4; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=6; i3.2xlarge=0; i3.large=5; i3.xlarge=2; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=25; r5.2xlarge=8; r5.large=4; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=10},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.05,40,2,NOML,491.62999999999994,7, 4, 4, 0, 0, 5, 2, 1, 1, 4, 2, 0, 3, 2, 0, 0, 4, 10, 11, 8, 0, 0, 9, 1, 0, 8, 12,{c5.2xlarge=7; c5.xlarge=4; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=5; i3.2xlarge=2; i3.large=1; i3.xlarge=1; m5.2xlarge=4; m5.large=2; m5.xlarge=0; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=10; r5.2xlarge=11; r5.large=8; r5.xlarge=0; r5a.2xlarge=0; r5a.large=9; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=12},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.05,40,2,CUSTOMCLUSTERNOML,524.54,4, 2, 4, 0, 0, 5, 2, 2, 2, 6, 2, 0, 2, 2, 0, 0, 4, 17, 11, 9, 0, 0, 6, 2, 0, 8, 8,{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=5; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=6; m5.large=2; m5.xlarge=0; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=17; r5.2xlarge=11; r5.large=9; r5.xlarge=0; r5a.2xlarge=0; r5a.large=6; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=8},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.05,40,2,TEXTDISTANCE,513.68,6, 4, 3, 0, 0, 10, 2, 2, 5, 8, 3, 0, 3, 5, 0, 0, 3, 12, 12, 4, 0, 0, 5, 1, 0, 2, 8,{c5.2xlarge=6; c5.xlarge=4; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=10; i3.2xlarge=2; i3.large=2; i3.xlarge=5; m5.2xlarge=8; m5.large=3; m5.xlarge=0; m5a.2xlarge=3; m5a.large=5; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=12; r5.2xlarge=12; r5.large=4; r5.xlarge=0; r5a.2xlarge=0; r5a.large=5; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=8},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.05,40,2,CRITICALPATH,450.89,4, 2, 4, 0, 0, 6, 5, 3, 6, 4, 2, 0, 1, 3, 0, 0, 7, 16, 7, 11, 0, 0, 2, 3, 0, 4, 8,{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=6; i3.2xlarge=5; i3.large=3; i3.xlarge=6; m5.2xlarge=4; m5.large=2; m5.xlarge=0; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=7; m5zn.xlarge=16; r5.2xlarge=7; r5.large=11; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=8},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.05,40,2,CRITICALPATHREVERSE,503.35999999999996,4, 3, 6, 0, 0, 6, 3, 1, 2, 3, 2, 0, 3, 2, 0, 0, 8, 18, 6, 5, 0, 0, 4, 2, 0, 9, 11,{c5.2xlarge=4; c5.xlarge=3; c5a.2xlarge=6; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=6; i3.2xlarge=3; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=0; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=8; m5zn.xlarge=18; r5.2xlarge=6; r5.large=5; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=9; z1d.xlarge=11},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.05,40,2,RESHIV2,489.4,4, 3, 5, 0, 0, 7, 2, 1, 5, 3, 3, 0, 2, 2, 0, 0, 6, 15, 8, 12, 0, 0, 4, 2, 0, 8, 6,{c5.2xlarge=4; c5.xlarge=3; c5a.2xlarge=5; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=7; i3.2xlarge=2; i3.large=1; i3.xlarge=5; m5.2xlarge=3; m5.large=3; m5.xlarge=0; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=6; m5zn.xlarge=15; r5.2xlarge=8; r5.large=12; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=6},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.05,40,2,RESHIV3,487.49999999999994,4, 3, 5, 0, 0, 7, 2, 1, 1, 4, 4, 0, 0, 3, 0, 0, 7, 17, 7, 13, 0, 0, 4, 3, 0, 7, 6,{c5.2xlarge=4; c5.xlarge=3; c5a.2xlarge=5; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=7; i3.2xlarge=2; i3.large=1; i3.xlarge=1; m5.2xlarge=4; m5.large=4; m5.xlarge=0; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=7; m5zn.xlarge=17; r5.2xlarge=7; r5.large=13; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=6},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
