Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes
chipseq,exponential,0.15,40,20,RESHIV3,450.3499999999999,12, 13, 4, 4, 0, 6, 0, 3, 3, 0, 2, 6, 1, 2, 2, 6, 6, 3, 0, 2, 0, 0, 3, 1, 2, 14, 3,{c5.2xlarge=12; c5.xlarge=13; c5a.2xlarge=4; c5a.xlarge=4; d3.2xlarge=0; d3.xlarge=6; i3.2xlarge=0; i3.large=3; i3.xlarge=3; m5.2xlarge=0; m5.large=2; m5.xlarge=6; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=6; m5zn.large=6; m5zn.xlarge=3; r5.2xlarge=0; r5.large=2; r5.xlarge=0; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=14; z1d.xlarge=3}
chipseq,exponential,0.15,40,20,RESHIMAX,349.96999999999997,11, 14, 4, 5, 0, 4, 0, 2, 3, 0, 3, 12, 0, 5, 3, 5, 5, 3, 0, 3, 0, 0, 1, 2, 2, 7, 4,{c5.2xlarge=11; c5.xlarge=14; c5a.2xlarge=4; c5a.xlarge=5; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=0; i3.large=2; i3.xlarge=3; m5.2xlarge=0; m5.large=3; m5.xlarge=12; m5a.2xlarge=0; m5a.large=5; m5a.xlarge=3; m5zn.2xlarge=5; m5zn.large=5; m5zn.xlarge=3; r5.2xlarge=0; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=7; z1d.xlarge=4}
chipseq,exponential,0.15,40,20,RESHIFCFS,409.09999999999997,13, 12, 4, 4, 0, 3, 0, 3, 3, 0, 2, 9, 1, 2, 1, 7, 7, 3, 0, 1, 0, 1, 2, 1, 3, 13, 3,{c5.2xlarge=13; c5.xlarge=12; c5a.2xlarge=4; c5a.xlarge=4; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=0; i3.large=3; i3.xlarge=3; m5.2xlarge=0; m5.large=2; m5.xlarge=9; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=7; m5zn.large=7; m5zn.xlarge=3; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=3; z1d.large=13; z1d.xlarge=3}
chipseq,exponential,0.15,40,21,MINMIN,336.31999999999994,15, 11, 3, 4, 0, 4, 0, 1, 4, 0, 1, 8, 0, 2, 2, 11, 7, 6, 0, 1, 0, 0, 1, 1, 2, 12, 2,{c5.2xlarge=15; c5.xlarge=11; c5a.2xlarge=3; c5a.xlarge=4; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=0; i3.large=1; i3.xlarge=4; m5.2xlarge=0; m5.large=1; m5.xlarge=8; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=11; m5zn.large=7; m5zn.xlarge=6; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=12; z1d.xlarge=2}
chipseq,exponential,0.15,40,21,MAXMIN,531.9599999999999,10, 9, 4, 0, 0, 3, 2, 3, 1, 0, 3, 2, 0, 0, 1, 4, 5, 17, 2, 14, 2, 0, 1, 1, 4, 4, 6,{c5.2xlarge=10; c5.xlarge=9; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=3; i3.xlarge=1; m5.2xlarge=0; m5.large=3; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=5; m5zn.xlarge=17; r5.2xlarge=2; r5.large=14; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=4; z1d.large=4; z1d.xlarge=6}
chipseq,exponential,0.15,40,21,MCT,404.96999999999997,12, 9, 3, 0, 0, 1, 1, 2, 2, 0, 1, 3, 0, 0, 0, 6, 10, 15, 1, 9, 1, 0, 2, 1, 2, 10, 7,{c5.2xlarge=12; c5.xlarge=9; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=0; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=10; m5zn.xlarge=15; r5.2xlarge=1; r5.large=9; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=10; z1d.xlarge=7}
chipseq,exponential,0.15,40,21,ROUNDROBIN,721.24,5, 6, 1, 0, 0, 2, 8, 6, 4, 0, 1, 3, 0, 0, 1, 2, 3, 13, 1, 12, 6, 0, 3, 6, 1, 9, 5,{c5.2xlarge=5; c5.xlarge=6; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=8; i3.large=6; i3.xlarge=4; m5.2xlarge=0; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=13; r5.2xlarge=1; r5.large=12; r5.xlarge=6; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=6; z1d.2xlarge=1; z1d.large=9; z1d.xlarge=5}
chipseq,exponential,0.15,40,21,STATIC,337.55999999999995,16, 7, 3, 0, 0, 2, 3, 3, 1, 0, 1, 2, 0, 0, 1, 4, 13, 10, 2, 11, 1, 0, 0, 2, 3, 9, 4,{c5.2xlarge=16; c5.xlarge=7; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=3; i3.large=3; i3.xlarge=1; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=13; m5zn.xlarge=10; r5.2xlarge=2; r5.large=11; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=3; z1d.large=9; z1d.xlarge=4}
chipseq,exponential,0.15,40,21,NOML,488.7,10, 13, 5, 0, 0, 2, 1, 3, 2, 0, 1, 4, 0, 0, 1, 3, 4, 9, 2, 12, 2, 0, 4, 1, 4, 7, 8,{c5.2xlarge=10; c5.xlarge=13; c5a.2xlarge=5; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=0; m5.large=1; m5.xlarge=4; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=4; m5zn.xlarge=9; r5.2xlarge=2; r5.large=12; r5.xlarge=2; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=4; z1d.large=7; z1d.xlarge=8}
chipseq,exponential,0.15,40,21,CUSTOMCLUSTERNOML,450.56999999999994,8, 6, 4, 0, 0, 2, 4, 2, 3, 0, 1, 3, 0, 0, 2, 4, 7, 9, 4, 11, 5, 0, 3, 4, 4, 8, 4,{c5.2xlarge=8; c5.xlarge=6; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=4; i3.large=2; i3.xlarge=3; m5.2xlarge=0; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=4; m5zn.large=7; m5zn.xlarge=9; r5.2xlarge=4; r5.large=11; r5.xlarge=5; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=4; z1d.2xlarge=4; z1d.large=8; z1d.xlarge=4}
chipseq,exponential,0.15,40,21,TEXTDISTANCE,338.41999999999996,10, 10, 3, 0, 0, 4, 4, 5, 2, 0, 3, 8, 0, 0, 1, 5, 6, 9, 3, 8, 3, 0, 7, 1, 2, 1, 3,{c5.2xlarge=10; c5.xlarge=10; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=4; i3.large=5; i3.xlarge=2; m5.2xlarge=0; m5.large=3; m5.xlarge=8; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=5; m5zn.large=6; m5zn.xlarge=9; r5.2xlarge=3; r5.large=8; r5.xlarge=3; r5a.2xlarge=0; r5a.large=7; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=3}
chipseq,exponential,0.15,40,21,CRITICALPATH,448.97999999999996,8, 6, 5, 0, 0, 2, 3, 4, 2, 0, 2, 6, 0, 0, 1, 4, 10, 9, 3, 15, 2, 0, 2, 3, 2, 4, 5,{c5.2xlarge=8; c5.xlarge=6; c5a.2xlarge=5; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=3; i3.large=4; i3.xlarge=2; m5.2xlarge=0; m5.large=2; m5.xlarge=6; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=10; m5zn.xlarge=9; r5.2xlarge=3; r5.large=15; r5.xlarge=2; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=2; z1d.large=4; z1d.xlarge=5}
chipseq,exponential,0.15,40,21,CRITICALPATHREVERSE,456.17999999999995,9, 8, 4, 0, 0, 3, 3, 2, 0, 0, 1, 5, 0, 0, 2, 5, 10, 15, 2, 7, 1, 0, 2, 2, 3, 7, 7,{c5.2xlarge=9; c5.xlarge=8; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=3; i3.large=2; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=5; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=5; m5zn.large=10; m5zn.xlarge=15; r5.2xlarge=2; r5.large=7; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=3; z1d.large=7; z1d.xlarge=7}
chipseq,exponential,0.15,40,21,RESHIV2,531.4,8, 12, 4, 0, 0, 4, 4, 3, 2, 0, 5, 3, 0, 0, 0, 4, 10, 9, 1, 10, 2, 0, 2, 0, 3, 8, 4,{c5.2xlarge=8; c5.xlarge=12; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=4; i3.large=3; i3.xlarge=2; m5.2xlarge=0; m5.large=5; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=10; m5zn.xlarge=9; r5.2xlarge=1; r5.large=10; r5.xlarge=2; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=8; z1d.xlarge=4}
chipseq,exponential,0.15,40,21,RESHIV3,519.52,8, 12, 4, 0, 0, 3, 2, 2, 3, 0, 1, 3, 0, 0, 2, 4, 10, 9, 2, 14, 1, 0, 2, 1, 3, 8, 4,{c5.2xlarge=8; c5.xlarge=12; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=2; i3.xlarge=3; m5.2xlarge=0; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=4; m5zn.large=10; m5zn.xlarge=9; r5.2xlarge=2; r5.large=14; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=3; z1d.large=8; z1d.xlarge=4}
chipseq,exponential,0.15,40,21,RESHIMAX,408.72999999999996,8, 12, 5, 0, 0, 3, 2, 3, 2, 0, 2, 5, 0, 0, 1, 3, 7, 9, 1, 13, 2, 0, 4, 2, 3, 4, 7,{c5.2xlarge=8; c5.xlarge=12; c5a.2xlarge=5; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=0; m5.large=2; m5.xlarge=5; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=7; m5zn.xlarge=9; r5.2xlarge=1; r5.large=13; r5.xlarge=2; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=2; z1d.2xlarge=3; z1d.large=4; z1d.xlarge=7}
chipseq,exponential,0.15,40,21,RESHIFCFS,410.39,9, 10, 4, 0, 0, 3, 1, 2, 3, 0, 1, 4, 0, 0, 2, 3, 10, 9, 2, 10, 2, 0, 4, 3, 3, 8, 5,{c5.2xlarge=9; c5.xlarge=10; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=1; i3.large=2; i3.xlarge=3; m5.2xlarge=0; m5.large=1; m5.xlarge=4; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=10; m5zn.xlarge=9; r5.2xlarge=2; r5.large=10; r5.xlarge=2; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=3; z1d.large=8; z1d.xlarge=5}
chipseq,exponential,0.15,40,22,MINMIN,403.23999999999995,9, 9, 5, 0, 0, 2, 1, 2, 0, 0, 2, 3, 0, 0, 1, 5, 12, 16, 1, 9, 1, 0, 2, 1, 2, 8, 7,{c5.2xlarge=9; c5.xlarge=9; c5a.2xlarge=5; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=1; i3.large=2; i3.xlarge=0; m5.2xlarge=0; m5.large=2; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=5; m5zn.large=12; m5zn.xlarge=16; r5.2xlarge=1; r5.large=9; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=8; z1d.xlarge=7}
chipseq,exponential,0.15,40,22,MAXMIN,488.14,3, 4, 10, 11, 2, 10, 0, 0, 2, 1, 2, 3, 4, 0, 3, 5, 4, 5, 7, 2, 6, 0, 3, 2, 4, 2, 3,{c5.2xlarge=3; c5.xlarge=4; c5a.2xlarge=10; c5a.xlarge=11; d3.2xlarge=2; d3.xlarge=10; i3.2xlarge=0; i3.large=0; i3.xlarge=2; m5.2xlarge=1; m5.large=2; m5.xlarge=3; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=5; m5zn.large=4; m5zn.xlarge=5; r5.2xlarge=7; r5.large=2; r5.xlarge=6; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=4; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.15,40,22,MCT,348.36,5, 6, 14, 13, 1, 8, 0, 0, 1, 2, 1, 1, 1, 0, 3, 6, 4, 5, 5, 3, 4, 0, 1, 2, 5, 4, 3,{c5.2xlarge=5; c5.xlarge=6; c5a.2xlarge=14; c5a.xlarge=13; d3.2xlarge=1; d3.xlarge=8; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=2; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=6; m5zn.large=4; m5zn.xlarge=5; r5.2xlarge=5; r5.large=3; r5.xlarge=4; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=5; z1d.large=4; z1d.xlarge=3}
chipseq,exponential,0.15,40,22,ROUNDROBIN,740.92,1, 4, 11, 10, 2, 5, 0, 0, 0, 2, 2, 1, 9, 0, 4, 5, 1, 0, 8, 1, 12, 6, 2, 4, 5, 1, 2,{c5.2xlarge=1; c5.xlarge=4; c5a.2xlarge=11; c5a.xlarge=10; d3.2xlarge=2; d3.xlarge=5; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=1; m5a.2xlarge=9; m5a.large=0; m5a.xlarge=4; m5zn.2xlarge=5; m5zn.large=1; m5zn.xlarge=0; r5.2xlarge=8; r5.large=1; r5.xlarge=12; r5a.2xlarge=6; r5a.large=2; r5a.xlarge=4; z1d.2xlarge=5; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.15,40,22,STATIC,346.7,5, 2, 14, 12, 2, 6, 0, 0, 1, 2, 1, 1, 2, 0, 4, 6, 7, 5, 6, 1, 8, 0, 1, 2, 5, 3, 2,{c5.2xlarge=5; c5.xlarge=2; c5a.2xlarge=14; c5a.xlarge=12; d3.2xlarge=2; d3.xlarge=6; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=2; m5.large=1; m5.xlarge=1; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=4; m5zn.2xlarge=6; m5zn.large=7; m5zn.xlarge=5; r5.2xlarge=6; r5.large=1; r5.xlarge=8; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=5; z1d.large=3; z1d.xlarge=2}
chipseq,exponential,0.15,40,22,NOML,488.77,5, 1, 13, 14, 1, 2, 0, 0, 1, 2, 2, 2, 8, 0, 6, 2, 3, 3, 9, 2, 3, 2, 2, 9, 2, 2, 2,{c5.2xlarge=5; c5.xlarge=1; c5a.2xlarge=13; c5a.xlarge=14; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=2; m5.large=2; m5.xlarge=2; m5a.2xlarge=8; m5a.large=0; m5a.xlarge=6; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=9; r5.large=2; r5.xlarge=3; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=9; z1d.2xlarge=2; z1d.large=2; z1d.xlarge=2}
chipseq,exponential,0.15,40,22,CUSTOMCLUSTERNOML,489.05999999999995,5, 3, 14, 8, 4, 6, 0, 0, 2, 1, 3, 1, 2, 0, 4, 4, 4, 3, 11, 4, 4, 1, 1, 2, 5, 5, 1,{c5.2xlarge=5; c5.xlarge=3; c5a.2xlarge=14; c5a.xlarge=8; d3.2xlarge=4; d3.xlarge=6; i3.2xlarge=0; i3.large=0; i3.xlarge=2; m5.2xlarge=1; m5.large=3; m5.xlarge=1; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=4; m5zn.2xlarge=4; m5zn.large=4; m5zn.xlarge=3; r5.2xlarge=11; r5.large=4; r5.xlarge=4; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=5; z1d.large=5; z1d.xlarge=1}
chipseq,exponential,0.15,40,22,TEXTDISTANCE,353.8399999999999,6, 3, 9, 10, 5, 6, 0, 0, 1, 4, 5, 4, 4, 0, 4, 5, 3, 2, 7, 2, 7, 1, 1, 2, 3, 3, 1,{c5.2xlarge=6; c5.xlarge=3; c5a.2xlarge=9; c5a.xlarge=10; d3.2xlarge=5; d3.xlarge=6; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=4; m5.large=5; m5.xlarge=4; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=4; m5zn.2xlarge=5; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=7; r5.large=2; r5.xlarge=7; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=3; z1d.large=3; z1d.xlarge=1}
chipseq,exponential,0.15,40,22,CRITICALPATH,488.72999999999996,4, 2, 12, 12, 3, 6, 0, 0, 3, 1, 1, 5, 3, 0, 6, 3, 4, 3, 9, 4, 4, 2, 2, 3, 2, 2, 2,{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=12; c5a.xlarge=12; d3.2xlarge=3; d3.xlarge=6; i3.2xlarge=0; i3.large=0; i3.xlarge=3; m5.2xlarge=1; m5.large=1; m5.xlarge=5; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=6; m5zn.2xlarge=3; m5zn.large=4; m5zn.xlarge=3; r5.2xlarge=9; r5.large=4; r5.xlarge=4; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=2; z1d.large=2; z1d.xlarge=2}
chipseq,exponential,0.15,40,22,CRITICALPATHREVERSE,501.72999999999996,4, 2, 12, 14, 2, 5, 0, 0, 2, 1, 2, 2, 0, 0, 3, 6, 7, 4, 7, 2, 2, 0, 2, 7, 3, 4, 5,{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=12; c5a.xlarge=14; d3.2xlarge=2; d3.xlarge=5; i3.2xlarge=0; i3.large=0; i3.xlarge=2; m5.2xlarge=1; m5.large=2; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=6; m5zn.large=7; m5zn.xlarge=4; r5.2xlarge=7; r5.large=2; r5.xlarge=2; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=7; z1d.2xlarge=3; z1d.large=4; z1d.xlarge=5}
chipseq,exponential,0.15,40,22,RESHIV2,487.5199999999999,3, 2, 12, 13, 3, 9, 0, 0, 2, 3, 4, 3, 2, 0, 1, 3, 7, 2, 6, 4, 4, 2, 1, 4, 2, 4, 2,{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=12; c5a.xlarge=13; d3.2xlarge=3; d3.xlarge=9; i3.2xlarge=0; i3.large=0; i3.xlarge=2; m5.2xlarge=3; m5.large=4; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=7; m5zn.xlarge=2; r5.2xlarge=6; r5.large=4; r5.xlarge=4; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=4; z1d.2xlarge=2; z1d.large=4; z1d.xlarge=2}
chipseq,exponential,0.15,40,22,RESHIV3,473.41999999999996,3, 4, 14, 12, 3, 8, 0, 0, 1, 2, 4, 3, 5, 0, 0, 3, 5, 3, 6, 4, 2, 2, 3, 3, 2, 4, 2,{c5.2xlarge=3; c5.xlarge=4; c5a.2xlarge=14; c5a.xlarge=12; d3.2xlarge=3; d3.xlarge=8; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=2; m5.large=4; m5.xlarge=3; m5a.2xlarge=5; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=5; m5zn.xlarge=3; r5.2xlarge=6; r5.large=4; r5.xlarge=2; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=2; z1d.large=4; z1d.xlarge=2}
chipseq,exponential,0.15,40,22,RESHIMAX,349.13999999999993,4, 4, 10, 12, 2, 6, 0, 0, 2, 3, 3, 4, 3, 0, 2, 3, 5, 2, 6, 2, 4, 3, 2, 6, 3, 3, 4,{c5.2xlarge=4; c5.xlarge=4; c5a.2xlarge=10; c5a.xlarge=12; d3.2xlarge=2; d3.xlarge=6; i3.2xlarge=0; i3.large=0; i3.xlarge=2; m5.2xlarge=3; m5.large=3; m5.xlarge=4; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=5; m5zn.xlarge=2; r5.2xlarge=6; r5.large=2; r5.xlarge=4; r5a.2xlarge=3; r5a.large=2; r5a.xlarge=6; z1d.2xlarge=3; z1d.large=3; z1d.xlarge=4}
chipseq,exponential,0.15,40,22,RESHIFCFS,482.27,4, 2, 11, 11, 2, 9, 0, 0, 3, 1, 4, 1, 3, 0, 4, 3, 8, 4, 5, 2, 5, 0, 1, 4, 4, 4, 3,{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=11; c5a.xlarge=11; d3.2xlarge=2; d3.xlarge=9; i3.2xlarge=0; i3.large=0; i3.xlarge=3; m5.2xlarge=1; m5.large=4; m5.xlarge=1; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=4; m5zn.2xlarge=3; m5zn.large=8; m5zn.xlarge=4; r5.2xlarge=5; r5.large=2; r5.xlarge=5; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=4; z1d.2xlarge=4; z1d.large=4; z1d.xlarge=3}
chipseq,exponential,0.15,40,23,MINMIN,482.17999999999995,6, 2, 15, 14, 2, 7, 0, 0, 1, 1, 2, 2, 1, 0, 2, 5, 6, 7, 4, 2, 2, 0, 1, 3, 3, 6, 4,{c5.2xlarge=6; c5.xlarge=2; c5a.2xlarge=15; c5a.xlarge=14; d3.2xlarge=2; d3.xlarge=7; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=5; m5zn.large=6; m5zn.xlarge=7; r5.2xlarge=4; r5.large=2; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=3; z1d.2xlarge=3; z1d.large=6; z1d.xlarge=4}
chipseq,exponential,0.15,40,23,MAXMIN,599.2099999999999,4, 10, 8, 6, 3, 5, 4, 4, 4, 8, 1, 1, 4, 2, 2, 0, 9, 3, 2, 4, 0, 0, 0, 4, 5, 3, 2,{c5.2xlarge=4; c5.xlarge=10; c5a.2xlarge=8; c5a.xlarge=6; d3.2xlarge=3; d3.xlarge=5; i3.2xlarge=4; i3.large=4; i3.xlarge=4; m5.2xlarge=8; m5.large=1; m5.xlarge=1; m5a.2xlarge=4; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=9; m5zn.xlarge=3; r5.2xlarge=2; r5.large=4; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=5; z1d.large=3; z1d.xlarge=2}
chipseq,exponential,0.15,40,23,MCT,475.0199999999999,4, 12, 9, 4, 2, 4, 1, 8, 5, 8, 3, 2, 3, 1, 2, 0, 5, 3, 2, 5, 0, 1, 0, 2, 7, 3, 2,{c5.2xlarge=4; c5.xlarge=12; c5a.2xlarge=9; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=4; i3.2xlarge=1; i3.large=8; i3.xlarge=5; m5.2xlarge=8; m5.large=3; m5.xlarge=2; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=5; m5zn.xlarge=3; r5.2xlarge=2; r5.large=5; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=7; z1d.large=3; z1d.xlarge=2}
chipseq,exponential,0.15,40,23,ROUNDROBIN,755.28,1, 17, 6, 2, 3, 1, 6, 9, 7, 5, 2, 2, 2, 0, 5, 0, 0, 1, 1, 7, 0, 0, 0, 4, 9, 3, 5,{c5.2xlarge=1; c5.xlarge=17; c5a.2xlarge=6; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=6; i3.large=9; i3.xlarge=7; m5.2xlarge=5; m5.large=2; m5.xlarge=2; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=5; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=1; r5.large=7; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=9; z1d.large=3; z1d.xlarge=5}
