Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
viralrecon,normal,0.2,40,104,RESHIFCFS,364.33999999999986,22, 20, 23, 0, 6, 0, 7, 3, 0, 5, 10, 12, 6, 5, 11, 10, 17, 0, 8, 0, 10, 7, 6, 0, 4, 13, 0,{c5.2xlarge=22; c5.xlarge=20; c5a.2xlarge=23; c5a.xlarge=0; d3.2xlarge=6; d3.xlarge=0; i3.2xlarge=7; i3.large=3; i3.xlarge=0; m5.2xlarge=5; m5.large=10; m5.xlarge=12; m5a.2xlarge=6; m5a.large=5; m5a.xlarge=11; m5zn.2xlarge=10; m5zn.large=17; m5zn.xlarge=0; r5.2xlarge=8; r5.large=0; r5.xlarge=10; r5a.2xlarge=7; r5a.large=6; r5a.xlarge=0; z1d.2xlarge=4; z1d.large=13; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=4; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=2; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=2; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=0; r5.2xlarge=1; r5.large=0; r5.xlarge=3; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
viralrecon,normal,0.2,40,105,MINMIN,581.3399999999998,0, 0, 17, 35, 25, 4, 0, 0, 0, 8, 7, 0, 0, 8, 7, 11, 29, 0, 5, 3, 2, 0, 4, 17, 3, 18, 3,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=17; c5a.xlarge=35; d3.2xlarge=25; d3.xlarge=4; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=8; m5.large=7; m5.xlarge=0; m5a.2xlarge=0; m5a.large=8; m5a.xlarge=7; m5zn.2xlarge=11; m5zn.large=29; m5zn.xlarge=0; r5.2xlarge=5; r5.large=3; r5.xlarge=2; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=17; z1d.2xlarge=3; z1d.large=18; z1d.xlarge=3},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=2; m5.large=2; m5.xlarge=0; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=4; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
viralrecon,normal,0.2,40,105,MAXMIN,539.8599999999998,0, 0, 13, 29, 22, 10, 2, 0, 0, 7, 9, 0, 0, 11, 2, 8, 20, 0, 5, 4, 5, 6, 6, 19, 4, 15, 9,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=13; c5a.xlarge=29; d3.2xlarge=22; d3.xlarge=10; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=7; m5.large=9; m5.xlarge=0; m5a.2xlarge=0; m5a.large=11; m5a.xlarge=2; m5zn.2xlarge=8; m5zn.large=20; m5zn.xlarge=0; r5.2xlarge=5; r5.large=4; r5.xlarge=5; r5a.2xlarge=6; r5a.large=6; r5a.xlarge=19; z1d.2xlarge=4; z1d.large=15; z1d.xlarge=9},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=2; m5.large=2; m5.xlarge=0; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=4; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
viralrecon,normal,0.2,40,105,MCT,653.67,0, 0, 14, 24, 13, 4, 1, 0, 0, 5, 8, 0, 0, 9, 3, 9, 27, 0, 6, 3, 1, 1, 9, 40, 3, 17, 9,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=14; c5a.xlarge=24; d3.2xlarge=13; d3.xlarge=4; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=5; m5.large=8; m5.xlarge=0; m5a.2xlarge=0; m5a.large=9; m5a.xlarge=3; m5zn.2xlarge=9; m5zn.large=27; m5zn.xlarge=0; r5.2xlarge=6; r5.large=3; r5.xlarge=1; r5a.2xlarge=1; r5a.large=9; r5a.xlarge=40; z1d.2xlarge=3; z1d.large=17; z1d.xlarge=9},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=2; m5.large=2; m5.xlarge=0; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=4; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
viralrecon,normal,0.2,40,105,ROUNDROBIN,557.6399999999994,0, 0, 3, 27, 48, 2, 7, 0, 0, 10, 9, 0, 0, 10, 24, 0, 9, 0, 0, 0, 7, 15, 13, 18, 1, 2, 0,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=27; d3.2xlarge=48; d3.xlarge=2; i3.2xlarge=7; i3.large=0; i3.xlarge=0; m5.2xlarge=10; m5.large=9; m5.xlarge=0; m5a.2xlarge=0; m5a.large=10; m5a.xlarge=24; m5zn.2xlarge=0; m5zn.large=9; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=7; r5a.2xlarge=15; r5a.large=13; r5a.xlarge=18; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=2; m5.large=2; m5.xlarge=0; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=4; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
viralrecon,normal,0.2,40,105,STATIC,821.5299999999997,0, 0, 9, 21, 51, 3, 1, 0, 0, 20, 4, 0, 0, 4, 0, 23, 31, 0, 5, 4, 2, 0, 8, 6, 3, 8, 3,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=9; c5a.xlarge=21; d3.2xlarge=51; d3.xlarge=3; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=20; m5.large=4; m5.xlarge=0; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=0; m5zn.2xlarge=23; m5zn.large=31; m5zn.xlarge=0; r5.2xlarge=5; r5.large=4; r5.xlarge=2; r5a.2xlarge=0; r5a.large=8; r5a.xlarge=6; z1d.2xlarge=3; z1d.large=8; z1d.xlarge=3},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=2; m5.large=2; m5.xlarge=0; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=4; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
viralrecon,normal,0.2,40,105,NOML,329.9099999999999,0, 0, 14, 12, 10, 9, 7, 0, 5, 12, 9, 0, 5, 7, 10, 15, 21, 0, 5, 10, 8, 4, 9, 5, 7, 11, 10,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=14; c5a.xlarge=12; d3.2xlarge=10; d3.xlarge=9; i3.2xlarge=7; i3.large=0; i3.xlarge=5; m5.2xlarge=12; m5.large=9; m5.xlarge=0; m5a.2xlarge=5; m5a.large=7; m5a.xlarge=10; m5zn.2xlarge=15; m5zn.large=21; m5zn.xlarge=0; r5.2xlarge=5; r5.large=10; r5.xlarge=8; r5a.2xlarge=4; r5a.large=9; r5a.xlarge=5; z1d.2xlarge=7; z1d.large=11; z1d.xlarge=10},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=2; m5.large=2; m5.xlarge=0; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=4; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
viralrecon,normal,0.2,40,105,CUSTOMCLUSTERNOML,527.5299999999997,0, 0, 17, 8, 12, 18, 4, 0, 8, 11, 8, 0, 5, 8, 13, 9, 13, 0, 10, 6, 5, 10, 8, 10, 8, 7, 7,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=17; c5a.xlarge=8; d3.2xlarge=12; d3.xlarge=18; i3.2xlarge=4; i3.large=0; i3.xlarge=8; m5.2xlarge=11; m5.large=8; m5.xlarge=0; m5a.2xlarge=5; m5a.large=8; m5a.xlarge=13; m5zn.2xlarge=9; m5zn.large=13; m5zn.xlarge=0; r5.2xlarge=10; r5.large=6; r5.xlarge=5; r5a.2xlarge=10; r5a.large=8; r5a.xlarge=10; z1d.2xlarge=8; z1d.large=7; z1d.xlarge=7},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=2; m5.large=2; m5.xlarge=0; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=4; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
viralrecon,normal,0.2,40,105,TEXTDISTANCE,479.4599999999997,0, 0, 10, 17, 2, 15, 8, 0, 6, 13, 17, 0, 7, 7, 10, 13, 6, 0, 6, 8, 8, 9, 10, 8, 9, 12, 2,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=10; c5a.xlarge=17; d3.2xlarge=2; d3.xlarge=15; i3.2xlarge=8; i3.large=0; i3.xlarge=6; m5.2xlarge=13; m5.large=17; m5.xlarge=0; m5a.2xlarge=7; m5a.large=7; m5a.xlarge=10; m5zn.2xlarge=13; m5zn.large=6; m5zn.xlarge=0; r5.2xlarge=6; r5.large=8; r5.xlarge=8; r5a.2xlarge=9; r5a.large=10; r5a.xlarge=8; z1d.2xlarge=9; z1d.large=12; z1d.xlarge=2},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=2; m5.large=2; m5.xlarge=0; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=4; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
viralrecon,normal,0.2,40,105,CRITICALPATH,328.2099999999998,0, 0, 7, 15, 7, 7, 5, 0, 5, 11, 7, 0, 3, 7, 13, 14, 33, 0, 8, 6, 8, 1, 3, 11, 12, 11, 12,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=7; c5a.xlarge=15; d3.2xlarge=7; d3.xlarge=7; i3.2xlarge=5; i3.large=0; i3.xlarge=5; m5.2xlarge=11; m5.large=7; m5.xlarge=0; m5a.2xlarge=3; m5a.large=7; m5a.xlarge=13; m5zn.2xlarge=14; m5zn.large=33; m5zn.xlarge=0; r5.2xlarge=8; r5.large=6; r5.xlarge=8; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=11; z1d.2xlarge=12; z1d.large=11; z1d.xlarge=12},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=2; m5.large=2; m5.xlarge=0; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=4; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
viralrecon,normal,0.2,40,105,CRITICALPATHREVERSE,454.14999999999986,0, 0, 18, 14, 7, 8, 11, 0, 3, 10, 9, 0, 10, 10, 9, 13, 28, 0, 6, 7, 5, 4, 1, 7, 7, 15, 3,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=18; c5a.xlarge=14; d3.2xlarge=7; d3.xlarge=8; i3.2xlarge=11; i3.large=0; i3.xlarge=3; m5.2xlarge=10; m5.large=9; m5.xlarge=0; m5a.2xlarge=10; m5a.large=10; m5a.xlarge=9; m5zn.2xlarge=13; m5zn.large=28; m5zn.xlarge=0; r5.2xlarge=6; r5.large=7; r5.xlarge=5; r5a.2xlarge=4; r5a.large=1; r5a.xlarge=7; z1d.2xlarge=7; z1d.large=15; z1d.xlarge=3},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=2; m5.large=2; m5.xlarge=0; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=4; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
viralrecon,normal,0.2,40,105,RESHIV2,383.2799999999999,0, 0, 10, 16, 6, 9, 7, 0, 6, 6, 11, 0, 6, 2, 9, 20, 27, 0, 10, 5, 5, 10, 9, 9, 3, 14, 3,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=10; c5a.xlarge=16; d3.2xlarge=6; d3.xlarge=9; i3.2xlarge=7; i3.large=0; i3.xlarge=6; m5.2xlarge=6; m5.large=11; m5.xlarge=0; m5a.2xlarge=6; m5a.large=2; m5a.xlarge=9; m5zn.2xlarge=20; m5zn.large=27; m5zn.xlarge=0; r5.2xlarge=10; r5.large=5; r5.xlarge=5; r5a.2xlarge=10; r5a.large=9; r5a.xlarge=9; z1d.2xlarge=3; z1d.large=14; z1d.xlarge=3},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=2; m5.large=2; m5.xlarge=0; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=4; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
viralrecon,normal,0.2,40,105,RESHIV3,444.90999999999997,0, 0, 10, 14, 2, 11, 5, 0, 6, 11, 10, 0, 8, 12, 8, 12, 25, 0, 10, 9, 7, 7, 9, 4, 3, 17, 6,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=10; c5a.xlarge=14; d3.2xlarge=2; d3.xlarge=11; i3.2xlarge=5; i3.large=0; i3.xlarge=6; m5.2xlarge=11; m5.large=10; m5.xlarge=0; m5a.2xlarge=8; m5a.large=12; m5a.xlarge=8; m5zn.2xlarge=12; m5zn.large=25; m5zn.xlarge=0; r5.2xlarge=10; r5.large=9; r5.xlarge=7; r5a.2xlarge=7; r5a.large=9; r5a.xlarge=4; z1d.2xlarge=3; z1d.large=17; z1d.xlarge=6},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=2; m5.large=2; m5.xlarge=0; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=4; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
viralrecon,normal,0.2,40,105,RESHIMAX,359.6499999999999,0, 0, 14, 14, 8, 11, 5, 0, 7, 7, 10, 0, 6, 2, 6, 12, 21, 0, 9, 8, 8, 11, 7, 5, 7, 17, 10,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=14; c5a.xlarge=14; d3.2xlarge=8; d3.xlarge=11; i3.2xlarge=5; i3.large=0; i3.xlarge=7; m5.2xlarge=7; m5.large=10; m5.xlarge=0; m5a.2xlarge=6; m5a.large=2; m5a.xlarge=6; m5zn.2xlarge=12; m5zn.large=21; m5zn.xlarge=0; r5.2xlarge=9; r5.large=8; r5.xlarge=8; r5a.2xlarge=11; r5a.large=7; r5a.xlarge=5; z1d.2xlarge=7; z1d.large=17; z1d.xlarge=10},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=2; m5.large=2; m5.xlarge=0; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=4; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
viralrecon,normal,0.2,40,105,RESHIFCFS,449.03,0, 0, 12, 16, 2, 10, 8, 0, 5, 10, 6, 0, 5, 7, 9, 10, 23, 0, 11, 7, 5, 11, 15, 6, 2, 15, 11,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=12; c5a.xlarge=16; d3.2xlarge=2; d3.xlarge=10; i3.2xlarge=8; i3.large=0; i3.xlarge=5; m5.2xlarge=10; m5.large=6; m5.xlarge=0; m5a.2xlarge=5; m5a.large=7; m5a.xlarge=9; m5zn.2xlarge=10; m5zn.large=23; m5zn.xlarge=0; r5.2xlarge=11; r5.large=7; r5.xlarge=5; r5a.2xlarge=11; r5a.large=15; r5a.xlarge=6; z1d.2xlarge=2; z1d.large=15; z1d.xlarge=11},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=2; m5.large=2; m5.xlarge=0; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=4; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
viralrecon,normal,0.2,40,106,MINMIN,536.3399999999999,25, 9, 4, 40, 2, 0, 0, 5, 9, 5, 0, 12, 27, 2, 0, 4, 35, 0, 14, 6, 0, 0, 0, 4, 3, 0, 0,{c5.2xlarge=25; c5.xlarge=9; c5a.2xlarge=4; c5a.xlarge=40; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=5; i3.xlarge=9; m5.2xlarge=5; m5.large=0; m5.xlarge=12; m5a.2xlarge=27; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=35; m5zn.xlarge=0; r5.2xlarge=14; r5.large=6; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=3; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=3; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.2,40,106,MAXMIN,531.7299999999999,28, 10, 7, 41, 3, 0, 0, 5, 18, 5, 0, 11, 19, 4, 1, 3, 29, 0, 7, 9, 0, 0, 0, 2, 4, 0, 0,{c5.2xlarge=28; c5.xlarge=10; c5a.2xlarge=7; c5a.xlarge=41; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=0; i3.large=5; i3.xlarge=18; m5.2xlarge=5; m5.large=0; m5.xlarge=11; m5a.2xlarge=19; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=29; m5zn.xlarge=0; r5.2xlarge=7; r5.large=9; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=4; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=3; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.2,40,106,MCT,531.4499999999999,25, 8, 9, 26, 2, 0, 0, 5, 5, 8, 0, 14, 25, 2, 2, 9, 37, 0, 15, 5, 0, 0, 0, 4, 5, 0, 0,{c5.2xlarge=25; c5.xlarge=8; c5a.2xlarge=9; c5a.xlarge=26; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=5; i3.xlarge=5; m5.2xlarge=8; m5.large=0; m5.xlarge=14; m5a.2xlarge=25; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=9; m5zn.large=37; m5zn.xlarge=0; r5.2xlarge=15; r5.large=5; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=5; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=3; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.2,40,106,ROUNDROBIN,450.2599999999998,0, 16, 0, 30, 0, 0, 0, 17, 12, 7, 0, 17, 53, 14, 2, 19, 11, 0, 4, 1, 0, 0, 0, 2, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=16; c5a.2xlarge=0; c5a.xlarge=30; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=17; i3.xlarge=12; m5.2xlarge=7; m5.large=0; m5.xlarge=17; m5a.2xlarge=53; m5a.large=14; m5a.xlarge=2; m5zn.2xlarge=19; m5zn.large=11; m5zn.xlarge=0; r5.2xlarge=4; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=3; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.2,40,106,STATIC,616.2799999999997,23, 4, 2, 26, 4, 0, 0, 0, 15, 7, 0, 6, 41, 0, 0, 15, 47, 0, 5, 3, 0, 1, 0, 3, 4, 0, 0,{c5.2xlarge=23; c5.xlarge=4; c5a.2xlarge=2; c5a.xlarge=26; d3.2xlarge=4; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=15; m5.2xlarge=7; m5.large=0; m5.xlarge=6; m5a.2xlarge=41; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=15; m5zn.large=47; m5zn.xlarge=0; r5.2xlarge=5; r5.large=3; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=4; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=3; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=0}
