Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
chipseq,normal,0.1,40,60,MINMIN,416.73999999999995,5, 5, 10, 0, 2, 8, 2, 5, 5, 0, 0, 0, 1, 2, 3, 13, 0, 6, 4, 0, 0, 0, 0, 4, 8, 0, 15,{c5.2xlarge=5; c5.xlarge=5; c5a.2xlarge=10; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=8; i3.2xlarge=2; i3.large=5; i3.xlarge=5; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=13; m5zn.large=0; m5zn.xlarge=6; r5.2xlarge=4; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=8; z1d.large=0; z1d.xlarge=15},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=4; i3.2xlarge=2; i3.large=2; i3.xlarge=6; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=0; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=4}
chipseq,normal,0.1,40,60,MAXMIN,724.2299999999999,3, 5, 6, 0, 2, 10, 5, 4, 9, 0, 0, 0, 1, 1, 3, 7, 0, 3, 5, 0, 0, 2, 0, 9, 8, 0, 15,{c5.2xlarge=3; c5.xlarge=5; c5a.2xlarge=6; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=10; i3.2xlarge=5; i3.large=4; i3.xlarge=9; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=7; m5zn.large=0; m5zn.xlarge=3; r5.2xlarge=5; r5.large=0; r5.xlarge=0; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=9; z1d.2xlarge=8; z1d.large=0; z1d.xlarge=15},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=4; i3.2xlarge=2; i3.large=2; i3.xlarge=6; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=0; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=4}
chipseq,normal,0.1,40,60,MCT,358.8299999999999,4, 6, 10, 0, 2, 9, 1, 5, 7, 0, 0, 0, 1, 1, 2, 12, 0, 6, 3, 0, 0, 0, 0, 3, 10, 0, 16,{c5.2xlarge=4; c5.xlarge=6; c5a.2xlarge=10; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=9; i3.2xlarge=1; i3.large=5; i3.xlarge=7; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=12; m5zn.large=0; m5zn.xlarge=6; r5.2xlarge=3; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=10; z1d.large=0; z1d.xlarge=16},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=4; i3.2xlarge=2; i3.large=2; i3.xlarge=6; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=0; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=4}
chipseq,normal,0.1,40,60,ROUNDROBIN,737.5799999999999,5, 3, 2, 0, 1, 9, 11, 7, 7, 0, 0, 0, 1, 3, 2, 5, 0, 0, 2, 0, 0, 16, 0, 10, 6, 0, 8,{c5.2xlarge=5; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=9; i3.2xlarge=11; i3.large=7; i3.xlarge=7; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=5; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=2; r5.large=0; r5.xlarge=0; r5a.2xlarge=16; r5a.large=0; r5a.xlarge=10; z1d.2xlarge=6; z1d.large=0; z1d.xlarge=8},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=4; i3.2xlarge=2; i3.large=2; i3.xlarge=6; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=0; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=4}
chipseq,normal,0.1,40,60,STATIC,348.03999999999996,5, 5, 8, 0, 2, 7, 4, 2, 8, 0, 0, 0, 1, 1, 4, 8, 0, 7, 5, 0, 0, 3, 0, 5, 8, 0, 15,{c5.2xlarge=5; c5.xlarge=5; c5a.2xlarge=8; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=7; i3.2xlarge=4; i3.large=2; i3.xlarge=8; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=8; m5zn.large=0; m5zn.xlarge=7; r5.2xlarge=5; r5.large=0; r5.xlarge=0; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=8; z1d.large=0; z1d.xlarge=15},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=4; i3.2xlarge=2; i3.large=2; i3.xlarge=6; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=0; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=4}
chipseq,normal,0.1,40,60,NOML,721.14,7, 4, 11, 0, 3, 11, 3, 5, 3, 0, 0, 0, 1, 1, 2, 5, 0, 3, 5, 0, 0, 7, 0, 7, 9, 0, 11,{c5.2xlarge=7; c5.xlarge=4; c5a.2xlarge=11; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=11; i3.2xlarge=3; i3.large=5; i3.xlarge=3; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=5; m5zn.large=0; m5zn.xlarge=3; r5.2xlarge=5; r5.large=0; r5.xlarge=0; r5a.2xlarge=7; r5a.large=0; r5a.xlarge=7; z1d.2xlarge=9; z1d.large=0; z1d.xlarge=11},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=4; i3.2xlarge=2; i3.large=2; i3.xlarge=6; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=0; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=4}
chipseq,normal,0.1,40,60,CUSTOMCLUSTERNOML,703.79,4, 2, 6, 0, 4, 9, 4, 5, 11, 0, 0, 0, 2, 2, 5, 8, 0, 3, 4, 0, 0, 2, 0, 8, 8, 0, 11,{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=6; c5a.xlarge=0; d3.2xlarge=4; d3.xlarge=9; i3.2xlarge=4; i3.large=5; i3.xlarge=11; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=5; m5zn.2xlarge=8; m5zn.large=0; m5zn.xlarge=3; r5.2xlarge=4; r5.large=0; r5.xlarge=0; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=8; z1d.2xlarge=8; z1d.large=0; z1d.xlarge=11},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=4; i3.2xlarge=2; i3.large=2; i3.xlarge=6; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=0; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=4}
chipseq,normal,0.1,40,60,TEXTDISTANCE,418.94999999999993,6, 2, 9, 0, 2, 7, 2, 5, 10, 0, 0, 0, 2, 5, 4, 11, 0, 3, 5, 0, 0, 8, 0, 3, 6, 0, 8,{c5.2xlarge=6; c5.xlarge=2; c5a.2xlarge=9; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=7; i3.2xlarge=2; i3.large=5; i3.xlarge=10; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=2; m5a.large=5; m5a.xlarge=4; m5zn.2xlarge=11; m5zn.large=0; m5zn.xlarge=3; r5.2xlarge=5; r5.large=0; r5.xlarge=0; r5a.2xlarge=8; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=6; z1d.large=0; z1d.xlarge=8},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=4; i3.2xlarge=2; i3.large=2; i3.xlarge=6; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=0; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=4}
chipseq,normal,0.1,40,60,CRITICALPATH,696.51,6, 2, 8, 0, 3, 9, 4, 6, 10, 0, 0, 0, 0, 2, 6, 8, 0, 4, 5, 0, 0, 3, 0, 9, 5, 0, 8,{c5.2xlarge=6; c5.xlarge=2; c5a.2xlarge=8; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=9; i3.2xlarge=4; i3.large=6; i3.xlarge=10; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=6; m5zn.2xlarge=8; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=5; r5.large=0; r5.xlarge=0; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=9; z1d.2xlarge=5; z1d.large=0; z1d.xlarge=8},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=4; i3.2xlarge=2; i3.large=2; i3.xlarge=6; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=0; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=4}
chipseq,normal,0.1,40,60,CRITICALPATHREVERSE,710.6099999999999,7, 3, 9, 0, 2, 8, 4, 3, 3, 0, 0, 0, 1, 1, 3, 8, 0, 5, 7, 0, 0, 3, 0, 5, 7, 0, 19,{c5.2xlarge=7; c5.xlarge=3; c5a.2xlarge=9; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=8; i3.2xlarge=4; i3.large=3; i3.xlarge=3; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=8; m5zn.large=0; m5zn.xlarge=5; r5.2xlarge=7; r5.large=0; r5.xlarge=0; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=7; z1d.large=0; z1d.xlarge=19},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=4; i3.2xlarge=2; i3.large=2; i3.xlarge=6; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=0; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=4}
chipseq,normal,0.1,40,60,RESHIV2,696.43,6, 3, 8, 0, 4, 14, 4, 5, 9, 0, 0, 0, 2, 2, 2, 8, 0, 4, 7, 0, 0, 2, 0, 3, 5, 0, 10,{c5.2xlarge=6; c5.xlarge=3; c5a.2xlarge=8; c5a.xlarge=0; d3.2xlarge=4; d3.xlarge=14; i3.2xlarge=4; i3.large=5; i3.xlarge=9; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=8; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=7; r5.large=0; r5.xlarge=0; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=5; z1d.large=0; z1d.xlarge=10},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=4; i3.2xlarge=2; i3.large=2; i3.xlarge=6; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=0; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=4}
chipseq,normal,0.1,40,60,RESHIV3,500.43999999999994,7, 4, 8, 0, 4, 9, 2, 5, 11, 0, 0, 0, 2, 2, 1, 10, 0, 4, 5, 0, 0, 1, 0, 3, 7, 0, 13,{c5.2xlarge=7; c5.xlarge=4; c5a.2xlarge=8; c5a.xlarge=0; d3.2xlarge=4; d3.xlarge=9; i3.2xlarge=2; i3.large=5; i3.xlarge=11; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=10; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=5; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=7; z1d.large=0; z1d.xlarge=13},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=4; i3.2xlarge=2; i3.large=2; i3.xlarge=6; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=0; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=4}
chipseq,normal,0.1,40,60,RESHIMAX,503.24999999999994,4, 4, 5, 0, 6, 11, 3, 5, 8, 0, 0, 0, 0, 1, 3, 8, 0, 3, 6, 0, 0, 3, 0, 8, 8, 0, 12,{c5.2xlarge=4; c5.xlarge=4; c5a.2xlarge=5; c5a.xlarge=0; d3.2xlarge=6; d3.xlarge=11; i3.2xlarge=3; i3.large=5; i3.xlarge=8; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=8; m5zn.large=0; m5zn.xlarge=3; r5.2xlarge=6; r5.large=0; r5.xlarge=0; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=8; z1d.2xlarge=8; z1d.large=0; z1d.xlarge=12},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=4; i3.2xlarge=2; i3.large=2; i3.xlarge=6; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=0; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=4}
chipseq,normal,0.1,40,60,RESHIFCFS,455.06999999999994,7, 4, 8, 0, 2, 12, 1, 3, 9, 0, 0, 0, 2, 2, 3, 10, 0, 6, 4, 0, 0, 2, 0, 3, 9, 0, 11,{c5.2xlarge=7; c5.xlarge=4; c5a.2xlarge=8; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=12; i3.2xlarge=1; i3.large=3; i3.xlarge=9; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=10; m5zn.large=0; m5zn.xlarge=6; r5.2xlarge=4; r5.large=0; r5.xlarge=0; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=9; z1d.large=0; z1d.xlarge=11},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=4; i3.2xlarge=2; i3.large=2; i3.xlarge=6; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=0; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=4}
chipseq,normal,0.1,40,61,MINMIN,455.62999999999994,9, 2, 0, 10, 1, 8, 1, 1, 0, 0, 6, 0, 0, 2, 2, 0, 28, 0, 2, 2, 4, 1, 1, 0, 0, 13, 5,{c5.2xlarge=9; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=10; d3.2xlarge=1; d3.xlarge=8; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=6; m5.xlarge=0; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=28; m5zn.xlarge=0; r5.2xlarge=2; r5.large=2; r5.xlarge=4; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=13; z1d.xlarge=5},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=5; i3.2xlarge=1; i3.large=1; i3.xlarge=1; m5.2xlarge=0; m5.large=4; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=2}
chipseq,normal,0.1,40,61,MAXMIN,524.01,8, 3, 0, 8, 2, 17, 1, 2, 1, 0, 11, 0, 1, 3, 0, 0, 13, 0, 3, 1, 3, 0, 1, 3, 0, 9, 8,{c5.2xlarge=8; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=8; d3.2xlarge=2; d3.xlarge=17; i3.2xlarge=1; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=11; m5.xlarge=0; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=13; m5zn.xlarge=0; r5.2xlarge=3; r5.large=1; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=9; z1d.xlarge=8},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=5; i3.2xlarge=1; i3.large=1; i3.xlarge=1; m5.2xlarge=0; m5.large=4; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=2}
chipseq,normal,0.1,40,61,MCT,459.09,10, 3, 0, 7, 1, 13, 1, 1, 1, 0, 7, 0, 0, 2, 1, 0, 25, 0, 1, 2, 2, 0, 1, 1, 0, 13, 6,{c5.2xlarge=10; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=7; d3.2xlarge=1; d3.xlarge=13; i3.2xlarge=1; i3.large=1; i3.xlarge=1; m5.2xlarge=0; m5.large=7; m5.xlarge=0; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=25; m5zn.xlarge=0; r5.2xlarge=1; r5.large=2; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=13; z1d.xlarge=6},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=5; i3.2xlarge=1; i3.large=1; i3.xlarge=1; m5.2xlarge=0; m5.large=4; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=2}
chipseq,normal,0.1,40,61,ROUNDROBIN,541.1899999999999,1, 5, 0, 7, 1, 19, 1, 8, 1, 0, 7, 0, 1, 2, 5, 0, 10, 0, 1, 1, 2, 5, 1, 1, 0, 10, 9,{c5.2xlarge=1; c5.xlarge=5; c5a.2xlarge=0; c5a.xlarge=7; d3.2xlarge=1; d3.xlarge=19; i3.2xlarge=1; i3.large=8; i3.xlarge=1; m5.2xlarge=0; m5.large=7; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=5; m5zn.2xlarge=0; m5zn.large=10; m5zn.xlarge=0; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=5; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=10; z1d.xlarge=9},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=5; i3.2xlarge=1; i3.large=1; i3.xlarge=1; m5.2xlarge=0; m5.large=4; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=2}
chipseq,normal,0.1,40,61,STATIC,333.68999999999994,7, 5, 0, 7, 2, 10, 0, 4, 1, 0, 6, 0, 1, 4, 1, 0, 26, 0, 1, 1, 3, 0, 0, 1, 0, 12, 6,{c5.2xlarge=7; c5.xlarge=5; c5a.2xlarge=0; c5a.xlarge=7; d3.2xlarge=2; d3.xlarge=10; i3.2xlarge=0; i3.large=4; i3.xlarge=1; m5.2xlarge=0; m5.large=6; m5.xlarge=0; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=26; m5zn.xlarge=0; r5.2xlarge=1; r5.large=1; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=12; z1d.xlarge=6},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=5; i3.2xlarge=1; i3.large=1; i3.xlarge=1; m5.2xlarge=0; m5.large=4; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=2}
chipseq,normal,0.1,40,61,NOML,449.53999999999996,11, 5, 0, 9, 3, 4, 1, 1, 2, 0, 7, 0, 3, 3, 9, 0, 10, 0, 2, 4, 2, 1, 3, 2, 0, 10, 6,{c5.2xlarge=11; c5.xlarge=5; c5a.2xlarge=0; c5a.xlarge=9; d3.2xlarge=3; d3.xlarge=4; i3.2xlarge=1; i3.large=1; i3.xlarge=2; m5.2xlarge=0; m5.large=7; m5.xlarge=0; m5a.2xlarge=3; m5a.large=3; m5a.xlarge=9; m5zn.2xlarge=0; m5zn.large=10; m5zn.xlarge=0; r5.2xlarge=2; r5.large=4; r5.xlarge=2; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=10; z1d.xlarge=6},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=5; i3.2xlarge=1; i3.large=1; i3.xlarge=1; m5.2xlarge=0; m5.large=4; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=2}
