Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
eager,exponential,0.05,40,0,MINMIN,238.71999999999994,0, 57, 81, 59, 74, 56, 21, 20, 0, 50, 27, 72, 40, 0, 40, 91, 0, 32, 0, 27, 53, 61, 66, 41, 0, 0, 32,{c5.2xlarge=0; c5.xlarge=57; c5a.2xlarge=81; c5a.xlarge=59; d3.2xlarge=74; d3.xlarge=56; i3.2xlarge=21; i3.large=20; i3.xlarge=0; m5.2xlarge=50; m5.large=27; m5.xlarge=72; m5a.2xlarge=40; m5a.large=0; m5a.xlarge=40; m5zn.2xlarge=91; m5zn.large=0; m5zn.xlarge=32; r5.2xlarge=0; r5.large=27; r5.xlarge=53; r5a.2xlarge=61; r5a.large=66; r5a.xlarge=41; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=32},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
eager,exponential,0.05,40,0,RESHIV3,238.16999999999987,0, 57, 83, 57, 72, 54, 20, 21, 0, 50, 28, 73, 40, 0, 42, 90, 0, 33, 0, 28, 53, 62, 66, 41, 0, 0, 30,{c5.2xlarge=0; c5.xlarge=57; c5a.2xlarge=83; c5a.xlarge=57; d3.2xlarge=72; d3.xlarge=54; i3.2xlarge=20; i3.large=21; i3.xlarge=0; m5.2xlarge=50; m5.large=28; m5.xlarge=73; m5a.2xlarge=40; m5a.large=0; m5a.xlarge=42; m5zn.2xlarge=90; m5zn.large=0; m5zn.xlarge=33; r5.2xlarge=0; r5.large=28; r5.xlarge=53; r5a.2xlarge=62; r5a.large=66; r5a.xlarge=41; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=30},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
eager,exponential,0.05,40,0,RESHIMAX,237.87999999999988,0, 57, 83, 59, 71, 53, 19, 20, 0, 51, 27, 73, 41, 0, 41, 94, 0, 34, 0, 28, 51, 61, 66, 41, 0, 0, 30,{c5.2xlarge=0; c5.xlarge=57; c5a.2xlarge=83; c5a.xlarge=59; d3.2xlarge=71; d3.xlarge=53; i3.2xlarge=19; i3.large=20; i3.xlarge=0; m5.2xlarge=51; m5.large=27; m5.xlarge=73; m5a.2xlarge=41; m5a.large=0; m5a.xlarge=41; m5zn.2xlarge=94; m5zn.large=0; m5zn.xlarge=34; r5.2xlarge=0; r5.large=28; r5.xlarge=51; r5a.2xlarge=61; r5a.large=66; r5a.xlarge=41; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=30},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
eager,exponential,0.05,40,0,RESHIFCFS,238.57999999999993,0, 58, 83, 58, 72, 54, 19, 20, 0, 50, 27, 73, 42, 0, 41, 91, 0, 35, 0, 27, 51, 62, 67, 41, 0, 0, 29,{c5.2xlarge=0; c5.xlarge=58; c5a.2xlarge=83; c5a.xlarge=58; d3.2xlarge=72; d3.xlarge=54; i3.2xlarge=19; i3.large=20; i3.xlarge=0; m5.2xlarge=50; m5.large=27; m5.xlarge=73; m5a.2xlarge=42; m5a.large=0; m5a.xlarge=41; m5zn.2xlarge=91; m5zn.large=0; m5zn.xlarge=35; r5.2xlarge=0; r5.large=27; r5.xlarge=51; r5a.2xlarge=62; r5a.large=67; r5a.xlarge=41; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=29},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
eager,exponential,0.05,40,1,MINMIN,240.93,0, 60, 83, 57, 72, 55, 22, 20, 0, 52, 56, 73, 39, 0, 41, 91, 0, 32, 0, 27, 52, 61, 66, 41, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=60; c5a.2xlarge=83; c5a.xlarge=57; d3.2xlarge=72; d3.xlarge=55; i3.2xlarge=22; i3.large=20; i3.xlarge=0; m5.2xlarge=52; m5.large=56; m5.xlarge=73; m5a.2xlarge=39; m5a.large=0; m5a.xlarge=41; m5zn.2xlarge=91; m5zn.large=0; m5zn.xlarge=32; r5.2xlarge=0; r5.large=27; r5.xlarge=52; r5a.2xlarge=61; r5a.large=66; r5a.xlarge=41; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
eager,exponential,0.05,40,1,MAXMIN,237.7699999999999,0, 57, 81, 58, 74, 55, 21, 21, 0, 52, 55, 72, 41, 0, 40, 93, 0, 34, 0, 27, 53, 62, 64, 40, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=57; c5a.2xlarge=81; c5a.xlarge=58; d3.2xlarge=74; d3.xlarge=55; i3.2xlarge=21; i3.large=21; i3.xlarge=0; m5.2xlarge=52; m5.large=55; m5.xlarge=72; m5a.2xlarge=41; m5a.large=0; m5a.xlarge=40; m5zn.2xlarge=93; m5zn.large=0; m5zn.xlarge=34; r5.2xlarge=0; r5.large=27; r5.xlarge=53; r5a.2xlarge=62; r5a.large=64; r5a.xlarge=40; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
eager,exponential,0.05,40,1,MCT,259.6999999999998,0, 57, 82, 58, 75, 55, 21, 20, 0, 52, 55, 74, 43, 0, 41, 89, 0, 33, 0, 28, 53, 60, 64, 40, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=57; c5a.2xlarge=82; c5a.xlarge=58; d3.2xlarge=75; d3.xlarge=55; i3.2xlarge=21; i3.large=20; i3.xlarge=0; m5.2xlarge=52; m5.large=55; m5.xlarge=74; m5a.2xlarge=43; m5a.large=0; m5a.xlarge=41; m5zn.2xlarge=89; m5zn.large=0; m5zn.xlarge=33; r5.2xlarge=0; r5.large=28; r5.xlarge=53; r5a.2xlarge=60; r5a.large=64; r5a.xlarge=40; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
eager,exponential,0.05,40,1,ROUNDROBIN,268.67999999999995,0, 58, 83, 57, 72, 56, 20, 20, 0, 52, 62, 74, 41, 0, 40, 88, 0, 33, 0, 27, 52, 59, 66, 40, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=58; c5a.2xlarge=83; c5a.xlarge=57; d3.2xlarge=72; d3.xlarge=56; i3.2xlarge=20; i3.large=20; i3.xlarge=0; m5.2xlarge=52; m5.large=62; m5.xlarge=74; m5a.2xlarge=41; m5a.large=0; m5a.xlarge=40; m5zn.2xlarge=88; m5zn.large=0; m5zn.xlarge=33; r5.2xlarge=0; r5.large=27; r5.xlarge=52; r5a.2xlarge=59; r5a.large=66; r5a.xlarge=40; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
eager,exponential,0.05,40,1,STATIC,247.43999999999997,0, 60, 89, 61, 76, 54, 20, 17, 0, 49, 51, 68, 37, 0, 40, 110, 0, 37, 0, 26, 50, 55, 58, 42, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=60; c5a.2xlarge=89; c5a.xlarge=61; d3.2xlarge=76; d3.xlarge=54; i3.2xlarge=20; i3.large=17; i3.xlarge=0; m5.2xlarge=49; m5.large=51; m5.xlarge=68; m5a.2xlarge=37; m5a.large=0; m5a.xlarge=40; m5zn.2xlarge=110; m5zn.large=0; m5zn.xlarge=37; r5.2xlarge=0; r5.large=26; r5.xlarge=50; r5a.2xlarge=55; r5a.large=58; r5a.xlarge=42; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
eager,exponential,0.05,40,1,NOML,252.01999999999998,0, 59, 83, 58, 73, 54, 22, 21, 0, 53, 55, 72, 41, 0, 41, 89, 0, 33, 0, 27, 53, 59, 65, 42, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=59; c5a.2xlarge=83; c5a.xlarge=58; d3.2xlarge=73; d3.xlarge=54; i3.2xlarge=22; i3.large=21; i3.xlarge=0; m5.2xlarge=53; m5.large=55; m5.xlarge=72; m5a.2xlarge=41; m5a.large=0; m5a.xlarge=41; m5zn.2xlarge=89; m5zn.large=0; m5zn.xlarge=33; r5.2xlarge=0; r5.large=27; r5.xlarge=53; r5a.2xlarge=59; r5a.large=65; r5a.xlarge=42; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
eager,exponential,0.05,40,1,CUSTOMCLUSTERNOML,238.2799999999999,0, 57, 84, 57, 75, 55, 20, 21, 0, 53, 54, 71, 41, 0, 40, 93, 0, 32, 0, 28, 53, 61, 64, 41, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=57; c5a.2xlarge=84; c5a.xlarge=57; d3.2xlarge=75; d3.xlarge=55; i3.2xlarge=20; i3.large=21; i3.xlarge=0; m5.2xlarge=53; m5.large=54; m5.xlarge=71; m5a.2xlarge=41; m5a.large=0; m5a.xlarge=40; m5zn.2xlarge=93; m5zn.large=0; m5zn.xlarge=32; r5.2xlarge=0; r5.large=28; r5.xlarge=53; r5a.2xlarge=61; r5a.large=64; r5a.xlarge=41; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
eager,exponential,0.05,40,1,TEXTDISTANCE,239.7199999999999,0, 58, 83, 58, 73, 54, 20, 21, 0, 52, 58, 74, 40, 0, 40, 90, 0, 32, 0, 27, 52, 62, 65, 41, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=58; c5a.2xlarge=83; c5a.xlarge=58; d3.2xlarge=73; d3.xlarge=54; i3.2xlarge=20; i3.large=21; i3.xlarge=0; m5.2xlarge=52; m5.large=58; m5.xlarge=74; m5a.2xlarge=40; m5a.large=0; m5a.xlarge=40; m5zn.2xlarge=90; m5zn.large=0; m5zn.xlarge=32; r5.2xlarge=0; r5.large=27; r5.xlarge=52; r5a.2xlarge=62; r5a.large=65; r5a.xlarge=41; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
eager,exponential,0.05,40,1,CRITICALPATH,238.40999999999985,0, 57, 84, 58, 73, 55, 20, 21, 0, 52, 55, 75, 41, 0, 40, 90, 0, 34, 0, 28, 51, 61, 65, 40, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=57; c5a.2xlarge=84; c5a.xlarge=58; d3.2xlarge=73; d3.xlarge=55; i3.2xlarge=20; i3.large=21; i3.xlarge=0; m5.2xlarge=52; m5.large=55; m5.xlarge=75; m5a.2xlarge=41; m5a.large=0; m5a.xlarge=40; m5zn.2xlarge=90; m5zn.large=0; m5zn.xlarge=34; r5.2xlarge=0; r5.large=28; r5.xlarge=51; r5a.2xlarge=61; r5a.large=65; r5a.xlarge=40; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
eager,exponential,0.05,40,1,CRITICALPATHREVERSE,238.83999999999995,0, 57, 82, 60, 74, 54, 19, 22, 0, 50, 55, 73, 41, 0, 41, 93, 0, 33, 0, 28, 51, 62, 64, 41, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=57; c5a.2xlarge=82; c5a.xlarge=60; d3.2xlarge=74; d3.xlarge=54; i3.2xlarge=19; i3.large=22; i3.xlarge=0; m5.2xlarge=50; m5.large=55; m5.xlarge=73; m5a.2xlarge=41; m5a.large=0; m5a.xlarge=41; m5zn.2xlarge=93; m5zn.large=0; m5zn.xlarge=33; r5.2xlarge=0; r5.large=28; r5.xlarge=51; r5a.2xlarge=62; r5a.large=64; r5a.xlarge=41; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
eager,exponential,0.05,40,1,RESHIV2,238.4999999999999,0, 54, 83, 57, 75, 55, 20, 20, 0, 51, 55, 75, 40, 0, 41, 93, 0, 34, 0, 28, 53, 61, 65, 40, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=54; c5a.2xlarge=83; c5a.xlarge=57; d3.2xlarge=75; d3.xlarge=55; i3.2xlarge=20; i3.large=20; i3.xlarge=0; m5.2xlarge=51; m5.large=55; m5.xlarge=75; m5a.2xlarge=40; m5a.large=0; m5a.xlarge=41; m5zn.2xlarge=93; m5zn.large=0; m5zn.xlarge=34; r5.2xlarge=0; r5.large=28; r5.xlarge=53; r5a.2xlarge=61; r5a.large=65; r5a.xlarge=40; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
eager,exponential,0.05,40,1,RESHIV3,238.44,0, 56, 84, 58, 71, 55, 19, 21, 0, 53, 55, 73, 40, 0, 40, 92, 0, 35, 0, 28, 52, 62, 65, 41, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=56; c5a.2xlarge=84; c5a.xlarge=58; d3.2xlarge=71; d3.xlarge=55; i3.2xlarge=19; i3.large=21; i3.xlarge=0; m5.2xlarge=53; m5.large=55; m5.xlarge=73; m5a.2xlarge=40; m5a.large=0; m5a.xlarge=40; m5zn.2xlarge=92; m5zn.large=0; m5zn.xlarge=35; r5.2xlarge=0; r5.large=28; r5.xlarge=52; r5a.2xlarge=62; r5a.large=65; r5a.xlarge=41; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
eager,exponential,0.05,40,1,RESHIMAX,238.77999999999983,0, 57, 83, 58, 71, 54, 19, 21, 0, 52, 55, 74, 41, 0, 40, 92, 0, 33, 0, 27, 52, 63, 66, 42, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=57; c5a.2xlarge=83; c5a.xlarge=58; d3.2xlarge=71; d3.xlarge=54; i3.2xlarge=19; i3.large=21; i3.xlarge=0; m5.2xlarge=52; m5.large=55; m5.xlarge=74; m5a.2xlarge=41; m5a.large=0; m5a.xlarge=40; m5zn.2xlarge=92; m5zn.large=0; m5zn.xlarge=33; r5.2xlarge=0; r5.large=27; r5.xlarge=52; r5a.2xlarge=63; r5a.large=66; r5a.xlarge=42; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
eager,exponential,0.05,40,1,RESHIFCFS,238.68999999999986,0, 57, 82, 59, 73, 56, 19, 21, 0, 52, 54, 73, 41, 0, 40, 94, 0, 33, 0, 27, 51, 59, 67, 42, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=57; c5a.2xlarge=82; c5a.xlarge=59; d3.2xlarge=73; d3.xlarge=56; i3.2xlarge=19; i3.large=21; i3.xlarge=0; m5.2xlarge=52; m5.large=54; m5.xlarge=73; m5a.2xlarge=41; m5a.large=0; m5a.xlarge=40; m5zn.2xlarge=94; m5zn.large=0; m5zn.xlarge=33; r5.2xlarge=0; r5.large=27; r5.xlarge=51; r5a.2xlarge=59; r5a.large=67; r5a.xlarge=42; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
eager,exponential,0.05,40,2,MINMIN,235.56999999999985,28, 27, 29, 0, 0, 75, 42, 21, 60, 48, 27, 0, 21, 43, 0, 0, 33, 116, 96, 82, 0, 0, 87, 21, 0, 59, 85,{c5.2xlarge=28; c5.xlarge=27; c5a.2xlarge=29; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=75; i3.2xlarge=42; i3.large=21; i3.xlarge=60; m5.2xlarge=48; m5.large=27; m5.xlarge=0; m5a.2xlarge=21; m5a.large=43; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=33; m5zn.xlarge=116; r5.2xlarge=96; r5.large=82; r5.xlarge=0; r5a.2xlarge=0; r5a.large=87; r5a.xlarge=21; z1d.2xlarge=0; z1d.large=59; z1d.xlarge=85},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
eager,exponential,0.05,40,2,MAXMIN,236.27999999999986,29, 26, 27, 0, 0, 76, 42, 20, 60, 49, 27, 0, 21, 43, 0, 0, 33, 116, 95, 82, 0, 0, 87, 21, 0, 60, 86,{c5.2xlarge=29; c5.xlarge=26; c5a.2xlarge=27; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=76; i3.2xlarge=42; i3.large=20; i3.xlarge=60; m5.2xlarge=49; m5.large=27; m5.xlarge=0; m5a.2xlarge=21; m5a.large=43; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=33; m5zn.xlarge=116; r5.2xlarge=95; r5.large=82; r5.xlarge=0; r5a.2xlarge=0; r5a.large=87; r5a.xlarge=21; z1d.2xlarge=0; z1d.large=60; z1d.xlarge=86},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
