Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
chipseq,exponential,0.15,40,0,MINMIN,3107.3299999999954,0, 51, 77, 55, 78, 49, 20, 25, 0, 49, 24, 79, 48, 0, 49, 83, 0, 29, 0, 24, 45, 63, 70, 51, 0, 0, 31,{c5.2xlarge=0; c5.xlarge=51; c5a.2xlarge=77; c5a.xlarge=55; d3.2xlarge=78; d3.xlarge=49; i3.2xlarge=20; i3.large=25; i3.xlarge=0; m5.2xlarge=49; m5.large=24; m5.xlarge=79; m5a.2xlarge=48; m5a.large=0; m5a.xlarge=49; m5zn.2xlarge=83; m5zn.large=0; m5zn.xlarge=29; r5.2xlarge=0; r5.large=24; r5.xlarge=45; r5a.2xlarge=63; r5a.large=70; r5a.xlarge=51; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=31},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
chipseq,exponential,0.15,40,93,CRITICALPATH,2696.6099999999947,33, 86, 29, 34, 83, 0, 53, 27, 54, 28, 28, 54, 0, 0, 0, 112, 64, 107, 29, 0, 29, 0, 0, 56, 0, 35, 59,{c5.2xlarge=33; c5.xlarge=86; c5a.2xlarge=29; c5a.xlarge=34; d3.2xlarge=83; d3.xlarge=0; i3.2xlarge=53; i3.large=27; i3.xlarge=54; m5.2xlarge=28; m5.large=28; m5.xlarge=54; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=112; m5zn.large=64; m5zn.xlarge=107; r5.2xlarge=29; r5.large=0; r5.xlarge=29; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=56; z1d.2xlarge=0; z1d.large=35; z1d.xlarge=59},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=4; d3.xlarge=0; i3.2xlarge=3; i3.large=1; i3.xlarge=3; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=2; m5zn.xlarge=4; r5.2xlarge=1; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.15,40,93,CRITICALPATHREVERSE,2696.5099999999943,34, 73, 30, 30, 91, 0, 59, 27, 67, 24, 28, 52, 0, 0, 0, 121, 67, 98, 27, 0, 27, 0, 0, 51, 0, 33, 61,{c5.2xlarge=34; c5.xlarge=73; c5a.2xlarge=30; c5a.xlarge=30; d3.2xlarge=91; d3.xlarge=0; i3.2xlarge=59; i3.large=27; i3.xlarge=67; m5.2xlarge=24; m5.large=28; m5.xlarge=52; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=121; m5zn.large=67; m5zn.xlarge=98; r5.2xlarge=27; r5.large=0; r5.xlarge=27; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=51; z1d.2xlarge=0; z1d.large=33; z1d.xlarge=61},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=4; d3.xlarge=0; i3.2xlarge=3; i3.large=1; i3.xlarge=3; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=2; m5zn.xlarge=4; r5.2xlarge=1; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.15,40,93,RESHIV2,2698.3699999999953,33, 80, 31, 35, 88, 0, 57, 26, 58, 24, 26, 50, 0, 0, 0, 120, 67, 109, 26, 0, 26, 0, 0, 55, 0, 32, 57,{c5.2xlarge=33; c5.xlarge=80; c5a.2xlarge=31; c5a.xlarge=35; d3.2xlarge=88; d3.xlarge=0; i3.2xlarge=57; i3.large=26; i3.xlarge=58; m5.2xlarge=24; m5.large=26; m5.xlarge=50; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=120; m5zn.large=67; m5zn.xlarge=109; r5.2xlarge=26; r5.large=0; r5.xlarge=26; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=55; z1d.2xlarge=0; z1d.large=32; z1d.xlarge=57},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=4; d3.xlarge=0; i3.2xlarge=3; i3.large=1; i3.xlarge=3; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=2; m5zn.xlarge=4; r5.2xlarge=1; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.15,40,93,RESHIV3,2697.6199999999944,31, 81, 29, 34, 90, 0, 57, 29, 57, 25, 26, 51, 0, 0, 0, 119, 66, 98, 27, 0, 29, 0, 0, 55, 0, 34, 62,{c5.2xlarge=31; c5.xlarge=81; c5a.2xlarge=29; c5a.xlarge=34; d3.2xlarge=90; d3.xlarge=0; i3.2xlarge=57; i3.large=29; i3.xlarge=57; m5.2xlarge=25; m5.large=26; m5.xlarge=51; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=119; m5zn.large=66; m5zn.xlarge=98; r5.2xlarge=27; r5.large=0; r5.xlarge=29; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=55; z1d.2xlarge=0; z1d.large=34; z1d.xlarge=62},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=4; d3.xlarge=0; i3.2xlarge=3; i3.large=1; i3.xlarge=3; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=2; m5zn.xlarge=4; r5.2xlarge=1; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.15,40,93,RESHIMAX,2696.5899999999942,29, 81, 32, 30, 89, 0, 59, 26, 54, 29, 26, 53, 0, 0, 0, 113, 71, 102, 28, 0, 29, 0, 0, 49, 0, 33, 67,{c5.2xlarge=29; c5.xlarge=81; c5a.2xlarge=32; c5a.xlarge=30; d3.2xlarge=89; d3.xlarge=0; i3.2xlarge=59; i3.large=26; i3.xlarge=54; m5.2xlarge=29; m5.large=26; m5.xlarge=53; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=113; m5zn.large=71; m5zn.xlarge=102; r5.2xlarge=28; r5.large=0; r5.xlarge=29; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=49; z1d.2xlarge=0; z1d.large=33; z1d.xlarge=67},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=4; d3.xlarge=0; i3.2xlarge=3; i3.large=1; i3.xlarge=3; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=2; m5zn.xlarge=4; r5.2xlarge=1; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.15,40,93,RESHIFCFS,2698.2399999999957,33, 78, 31, 32, 85, 0, 56, 26, 63, 28, 28, 49, 0, 0, 0, 120, 65, 104, 25, 0, 29, 0, 0, 52, 0, 33, 63,{c5.2xlarge=33; c5.xlarge=78; c5a.2xlarge=31; c5a.xlarge=32; d3.2xlarge=85; d3.xlarge=0; i3.2xlarge=56; i3.large=26; i3.xlarge=63; m5.2xlarge=28; m5.large=28; m5.xlarge=49; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=120; m5zn.large=65; m5zn.xlarge=104; r5.2xlarge=25; r5.large=0; r5.xlarge=29; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=52; z1d.2xlarge=0; z1d.large=33; z1d.xlarge=63},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=4; d3.xlarge=0; i3.2xlarge=3; i3.large=1; i3.xlarge=3; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=2; m5zn.xlarge=4; r5.2xlarge=1; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.15,40,94,MINMIN,2787.4099999999953,28, 26, 0, 0, 30, 87, 21, 0, 23, 102, 24, 55, 39, 49, 0, 58, 30, 32, 72, 53, 83, 48, 65, 44, 0, 31, 0,{c5.2xlarge=28; c5.xlarge=26; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=30; d3.xlarge=87; i3.2xlarge=21; i3.large=0; i3.xlarge=23; m5.2xlarge=102; m5.large=24; m5.xlarge=55; m5a.2xlarge=39; m5a.large=49; m5a.xlarge=0; m5zn.2xlarge=58; m5zn.large=30; m5zn.xlarge=32; r5.2xlarge=72; r5.large=53; r5.xlarge=83; r5a.2xlarge=48; r5a.large=65; r5a.xlarge=44; z1d.2xlarge=0; z1d.large=31; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=4; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=2; r5.xlarge=3; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0}
chipseq,exponential,0.15,40,94,MAXMIN,2785.039999999995,27, 28, 0, 0, 24, 79, 23, 0, 20, 104, 29, 50, 45, 41, 0, 59, 32, 32, 78, 59, 72, 57, 68, 46, 0, 27, 0,{c5.2xlarge=27; c5.xlarge=28; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=24; d3.xlarge=79; i3.2xlarge=23; i3.large=0; i3.xlarge=20; m5.2xlarge=104; m5.large=29; m5.xlarge=50; m5a.2xlarge=45; m5a.large=41; m5a.xlarge=0; m5zn.2xlarge=59; m5zn.large=32; m5zn.xlarge=32; r5.2xlarge=78; r5.large=59; r5.xlarge=72; r5a.2xlarge=57; r5a.large=68; r5a.xlarge=46; z1d.2xlarge=0; z1d.large=27; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=4; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=2; r5.xlarge=3; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0}
chipseq,exponential,0.15,40,94,MCT,2797.129999999995,28, 24, 0, 0, 24, 89, 17, 0, 24, 93, 25, 56, 39, 50, 0, 61, 29, 32, 79, 47, 86, 54, 73, 43, 0, 27, 0,{c5.2xlarge=28; c5.xlarge=24; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=24; d3.xlarge=89; i3.2xlarge=17; i3.large=0; i3.xlarge=24; m5.2xlarge=93; m5.large=25; m5.xlarge=56; m5a.2xlarge=39; m5a.large=50; m5a.xlarge=0; m5zn.2xlarge=61; m5zn.large=29; m5zn.xlarge=32; r5.2xlarge=79; r5.large=47; r5.xlarge=86; r5a.2xlarge=54; r5a.large=73; r5a.xlarge=43; z1d.2xlarge=0; z1d.large=27; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=4; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=2; r5.xlarge=3; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0}
chipseq,exponential,0.15,40,94,ROUNDROBIN,3116.2899999999963,34, 34, 0, 0, 5, 46, 34, 0, 35, 80, 30, 68, 56, 68, 0, 52, 34, 34, 86, 30, 84, 43, 84, 35, 0, 28, 0,{c5.2xlarge=34; c5.xlarge=34; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=5; d3.xlarge=46; i3.2xlarge=34; i3.large=0; i3.xlarge=35; m5.2xlarge=80; m5.large=30; m5.xlarge=68; m5a.2xlarge=56; m5a.large=68; m5a.xlarge=0; m5zn.2xlarge=52; m5zn.large=34; m5zn.xlarge=34; r5.2xlarge=86; r5.large=30; r5.xlarge=84; r5a.2xlarge=43; r5a.large=84; r5a.xlarge=35; z1d.2xlarge=0; z1d.large=28; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=4; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=2; r5.xlarge=3; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0}
chipseq,exponential,0.15,40,94,STATIC,2797.0899999999947,28, 29, 0, 0, 27, 82, 21, 0, 19, 101, 26, 52, 37, 44, 0, 58, 35, 30, 80, 48, 85, 58, 71, 42, 0, 27, 0,{c5.2xlarge=28; c5.xlarge=29; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=27; d3.xlarge=82; i3.2xlarge=21; i3.large=0; i3.xlarge=19; m5.2xlarge=101; m5.large=26; m5.xlarge=52; m5a.2xlarge=37; m5a.large=44; m5a.xlarge=0; m5zn.2xlarge=58; m5zn.large=35; m5zn.xlarge=30; r5.2xlarge=80; r5.large=48; r5.xlarge=85; r5a.2xlarge=58; r5a.large=71; r5a.xlarge=42; z1d.2xlarge=0; z1d.large=27; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=4; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=2; r5.xlarge=3; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0}
chipseq,exponential,0.15,40,94,NOML,3094.1599999999944,38, 30, 0, 0, 23, 49, 22, 0, 17, 81, 30, 54, 53, 60, 0, 55, 33, 33, 73, 60, 71, 64, 72, 48, 0, 34, 0,{c5.2xlarge=38; c5.xlarge=30; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=23; d3.xlarge=49; i3.2xlarge=22; i3.large=0; i3.xlarge=17; m5.2xlarge=81; m5.large=30; m5.xlarge=54; m5a.2xlarge=53; m5a.large=60; m5a.xlarge=0; m5zn.2xlarge=55; m5zn.large=33; m5zn.xlarge=33; r5.2xlarge=73; r5.large=60; r5.xlarge=71; r5a.2xlarge=64; r5a.large=72; r5a.xlarge=48; z1d.2xlarge=0; z1d.large=34; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=4; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=2; r5.xlarge=3; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0}
chipseq,exponential,0.15,40,94,CUSTOMCLUSTERNOML,2826.0799999999945,36, 34, 0, 0, 35, 75, 32, 0, 24, 92, 29, 57, 39, 40, 0, 59, 27, 31, 72, 48, 80, 48, 66, 43, 0, 33, 0,{c5.2xlarge=36; c5.xlarge=34; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=35; d3.xlarge=75; i3.2xlarge=32; i3.large=0; i3.xlarge=24; m5.2xlarge=92; m5.large=29; m5.xlarge=57; m5a.2xlarge=39; m5a.large=40; m5a.xlarge=0; m5zn.2xlarge=59; m5zn.large=27; m5zn.xlarge=31; r5.2xlarge=72; r5.large=48; r5.xlarge=80; r5a.2xlarge=48; r5a.large=66; r5a.xlarge=43; z1d.2xlarge=0; z1d.large=33; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=4; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=2; r5.xlarge=3; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0}
chipseq,exponential,0.15,40,94,TEXTDISTANCE,2840.8199999999943,34, 29, 0, 0, 27, 69, 23, 0, 28, 91, 37, 60, 54, 48, 0, 55, 28, 29, 69, 51, 72, 54, 67, 47, 0, 28, 0,{c5.2xlarge=34; c5.xlarge=29; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=27; d3.xlarge=69; i3.2xlarge=23; i3.large=0; i3.xlarge=28; m5.2xlarge=91; m5.large=37; m5.xlarge=60; m5a.2xlarge=54; m5a.large=48; m5a.xlarge=0; m5zn.2xlarge=55; m5zn.large=28; m5zn.xlarge=29; r5.2xlarge=69; r5.large=51; r5.xlarge=72; r5a.2xlarge=54; r5a.large=67; r5a.xlarge=47; z1d.2xlarge=0; z1d.large=28; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=4; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=2; r5.xlarge=3; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0}
chipseq,exponential,0.15,40,94,CRITICALPATH,2763.889999999995,35, 32, 0, 0, 29, 78, 25, 0, 27, 89, 29, 57, 40, 49, 0, 55, 34, 31, 64, 53, 84, 49, 66, 41, 0, 33, 0,{c5.2xlarge=35; c5.xlarge=32; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=29; d3.xlarge=78; i3.2xlarge=25; i3.large=0; i3.xlarge=27; m5.2xlarge=89; m5.large=29; m5.xlarge=57; m5a.2xlarge=40; m5a.large=49; m5a.xlarge=0; m5zn.2xlarge=55; m5zn.large=34; m5zn.xlarge=31; r5.2xlarge=64; r5.large=53; r5.xlarge=84; r5a.2xlarge=49; r5a.large=66; r5a.xlarge=41; z1d.2xlarge=0; z1d.large=33; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=4; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=2; r5.xlarge=3; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0}
chipseq,exponential,0.15,40,94,CRITICALPATHREVERSE,2763.9699999999953,33, 32, 0, 0, 30, 78, 24, 0, 23, 88, 28, 51, 40, 49, 0, 62, 35, 33, 76, 55, 74, 48, 61, 47, 0, 33, 0,{c5.2xlarge=33; c5.xlarge=32; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=30; d3.xlarge=78; i3.2xlarge=24; i3.large=0; i3.xlarge=23; m5.2xlarge=88; m5.large=28; m5.xlarge=51; m5a.2xlarge=40; m5a.large=49; m5a.xlarge=0; m5zn.2xlarge=62; m5zn.large=35; m5zn.xlarge=33; r5.2xlarge=76; r5.large=55; r5.xlarge=74; r5a.2xlarge=48; r5a.large=61; r5a.xlarge=47; z1d.2xlarge=0; z1d.large=33; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=4; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=2; r5.xlarge=3; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0}
chipseq,exponential,0.15,40,94,RESHIV2,2765.989999999996,31, 32, 0, 0, 28, 79, 24, 0, 27, 97, 30, 53, 37, 50, 0, 57, 36, 30, 73, 60, 78, 48, 59, 41, 0, 30, 0,{c5.2xlarge=31; c5.xlarge=32; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=28; d3.xlarge=79; i3.2xlarge=24; i3.large=0; i3.xlarge=27; m5.2xlarge=97; m5.large=30; m5.xlarge=53; m5a.2xlarge=37; m5a.large=50; m5a.xlarge=0; m5zn.2xlarge=57; m5zn.large=36; m5zn.xlarge=30; r5.2xlarge=73; r5.large=60; r5.xlarge=78; r5a.2xlarge=48; r5a.large=59; r5a.xlarge=41; z1d.2xlarge=0; z1d.large=30; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=4; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=2; r5.xlarge=3; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0}
chipseq,exponential,0.15,40,94,RESHIV3,2765.579999999995,34, 33, 0, 0, 29, 79, 25, 0, 25, 86, 31, 55, 42, 43, 0, 59, 36, 32, 73, 58, 74, 48, 64, 43, 0, 31, 0,{c5.2xlarge=34; c5.xlarge=33; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=29; d3.xlarge=79; i3.2xlarge=25; i3.large=0; i3.xlarge=25; m5.2xlarge=86; m5.large=31; m5.xlarge=55; m5a.2xlarge=42; m5a.large=43; m5a.xlarge=0; m5zn.2xlarge=59; m5zn.large=36; m5zn.xlarge=32; r5.2xlarge=73; r5.large=58; r5.xlarge=74; r5a.2xlarge=48; r5a.large=64; r5a.xlarge=43; z1d.2xlarge=0; z1d.large=31; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=4; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=2; r5.xlarge=3; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0}
chipseq,exponential,0.15,40,94,RESHIMAX,2763.759999999995,34, 29, 0, 0, 29, 82, 21, 0, 23, 97, 29, 57, 35, 45, 0, 61, 36, 30, 71, 55, 80, 49, 62, 45, 0, 30, 0,{c5.2xlarge=34; c5.xlarge=29; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=29; d3.xlarge=82; i3.2xlarge=21; i3.large=0; i3.xlarge=23; m5.2xlarge=97; m5.large=29; m5.xlarge=57; m5a.2xlarge=35; m5a.large=45; m5a.xlarge=0; m5zn.2xlarge=61; m5zn.large=36; m5zn.xlarge=30; r5.2xlarge=71; r5.large=55; r5.xlarge=80; r5a.2xlarge=49; r5a.large=62; r5a.xlarge=45; z1d.2xlarge=0; z1d.large=30; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=4; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=2; r5.xlarge=3; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0}
