Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
chipseq,exponential,0.05,40,0,MINMIN,2790.159999999992,0, 53, 85, 53, 80, 58, 17, 19, 0, 52, 26, 80, 38, 0, 48, 83, 0, 29, 0, 26, 51, 59, 70, 42, 0, 0, 31,{c5.2xlarge=0; c5.xlarge=53; c5a.2xlarge=85; c5a.xlarge=53; d3.2xlarge=80; d3.xlarge=58; i3.2xlarge=17; i3.large=19; i3.xlarge=0; m5.2xlarge=52; m5.large=26; m5.xlarge=80; m5a.2xlarge=38; m5a.large=0; m5a.xlarge=48; m5zn.2xlarge=83; m5zn.large=0; m5zn.xlarge=29; r5.2xlarge=0; r5.large=26; r5.xlarge=51; r5a.2xlarge=59; r5a.large=70; r5a.xlarge=42; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=31},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
chipseq,exponential,0.05,40,18,RESHIV2,2712.429999999995,32, 0, 76, 58, 28, 52, 54, 26, 0, 0, 27, 26, 20, 54, 39, 35, 38, 53, 53, 54, 0, 32, 26, 0, 85, 56, 76,{c5.2xlarge=32; c5.xlarge=0; c5a.2xlarge=76; c5a.xlarge=58; d3.2xlarge=28; d3.xlarge=52; i3.2xlarge=54; i3.large=26; i3.xlarge=0; m5.2xlarge=0; m5.large=27; m5.xlarge=26; m5a.2xlarge=20; m5a.large=54; m5a.xlarge=39; m5zn.2xlarge=35; m5zn.large=38; m5zn.xlarge=53; r5.2xlarge=53; r5.large=54; r5.xlarge=0; r5a.2xlarge=32; r5a.large=26; r5a.xlarge=0; z1d.2xlarge=85; z1d.large=56; z1d.xlarge=76},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.05,40,18,RESHIV3,2712.6299999999937,33, 0, 68, 55, 27, 61, 48, 27, 0, 0, 29, 29, 22, 54, 39, 34, 33, 56, 57, 52, 0, 34, 22, 0, 77, 61, 82,{c5.2xlarge=33; c5.xlarge=0; c5a.2xlarge=68; c5a.xlarge=55; d3.2xlarge=27; d3.xlarge=61; i3.2xlarge=48; i3.large=27; i3.xlarge=0; m5.2xlarge=0; m5.large=29; m5.xlarge=29; m5a.2xlarge=22; m5a.large=54; m5a.xlarge=39; m5zn.2xlarge=34; m5zn.large=33; m5zn.xlarge=56; r5.2xlarge=57; r5.large=52; r5.xlarge=0; r5a.2xlarge=34; r5a.large=22; r5a.xlarge=0; z1d.2xlarge=77; z1d.large=61; z1d.xlarge=82},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.05,40,18,RESHIMAX,2710.829999999994,32, 0, 80, 60, 31, 55, 48, 28, 0, 0, 28, 26, 17, 63, 40, 31, 38, 54, 52, 43, 0, 33, 26, 0, 79, 56, 80,{c5.2xlarge=32; c5.xlarge=0; c5a.2xlarge=80; c5a.xlarge=60; d3.2xlarge=31; d3.xlarge=55; i3.2xlarge=48; i3.large=28; i3.xlarge=0; m5.2xlarge=0; m5.large=28; m5.xlarge=26; m5a.2xlarge=17; m5a.large=63; m5a.xlarge=40; m5zn.2xlarge=31; m5zn.large=38; m5zn.xlarge=54; r5.2xlarge=52; r5.large=43; r5.xlarge=0; r5a.2xlarge=33; r5a.large=26; r5a.xlarge=0; z1d.2xlarge=79; z1d.large=56; z1d.xlarge=80},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.05,40,18,RESHIFCFS,2712.2999999999947,32, 0, 71, 56, 31, 60, 50, 23, 0, 0, 28, 26, 19, 60, 35, 33, 37, 61, 56, 57, 0, 37, 23, 0, 78, 52, 75,{c5.2xlarge=32; c5.xlarge=0; c5a.2xlarge=71; c5a.xlarge=56; d3.2xlarge=31; d3.xlarge=60; i3.2xlarge=50; i3.large=23; i3.xlarge=0; m5.2xlarge=0; m5.large=28; m5.xlarge=26; m5a.2xlarge=19; m5a.large=60; m5a.xlarge=35; m5zn.2xlarge=33; m5zn.large=37; m5zn.xlarge=61; r5.2xlarge=56; r5.large=57; r5.xlarge=0; r5a.2xlarge=37; r5a.large=23; r5a.xlarge=0; z1d.2xlarge=78; z1d.large=52; z1d.xlarge=75},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.05,40,19,MINMIN,2756.489999999995,28, 56, 54, 57, 51, 85, 41, 26, 40, 69, 28, 28, 19, 45, 54, 30, 33, 26, 78, 0, 27, 20, 22, 28, 0, 0, 55,{c5.2xlarge=28; c5.xlarge=56; c5a.2xlarge=54; c5a.xlarge=57; d3.2xlarge=51; d3.xlarge=85; i3.2xlarge=41; i3.large=26; i3.xlarge=40; m5.2xlarge=69; m5.large=28; m5.xlarge=28; m5a.2xlarge=19; m5a.large=45; m5a.xlarge=54; m5zn.2xlarge=30; m5zn.large=33; m5zn.xlarge=26; r5.2xlarge=78; r5.large=0; r5.xlarge=27; r5a.2xlarge=20; r5a.large=22; r5a.xlarge=28; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=55},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
chipseq,exponential,0.05,40,19,MAXMIN,2762.0999999999954,28, 56, 57, 56, 55, 86, 39, 23, 38, 67, 24, 24, 22, 51, 61, 27, 30, 34, 80, 0, 25, 17, 24, 22, 0, 0, 54,{c5.2xlarge=28; c5.xlarge=56; c5a.2xlarge=57; c5a.xlarge=56; d3.2xlarge=55; d3.xlarge=86; i3.2xlarge=39; i3.large=23; i3.xlarge=38; m5.2xlarge=67; m5.large=24; m5.xlarge=24; m5a.2xlarge=22; m5a.large=51; m5a.xlarge=61; m5zn.2xlarge=27; m5zn.large=30; m5zn.xlarge=34; r5.2xlarge=80; r5.large=0; r5.xlarge=25; r5a.2xlarge=17; r5a.large=24; r5a.xlarge=22; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=54},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
chipseq,exponential,0.05,40,19,MCT,2758.839999999995,26, 58, 54, 57, 55, 90, 33, 23, 38, 75, 18, 31, 22, 44, 55, 31, 36, 32, 79, 0, 23, 19, 24, 25, 0, 0, 52,{c5.2xlarge=26; c5.xlarge=58; c5a.2xlarge=54; c5a.xlarge=57; d3.2xlarge=55; d3.xlarge=90; i3.2xlarge=33; i3.large=23; i3.xlarge=38; m5.2xlarge=75; m5.large=18; m5.xlarge=31; m5a.2xlarge=22; m5a.large=44; m5a.xlarge=55; m5zn.2xlarge=31; m5zn.large=36; m5zn.xlarge=32; r5.2xlarge=79; r5.large=0; r5.xlarge=23; r5a.2xlarge=19; r5a.large=24; r5a.xlarge=25; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=52},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
chipseq,exponential,0.05,40,19,ROUNDROBIN,3129.4499999999953,29, 52, 47, 69, 39, 81, 42, 34, 34, 50, 1, 35, 34, 56, 69, 34, 34, 34, 64, 0, 30, 34, 34, 52, 0, 0, 12,{c5.2xlarge=29; c5.xlarge=52; c5a.2xlarge=47; c5a.xlarge=69; d3.2xlarge=39; d3.xlarge=81; i3.2xlarge=42; i3.large=34; i3.xlarge=34; m5.2xlarge=50; m5.large=1; m5.xlarge=35; m5a.2xlarge=34; m5a.large=56; m5a.xlarge=69; m5zn.2xlarge=34; m5zn.large=34; m5zn.xlarge=34; r5.2xlarge=64; r5.large=0; r5.xlarge=30; r5a.2xlarge=34; r5a.large=34; r5a.xlarge=52; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=12},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
chipseq,exponential,0.05,40,19,STATIC,2768.2899999999945,31, 54, 57, 52, 46, 83, 41, 24, 40, 82, 26, 29, 18, 43, 59, 29, 31, 32, 74, 0, 30, 18, 24, 21, 0, 0, 56,{c5.2xlarge=31; c5.xlarge=54; c5a.2xlarge=57; c5a.xlarge=52; d3.2xlarge=46; d3.xlarge=83; i3.2xlarge=41; i3.large=24; i3.xlarge=40; m5.2xlarge=82; m5.large=26; m5.xlarge=29; m5a.2xlarge=18; m5a.large=43; m5a.xlarge=59; m5zn.2xlarge=29; m5zn.large=31; m5zn.xlarge=32; r5.2xlarge=74; r5.large=0; r5.xlarge=30; r5a.2xlarge=18; r5a.large=24; r5a.xlarge=21; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=56},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
chipseq,exponential,0.05,40,19,NOML,3093.3399999999933,37, 52, 54, 54, 41, 50, 44, 24, 34, 72, 32, 29, 26, 52, 69, 31, 32, 32, 69, 0, 31, 27, 30, 24, 0, 0, 54,{c5.2xlarge=37; c5.xlarge=52; c5a.2xlarge=54; c5a.xlarge=54; d3.2xlarge=41; d3.xlarge=50; i3.2xlarge=44; i3.large=24; i3.xlarge=34; m5.2xlarge=72; m5.large=32; m5.xlarge=29; m5a.2xlarge=26; m5a.large=52; m5a.xlarge=69; m5zn.2xlarge=31; m5zn.large=32; m5zn.xlarge=32; r5.2xlarge=69; r5.large=0; r5.xlarge=31; r5a.2xlarge=27; r5a.large=30; r5a.xlarge=24; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=54},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
chipseq,exponential,0.05,40,19,CUSTOMCLUSTERNOML,2808.5799999999945,33, 57, 58, 40, 51, 66, 59, 23, 46, 71, 28, 30, 22, 43, 52, 32, 30, 31, 64, 0, 31, 20, 27, 26, 0, 0, 60,{c5.2xlarge=33; c5.xlarge=57; c5a.2xlarge=58; c5a.xlarge=40; d3.2xlarge=51; d3.xlarge=66; i3.2xlarge=59; i3.large=23; i3.xlarge=46; m5.2xlarge=71; m5.large=28; m5.xlarge=30; m5a.2xlarge=22; m5a.large=43; m5a.xlarge=52; m5zn.2xlarge=32; m5zn.large=30; m5zn.xlarge=31; r5.2xlarge=64; r5.large=0; r5.xlarge=31; r5a.2xlarge=20; r5a.large=27; r5a.xlarge=26; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=60},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
chipseq,exponential,0.05,40,19,TEXTDISTANCE,2837.209999999994,28, 51, 55, 51, 47, 68, 39, 32, 43, 77, 30, 31, 25, 50, 68, 30, 27, 30, 61, 0, 28, 26, 26, 27, 0, 0, 50,{c5.2xlarge=28; c5.xlarge=51; c5a.2xlarge=55; c5a.xlarge=51; d3.2xlarge=47; d3.xlarge=68; i3.2xlarge=39; i3.large=32; i3.xlarge=43; m5.2xlarge=77; m5.large=30; m5.xlarge=31; m5a.2xlarge=25; m5a.large=50; m5a.xlarge=68; m5zn.2xlarge=30; m5zn.large=27; m5zn.xlarge=30; r5.2xlarge=61; r5.large=0; r5.xlarge=28; r5a.2xlarge=26; r5a.large=26; r5a.xlarge=27; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=50},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
chipseq,exponential,0.05,40,19,CRITICALPATH,2756.2299999999946,34, 54, 59, 54, 50, 75, 39, 27, 35, 64, 30, 30, 21, 39, 59, 33, 38, 33, 69, 0, 31, 20, 26, 24, 0, 0, 56,{c5.2xlarge=34; c5.xlarge=54; c5a.2xlarge=59; c5a.xlarge=54; d3.2xlarge=50; d3.xlarge=75; i3.2xlarge=39; i3.large=27; i3.xlarge=35; m5.2xlarge=64; m5.large=30; m5.xlarge=30; m5a.2xlarge=21; m5a.large=39; m5a.xlarge=59; m5zn.2xlarge=33; m5zn.large=38; m5zn.xlarge=33; r5.2xlarge=69; r5.large=0; r5.xlarge=31; r5a.2xlarge=20; r5a.large=26; r5a.xlarge=24; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=56},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
chipseq,exponential,0.05,40,19,CRITICALPATHREVERSE,2756.3099999999954,30, 54, 56, 54, 52, 74, 39, 27, 43, 75, 29, 28, 25, 47, 52, 33, 32, 31, 63, 0, 28, 21, 26, 24, 0, 0, 57,{c5.2xlarge=30; c5.xlarge=54; c5a.2xlarge=56; c5a.xlarge=54; d3.2xlarge=52; d3.xlarge=74; i3.2xlarge=39; i3.large=27; i3.xlarge=43; m5.2xlarge=75; m5.large=29; m5.xlarge=28; m5a.2xlarge=25; m5a.large=47; m5a.xlarge=52; m5zn.2xlarge=33; m5zn.large=32; m5zn.xlarge=31; r5.2xlarge=63; r5.large=0; r5.xlarge=28; r5a.2xlarge=21; r5a.large=26; r5a.xlarge=24; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=57},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
chipseq,exponential,0.05,40,19,RESHIV2,2758.299999999995,29, 54, 56, 56, 54, 76, 40, 26, 39, 68, 33, 26, 22, 45, 49, 35, 37, 30, 63, 0, 28, 24, 27, 22, 0, 0, 61,{c5.2xlarge=29; c5.xlarge=54; c5a.2xlarge=56; c5a.xlarge=56; d3.2xlarge=54; d3.xlarge=76; i3.2xlarge=40; i3.large=26; i3.xlarge=39; m5.2xlarge=68; m5.large=33; m5.xlarge=26; m5a.2xlarge=22; m5a.large=45; m5a.xlarge=49; m5zn.2xlarge=35; m5zn.large=37; m5zn.xlarge=30; r5.2xlarge=63; r5.large=0; r5.xlarge=28; r5a.2xlarge=24; r5a.large=27; r5a.xlarge=22; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=61},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
chipseq,exponential,0.05,40,19,RESHIV3,2757.9099999999953,31, 53, 50, 54, 51, 82, 37, 29, 34, 81, 27, 31, 21, 40, 53, 32, 34, 31, 78, 0, 29, 19, 27, 23, 0, 0, 53,{c5.2xlarge=31; c5.xlarge=53; c5a.2xlarge=50; c5a.xlarge=54; d3.2xlarge=51; d3.xlarge=82; i3.2xlarge=37; i3.large=29; i3.xlarge=34; m5.2xlarge=81; m5.large=27; m5.xlarge=31; m5a.2xlarge=21; m5a.large=40; m5a.xlarge=53; m5zn.2xlarge=32; m5zn.large=34; m5zn.xlarge=31; r5.2xlarge=78; r5.large=0; r5.xlarge=29; r5a.2xlarge=19; r5a.large=27; r5a.xlarge=23; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=53},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
chipseq,exponential,0.05,40,19,RESHIMAX,2756.2199999999943,32, 51, 55, 58, 47, 73, 45, 29, 43, 70, 32, 31, 21, 49, 47, 34, 34, 29, 64, 0, 27, 23, 25, 24, 0, 0, 57,{c5.2xlarge=32; c5.xlarge=51; c5a.2xlarge=55; c5a.xlarge=58; d3.2xlarge=47; d3.xlarge=73; i3.2xlarge=45; i3.large=29; i3.xlarge=43; m5.2xlarge=70; m5.large=32; m5.xlarge=31; m5a.2xlarge=21; m5a.large=49; m5a.xlarge=47; m5zn.2xlarge=34; m5zn.large=34; m5zn.xlarge=29; r5.2xlarge=64; r5.large=0; r5.xlarge=27; r5a.2xlarge=23; r5a.large=25; r5a.xlarge=24; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=57},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
chipseq,exponential,0.05,40,19,RESHIFCFS,2758.2699999999954,29, 59, 57, 53, 55, 71, 39, 29, 39, 72, 29, 28, 21, 46, 63, 31, 38, 29, 62, 0, 25, 22, 25, 24, 0, 0, 54,{c5.2xlarge=29; c5.xlarge=59; c5a.2xlarge=57; c5a.xlarge=53; d3.2xlarge=55; d3.xlarge=71; i3.2xlarge=39; i3.large=29; i3.xlarge=39; m5.2xlarge=72; m5.large=29; m5.xlarge=28; m5a.2xlarge=21; m5a.large=46; m5a.xlarge=63; m5zn.2xlarge=31; m5zn.large=38; m5zn.xlarge=29; r5.2xlarge=62; r5.large=0; r5.xlarge=25; r5a.2xlarge=22; r5a.large=25; r5a.xlarge=24; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=54},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
chipseq,exponential,0.05,40,20,MINMIN,2668.2799999999966,86, 30, 0, 94, 22, 55, 0, 0, 37, 24, 25, 76, 16, 0, 0, 0, 88, 58, 38, 0, 0, 17, 42, 34, 55, 147, 56,{c5.2xlarge=86; c5.xlarge=30; c5a.2xlarge=0; c5a.xlarge=94; d3.2xlarge=22; d3.xlarge=55; i3.2xlarge=0; i3.large=0; i3.xlarge=37; m5.2xlarge=24; m5.large=25; m5.xlarge=76; m5a.2xlarge=16; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=88; m5zn.xlarge=58; r5.2xlarge=38; r5.large=0; r5.xlarge=0; r5a.2xlarge=17; r5a.large=42; r5a.xlarge=34; z1d.2xlarge=55; z1d.large=147; z1d.xlarge=56},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=0; i3.large=0; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=4; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=5; z1d.xlarge=2}
