Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
eager,normal,0.2,40,0,MINMIN,259.1799999999999,0, 54, 84, 58, 73, 54, 20, 20, 0, 51, 28, 72, 41, 0, 40, 94, 0, 33, 0, 28, 52, 62, 68, 40, 0, 0, 28,{c5.2xlarge=0; c5.xlarge=54; c5a.2xlarge=84; c5a.xlarge=58; d3.2xlarge=73; d3.xlarge=54; i3.2xlarge=20; i3.large=20; i3.xlarge=0; m5.2xlarge=51; m5.large=28; m5.xlarge=72; m5a.2xlarge=41; m5a.large=0; m5a.xlarge=40; m5zn.2xlarge=94; m5zn.large=0; m5zn.xlarge=33; r5.2xlarge=0; r5.large=28; r5.xlarge=52; r5a.2xlarge=62; r5a.large=68; r5a.xlarge=40; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=28},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
eager,normal,0.2,40,103,CRITICALPATHREVERSE,237.0699999999999,59, 0, 56, 28, 45, 0, 20, 40, 61, 48, 0, 50, 0, 22, 0, 30, 35, 29, 120, 27, 54, 20, 23, 62, 0, 86, 85,{c5.2xlarge=59; c5.xlarge=0; c5a.2xlarge=56; c5a.xlarge=28; d3.2xlarge=45; d3.xlarge=0; i3.2xlarge=20; i3.large=40; i3.xlarge=61; m5.2xlarge=48; m5.large=0; m5.xlarge=50; m5a.2xlarge=0; m5a.large=22; m5a.xlarge=0; m5zn.2xlarge=30; m5zn.large=35; m5zn.xlarge=29; r5.2xlarge=120; r5.large=27; r5.xlarge=54; r5a.2xlarge=20; r5a.large=23; r5a.xlarge=62; z1d.2xlarge=0; z1d.large=86; z1d.xlarge=85},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=5; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=3}
eager,normal,0.2,40,103,RESHIV2,236.77999999999992,57, 0, 56, 28, 47, 0, 20, 41, 62, 47, 0, 50, 0, 21, 0, 31, 36, 29, 118, 27, 53, 21, 22, 62, 0, 84, 88,{c5.2xlarge=57; c5.xlarge=0; c5a.2xlarge=56; c5a.xlarge=28; d3.2xlarge=47; d3.xlarge=0; i3.2xlarge=20; i3.large=41; i3.xlarge=62; m5.2xlarge=47; m5.large=0; m5.xlarge=50; m5a.2xlarge=0; m5a.large=21; m5a.xlarge=0; m5zn.2xlarge=31; m5zn.large=36; m5zn.xlarge=29; r5.2xlarge=118; r5.large=27; r5.xlarge=53; r5a.2xlarge=21; r5a.large=22; r5a.xlarge=62; z1d.2xlarge=0; z1d.large=84; z1d.xlarge=88},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=5; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=3}
eager,normal,0.2,40,103,RESHIV3,236.93999999999988,58, 0, 56, 30, 49, 0, 20, 43, 60, 51, 0, 49, 0, 21, 0, 31, 35, 30, 113, 27, 54, 19, 21, 62, 0, 86, 85,{c5.2xlarge=58; c5.xlarge=0; c5a.2xlarge=56; c5a.xlarge=30; d3.2xlarge=49; d3.xlarge=0; i3.2xlarge=20; i3.large=43; i3.xlarge=60; m5.2xlarge=51; m5.large=0; m5.xlarge=49; m5a.2xlarge=0; m5a.large=21; m5a.xlarge=0; m5zn.2xlarge=31; m5zn.large=35; m5zn.xlarge=30; r5.2xlarge=113; r5.large=27; r5.xlarge=54; r5a.2xlarge=19; r5a.large=21; r5a.xlarge=62; z1d.2xlarge=0; z1d.large=86; z1d.xlarge=85},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=5; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=3}
eager,normal,0.2,40,103,RESHIMAX,236.54999999999993,57, 0, 55, 31, 46, 0, 22, 42, 60, 47, 0, 50, 0, 22, 0, 31, 35, 30, 118, 27, 53, 20, 22, 61, 0, 86, 85,{c5.2xlarge=57; c5.xlarge=0; c5a.2xlarge=55; c5a.xlarge=31; d3.2xlarge=46; d3.xlarge=0; i3.2xlarge=22; i3.large=42; i3.xlarge=60; m5.2xlarge=47; m5.large=0; m5.xlarge=50; m5a.2xlarge=0; m5a.large=22; m5a.xlarge=0; m5zn.2xlarge=31; m5zn.large=35; m5zn.xlarge=30; r5.2xlarge=118; r5.large=27; r5.xlarge=53; r5a.2xlarge=20; r5a.large=22; r5a.xlarge=61; z1d.2xlarge=0; z1d.large=86; z1d.xlarge=85},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=5; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=3}
eager,normal,0.2,40,103,RESHIFCFS,236.9499999999999,56, 0, 56, 29, 46, 0, 21, 41, 60, 48, 0, 50, 0, 21, 0, 30, 36, 31, 118, 28, 55, 19, 23, 62, 0, 84, 86,{c5.2xlarge=56; c5.xlarge=0; c5a.2xlarge=56; c5a.xlarge=29; d3.2xlarge=46; d3.xlarge=0; i3.2xlarge=21; i3.large=41; i3.xlarge=60; m5.2xlarge=48; m5.large=0; m5.xlarge=50; m5a.2xlarge=0; m5a.large=21; m5a.xlarge=0; m5zn.2xlarge=30; m5zn.large=36; m5zn.xlarge=31; r5.2xlarge=118; r5.large=28; r5.xlarge=55; r5a.2xlarge=19; r5a.large=23; r5a.xlarge=62; z1d.2xlarge=0; z1d.large=84; z1d.xlarge=86},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=5; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=3}
eager,normal,0.2,40,104,MINMIN,235.3099999999999,114, 116, 83, 0, 24, 0, 39, 41, 0, 45, 56, 48, 60, 44, 20, 28, 66, 0, 22, 0, 72, 40, 21, 0, 33, 28, 0,{c5.2xlarge=114; c5.xlarge=116; c5a.2xlarge=83; c5a.xlarge=0; d3.2xlarge=24; d3.xlarge=0; i3.2xlarge=39; i3.large=41; i3.xlarge=0; m5.2xlarge=45; m5.large=56; m5.xlarge=48; m5a.2xlarge=60; m5a.large=44; m5a.xlarge=20; m5zn.2xlarge=28; m5zn.large=66; m5zn.xlarge=0; r5.2xlarge=22; r5.large=0; r5.xlarge=72; r5a.2xlarge=40; r5a.large=21; r5a.xlarge=0; z1d.2xlarge=33; z1d.large=28; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=4; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=2; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=2; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=0; r5.2xlarge=1; r5.large=0; r5.xlarge=3; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
eager,normal,0.2,40,104,MAXMIN,233.4699999999999,115, 112, 82, 0, 24, 0, 40, 42, 0, 46, 55, 46, 60, 45, 20, 31, 65, 0, 23, 0, 73, 40, 22, 0, 31, 28, 0,{c5.2xlarge=115; c5.xlarge=112; c5a.2xlarge=82; c5a.xlarge=0; d3.2xlarge=24; d3.xlarge=0; i3.2xlarge=40; i3.large=42; i3.xlarge=0; m5.2xlarge=46; m5.large=55; m5.xlarge=46; m5a.2xlarge=60; m5a.large=45; m5a.xlarge=20; m5zn.2xlarge=31; m5zn.large=65; m5zn.xlarge=0; r5.2xlarge=23; r5.large=0; r5.xlarge=73; r5a.2xlarge=40; r5a.large=22; r5a.xlarge=0; z1d.2xlarge=31; z1d.large=28; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=4; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=2; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=2; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=0; r5.2xlarge=1; r5.large=0; r5.xlarge=3; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
eager,normal,0.2,40,104,MCT,234.11999999999983,113, 114, 83, 0, 24, 0, 40, 41, 0, 47, 55, 45, 61, 43, 20, 30, 66, 0, 22, 0, 75, 39, 22, 0, 32, 28, 0,{c5.2xlarge=113; c5.xlarge=114; c5a.2xlarge=83; c5a.xlarge=0; d3.2xlarge=24; d3.xlarge=0; i3.2xlarge=40; i3.large=41; i3.xlarge=0; m5.2xlarge=47; m5.large=55; m5.xlarge=45; m5a.2xlarge=61; m5a.large=43; m5a.xlarge=20; m5zn.2xlarge=30; m5zn.large=66; m5zn.xlarge=0; r5.2xlarge=22; r5.large=0; r5.xlarge=75; r5a.2xlarge=39; r5a.large=22; r5a.xlarge=0; z1d.2xlarge=32; z1d.large=28; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=4; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=2; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=2; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=0; r5.2xlarge=1; r5.large=0; r5.xlarge=3; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
eager,normal,0.2,40,104,ROUNDROBIN,302.3799999999999,113, 114, 84, 0, 24, 0, 40, 41, 0, 47, 54, 45, 61, 42, 20, 28, 63, 0, 22, 0, 74, 49, 22, 0, 29, 28, 0,{c5.2xlarge=113; c5.xlarge=114; c5a.2xlarge=84; c5a.xlarge=0; d3.2xlarge=24; d3.xlarge=0; i3.2xlarge=40; i3.large=41; i3.xlarge=0; m5.2xlarge=47; m5.large=54; m5.xlarge=45; m5a.2xlarge=61; m5a.large=42; m5a.xlarge=20; m5zn.2xlarge=28; m5zn.large=63; m5zn.xlarge=0; r5.2xlarge=22; r5.large=0; r5.xlarge=74; r5a.2xlarge=49; r5a.large=22; r5a.xlarge=0; z1d.2xlarge=29; z1d.large=28; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=4; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=2; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=2; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=0; r5.2xlarge=1; r5.large=0; r5.xlarge=3; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
eager,normal,0.2,40,104,STATIC,237.56999999999985,124, 118, 88, 0, 24, 0, 36, 34, 0, 47, 48, 45, 53, 40, 20, 37, 76, 0, 22, 0, 68, 36, 20, 0, 33, 31, 0,{c5.2xlarge=124; c5.xlarge=118; c5a.2xlarge=88; c5a.xlarge=0; d3.2xlarge=24; d3.xlarge=0; i3.2xlarge=36; i3.large=34; i3.xlarge=0; m5.2xlarge=47; m5.large=48; m5.xlarge=45; m5a.2xlarge=53; m5a.large=40; m5a.xlarge=20; m5zn.2xlarge=37; m5zn.large=76; m5zn.xlarge=0; r5.2xlarge=22; r5.large=0; r5.xlarge=68; r5a.2xlarge=36; r5a.large=20; r5a.xlarge=0; z1d.2xlarge=33; z1d.large=31; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=4; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=2; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=2; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=0; r5.2xlarge=1; r5.large=0; r5.xlarge=3; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
eager,normal,0.2,40,104,NOML,251.44999999999987,117, 115, 85, 0, 23, 0, 40, 41, 0, 46, 54, 45, 59, 44, 21, 28, 63, 0, 24, 0, 73, 41, 22, 0, 30, 29, 0,{c5.2xlarge=117; c5.xlarge=115; c5a.2xlarge=85; c5a.xlarge=0; d3.2xlarge=23; d3.xlarge=0; i3.2xlarge=40; i3.large=41; i3.xlarge=0; m5.2xlarge=46; m5.large=54; m5.xlarge=45; m5a.2xlarge=59; m5a.large=44; m5a.xlarge=21; m5zn.2xlarge=28; m5zn.large=63; m5zn.xlarge=0; r5.2xlarge=24; r5.large=0; r5.xlarge=73; r5a.2xlarge=41; r5a.large=22; r5a.xlarge=0; z1d.2xlarge=30; z1d.large=29; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=4; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=2; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=2; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=0; r5.2xlarge=1; r5.large=0; r5.xlarge=3; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
eager,normal,0.2,40,104,CUSTOMCLUSTERNOML,236.88999999999987,113, 113, 82, 0, 26, 0, 40, 41, 0, 46, 56, 48, 62, 42, 21, 32, 63, 0, 22, 0, 74, 40, 21, 0, 29, 29, 0,{c5.2xlarge=113; c5.xlarge=113; c5a.2xlarge=82; c5a.xlarge=0; d3.2xlarge=26; d3.xlarge=0; i3.2xlarge=40; i3.large=41; i3.xlarge=0; m5.2xlarge=46; m5.large=56; m5.xlarge=48; m5a.2xlarge=62; m5a.large=42; m5a.xlarge=21; m5zn.2xlarge=32; m5zn.large=63; m5zn.xlarge=0; r5.2xlarge=22; r5.large=0; r5.xlarge=74; r5a.2xlarge=40; r5a.large=21; r5a.xlarge=0; z1d.2xlarge=29; z1d.large=29; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=4; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=2; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=2; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=0; r5.2xlarge=1; r5.large=0; r5.xlarge=3; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
eager,normal,0.2,40,104,TEXTDISTANCE,239.91999999999985,113, 113, 83, 0, 24, 0, 41, 41, 0, 46, 58, 46, 61, 42, 21, 29, 63, 0, 24, 0, 74, 40, 23, 0, 30, 28, 0,{c5.2xlarge=113; c5.xlarge=113; c5a.2xlarge=83; c5a.xlarge=0; d3.2xlarge=24; d3.xlarge=0; i3.2xlarge=41; i3.large=41; i3.xlarge=0; m5.2xlarge=46; m5.large=58; m5.xlarge=46; m5a.2xlarge=61; m5a.large=42; m5a.xlarge=21; m5zn.2xlarge=29; m5zn.large=63; m5zn.xlarge=0; r5.2xlarge=24; r5.large=0; r5.xlarge=74; r5a.2xlarge=40; r5a.large=23; r5a.xlarge=0; z1d.2xlarge=30; z1d.large=28; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=4; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=2; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=2; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=0; r5.2xlarge=1; r5.large=0; r5.xlarge=3; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
eager,normal,0.2,40,104,CRITICALPATH,233.49999999999986,112, 112, 83, 0, 24, 0, 41, 43, 0, 45, 56, 45, 62, 43, 22, 30, 66, 0, 22, 0, 73, 41, 22, 0, 29, 29, 0,{c5.2xlarge=112; c5.xlarge=112; c5a.2xlarge=83; c5a.xlarge=0; d3.2xlarge=24; d3.xlarge=0; i3.2xlarge=41; i3.large=43; i3.xlarge=0; m5.2xlarge=45; m5.large=56; m5.xlarge=45; m5a.2xlarge=62; m5a.large=43; m5a.xlarge=22; m5zn.2xlarge=30; m5zn.large=66; m5zn.xlarge=0; r5.2xlarge=22; r5.large=0; r5.xlarge=73; r5a.2xlarge=41; r5a.large=22; r5a.xlarge=0; z1d.2xlarge=29; z1d.large=29; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=4; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=2; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=2; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=0; r5.2xlarge=1; r5.large=0; r5.xlarge=3; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
eager,normal,0.2,40,104,CRITICALPATHREVERSE,232.69999999999985,108, 111, 84, 0, 23, 0, 41, 42, 0, 48, 56, 47, 63, 44, 20, 30, 66, 0, 23, 0, 73, 40, 22, 0, 29, 30, 0,{c5.2xlarge=108; c5.xlarge=111; c5a.2xlarge=84; c5a.xlarge=0; d3.2xlarge=23; d3.xlarge=0; i3.2xlarge=41; i3.large=42; i3.xlarge=0; m5.2xlarge=48; m5.large=56; m5.xlarge=47; m5a.2xlarge=63; m5a.large=44; m5a.xlarge=20; m5zn.2xlarge=30; m5zn.large=66; m5zn.xlarge=0; r5.2xlarge=23; r5.large=0; r5.xlarge=73; r5a.2xlarge=40; r5a.large=22; r5a.xlarge=0; z1d.2xlarge=29; z1d.large=30; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=4; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=2; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=2; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=0; r5.2xlarge=1; r5.large=0; r5.xlarge=3; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
eager,normal,0.2,40,104,RESHIV2,232.36999999999986,113, 113, 83, 0, 24, 0, 39, 41, 0, 45, 55, 45, 62, 42, 21, 31, 66, 0, 22, 0, 74, 41, 21, 0, 30, 32, 0,{c5.2xlarge=113; c5.xlarge=113; c5a.2xlarge=83; c5a.xlarge=0; d3.2xlarge=24; d3.xlarge=0; i3.2xlarge=39; i3.large=41; i3.xlarge=0; m5.2xlarge=45; m5.large=55; m5.xlarge=45; m5a.2xlarge=62; m5a.large=42; m5a.xlarge=21; m5zn.2xlarge=31; m5zn.large=66; m5zn.xlarge=0; r5.2xlarge=22; r5.large=0; r5.xlarge=74; r5a.2xlarge=41; r5a.large=21; r5a.xlarge=0; z1d.2xlarge=30; z1d.large=32; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=4; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=2; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=2; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=0; r5.2xlarge=1; r5.large=0; r5.xlarge=3; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
eager,normal,0.2,40,104,RESHIV3,232.83999999999986,112, 113, 83, 0, 25, 0, 40, 40, 0, 48, 56, 46, 61, 43, 21, 31, 66, 0, 23, 0, 75, 38, 21, 0, 29, 29, 0,{c5.2xlarge=112; c5.xlarge=113; c5a.2xlarge=83; c5a.xlarge=0; d3.2xlarge=25; d3.xlarge=0; i3.2xlarge=40; i3.large=40; i3.xlarge=0; m5.2xlarge=48; m5.large=56; m5.xlarge=46; m5a.2xlarge=61; m5a.large=43; m5a.xlarge=21; m5zn.2xlarge=31; m5zn.large=66; m5zn.xlarge=0; r5.2xlarge=23; r5.large=0; r5.xlarge=75; r5a.2xlarge=38; r5a.large=21; r5a.xlarge=0; z1d.2xlarge=29; z1d.large=29; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=4; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=2; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=2; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=0; r5.2xlarge=1; r5.large=0; r5.xlarge=3; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
eager,normal,0.2,40,104,RESHIMAX,232.6199999999999,112, 110, 84, 0, 23, 0, 41, 41, 0, 47, 54, 46, 60, 43, 21, 31, 69, 0, 23, 0, 73, 41, 22, 0, 30, 29, 0,{c5.2xlarge=112; c5.xlarge=110; c5a.2xlarge=84; c5a.xlarge=0; d3.2xlarge=23; d3.xlarge=0; i3.2xlarge=41; i3.large=41; i3.xlarge=0; m5.2xlarge=47; m5.large=54; m5.xlarge=46; m5a.2xlarge=60; m5a.large=43; m5a.xlarge=21; m5zn.2xlarge=31; m5zn.large=69; m5zn.xlarge=0; r5.2xlarge=23; r5.large=0; r5.xlarge=73; r5a.2xlarge=41; r5a.large=22; r5a.xlarge=0; z1d.2xlarge=30; z1d.large=29; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=4; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=2; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=2; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=0; r5.2xlarge=1; r5.large=0; r5.xlarge=3; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
eager,normal,0.2,40,104,RESHIFCFS,233.01999999999984,114, 110, 82, 0, 24, 0, 39, 40, 0, 45, 56, 46, 63, 42, 21, 30, 66, 0, 23, 0, 75, 42, 23, 0, 30, 29, 0,{c5.2xlarge=114; c5.xlarge=110; c5a.2xlarge=82; c5a.xlarge=0; d3.2xlarge=24; d3.xlarge=0; i3.2xlarge=39; i3.large=40; i3.xlarge=0; m5.2xlarge=45; m5.large=56; m5.xlarge=46; m5a.2xlarge=63; m5a.large=42; m5a.xlarge=21; m5zn.2xlarge=30; m5zn.large=66; m5zn.xlarge=0; r5.2xlarge=23; r5.large=0; r5.xlarge=75; r5a.2xlarge=42; r5a.large=23; r5a.xlarge=0; z1d.2xlarge=30; z1d.large=29; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=4; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=2; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=2; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=0; r5.2xlarge=1; r5.large=0; r5.xlarge=3; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
