Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
viralrecon,exponential,0.15,40,0,MINMIN,356.97,0, 56, 73, 52, 76, 46, 25, 18, 0, 54, 28, 79, 44, 0, 42, 77, 0, 24, 0, 24, 56, 77, 61, 66, 0, 0, 22,{c5.2xlarge=0; c5.xlarge=56; c5a.2xlarge=73; c5a.xlarge=52; d3.2xlarge=76; d3.xlarge=46; i3.2xlarge=25; i3.large=18; i3.xlarge=0; m5.2xlarge=54; m5.large=28; m5.xlarge=79; m5a.2xlarge=44; m5a.large=0; m5a.xlarge=42; m5zn.2xlarge=77; m5zn.large=0; m5zn.xlarge=24; r5.2xlarge=0; r5.large=24; r5.xlarge=56; r5a.2xlarge=77; r5a.large=61; r5a.xlarge=66; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=22},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,exponential,0.15,40,0,RESHIV3,356.97,0, 68, 86, 72, 56, 68, 27, 29, 0, 38, 36, 55, 30, 0, 39, 100, 0, 42, 0, 33, 47, 46, 41, 40, 0, 0, 47,{c5.2xlarge=0; c5.xlarge=68; c5a.2xlarge=86; c5a.xlarge=72; d3.2xlarge=56; d3.xlarge=68; i3.2xlarge=27; i3.large=29; i3.xlarge=0; m5.2xlarge=38; m5.large=36; m5.xlarge=55; m5a.2xlarge=30; m5a.large=0; m5a.xlarge=39; m5zn.2xlarge=100; m5zn.large=0; m5zn.xlarge=42; r5.2xlarge=0; r5.large=33; r5.xlarge=47; r5a.2xlarge=46; r5a.large=41; r5a.xlarge=40; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=47},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,exponential,0.15,40,0,RESHIMAX,356.97,0, 65, 89, 81, 49, 68, 30, 31, 0, 42, 33, 60, 37, 0, 33, 83, 0, 45, 0, 40, 49, 52, 36, 36, 0, 0, 41,{c5.2xlarge=0; c5.xlarge=65; c5a.2xlarge=89; c5a.xlarge=81; d3.2xlarge=49; d3.xlarge=68; i3.2xlarge=30; i3.large=31; i3.xlarge=0; m5.2xlarge=42; m5.large=33; m5.xlarge=60; m5a.2xlarge=37; m5a.large=0; m5a.xlarge=33; m5zn.2xlarge=83; m5zn.large=0; m5zn.xlarge=45; r5.2xlarge=0; r5.large=40; r5.xlarge=49; r5a.2xlarge=52; r5a.large=36; r5a.xlarge=36; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=41},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,exponential,0.15,40,0,RESHIFCFS,356.97,0, 67, 82, 73, 54, 67, 34, 27, 0, 45, 34, 53, 31, 0, 32, 93, 0, 44, 0, 36, 55, 49, 40, 45, 0, 0, 39,{c5.2xlarge=0; c5.xlarge=67; c5a.2xlarge=82; c5a.xlarge=73; d3.2xlarge=54; d3.xlarge=67; i3.2xlarge=34; i3.large=27; i3.xlarge=0; m5.2xlarge=45; m5.large=34; m5.xlarge=53; m5a.2xlarge=31; m5a.large=0; m5a.xlarge=32; m5zn.2xlarge=93; m5zn.large=0; m5zn.xlarge=44; r5.2xlarge=0; r5.large=36; r5.xlarge=55; r5a.2xlarge=49; r5a.large=40; r5a.xlarge=45; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=39},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,exponential,0.15,40,1,MINMIN,356.97,0, 52, 72, 54, 82, 47, 24, 21, 0, 52, 54, 77, 44, 0, 42, 76, 0, 26, 0, 29, 48, 71, 69, 60, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=52; c5a.2xlarge=72; c5a.xlarge=54; d3.2xlarge=82; d3.xlarge=47; i3.2xlarge=24; i3.large=21; i3.xlarge=0; m5.2xlarge=52; m5.large=54; m5.xlarge=77; m5a.2xlarge=44; m5a.large=0; m5a.xlarge=42; m5zn.2xlarge=76; m5zn.large=0; m5zn.xlarge=26; r5.2xlarge=0; r5.large=29; r5.xlarge=48; r5a.2xlarge=71; r5a.large=69; r5a.xlarge=60; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.15,40,1,MAXMIN,356.97,0, 43, 88, 53, 62, 46, 29, 26, 0, 59, 38, 72, 57, 0, 45, 67, 0, 27, 0, 27, 53, 70, 77, 61, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=43; c5a.2xlarge=88; c5a.xlarge=53; d3.2xlarge=62; d3.xlarge=46; i3.2xlarge=29; i3.large=26; i3.xlarge=0; m5.2xlarge=59; m5.large=38; m5.xlarge=72; m5a.2xlarge=57; m5a.large=0; m5a.xlarge=45; m5zn.2xlarge=67; m5zn.large=0; m5zn.xlarge=27; r5.2xlarge=0; r5.large=27; r5.xlarge=53; r5a.2xlarge=70; r5a.large=77; r5a.xlarge=61; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.15,40,1,MCT,356.97,0, 49, 78, 57, 89, 50, 24, 22, 0, 57, 44, 76, 46, 0, 47, 78, 0, 25, 0, 21, 51, 66, 68, 52, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=49; c5a.2xlarge=78; c5a.xlarge=57; d3.2xlarge=89; d3.xlarge=50; i3.2xlarge=24; i3.large=22; i3.xlarge=0; m5.2xlarge=57; m5.large=44; m5.xlarge=76; m5a.2xlarge=46; m5a.large=0; m5a.xlarge=47; m5zn.2xlarge=78; m5zn.large=0; m5zn.xlarge=25; r5.2xlarge=0; r5.large=21; r5.xlarge=51; r5a.2xlarge=66; r5a.large=68; r5a.xlarge=52; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.15,40,1,ROUNDROBIN,356.97,0, 58, 63, 96, 66, 61, 14, 0, 0, 61, 93, 0, 109, 0, 29, 62, 0, 0, 0, 8, 61, 44, 154, 21, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=58; c5a.2xlarge=63; c5a.xlarge=96; d3.2xlarge=66; d3.xlarge=61; i3.2xlarge=14; i3.large=0; i3.xlarge=0; m5.2xlarge=61; m5.large=93; m5.xlarge=0; m5a.2xlarge=109; m5a.large=0; m5a.xlarge=29; m5zn.2xlarge=62; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=8; r5.xlarge=61; r5a.2xlarge=44; r5a.large=154; r5a.xlarge=21; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.15,40,1,STATIC,466.51999999999964,0, 51, 74, 48, 77, 50, 22, 21, 0, 50, 68, 59, 50, 0, 62, 69, 0, 21, 0, 25, 48, 73, 80, 52, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=51; c5a.2xlarge=74; c5a.xlarge=48; d3.2xlarge=77; d3.xlarge=50; i3.2xlarge=22; i3.large=21; i3.xlarge=0; m5.2xlarge=50; m5.large=68; m5.xlarge=59; m5a.2xlarge=50; m5a.large=0; m5a.xlarge=62; m5zn.2xlarge=69; m5zn.large=0; m5zn.xlarge=21; r5.2xlarge=0; r5.large=25; r5.xlarge=48; r5a.2xlarge=73; r5a.large=80; r5a.xlarge=52; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.15,40,1,NOML,356.97,0, 86, 86, 72, 38, 42, 35, 25, 0, 49, 50, 80, 47, 0, 41, 79, 0, 49, 0, 32, 54, 42, 49, 44, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=86; c5a.2xlarge=86; c5a.xlarge=72; d3.2xlarge=38; d3.xlarge=42; i3.2xlarge=35; i3.large=25; i3.xlarge=0; m5.2xlarge=49; m5.large=50; m5.xlarge=80; m5a.2xlarge=47; m5a.large=0; m5a.xlarge=41; m5zn.2xlarge=79; m5zn.large=0; m5zn.xlarge=49; r5.2xlarge=0; r5.large=32; r5.xlarge=54; r5a.2xlarge=42; r5a.large=49; r5a.xlarge=44; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.15,40,1,CUSTOMCLUSTERNOML,356.97,0, 68, 88, 47, 64, 78, 34, 25, 0, 56, 32, 72, 42, 0, 40, 99, 0, 37, 0, 27, 61, 43, 49, 38, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=68; c5a.2xlarge=88; c5a.xlarge=47; d3.2xlarge=64; d3.xlarge=78; i3.2xlarge=34; i3.large=25; i3.xlarge=0; m5.2xlarge=56; m5.large=32; m5.xlarge=72; m5a.2xlarge=42; m5a.large=0; m5a.xlarge=40; m5zn.2xlarge=99; m5zn.large=0; m5zn.xlarge=37; r5.2xlarge=0; r5.large=27; r5.xlarge=61; r5a.2xlarge=43; r5a.large=49; r5a.xlarge=38; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.15,40,1,TEXTDISTANCE,356.97,0, 62, 67, 55, 52, 53, 31, 26, 0, 78, 52, 82, 44, 0, 43, 100, 0, 43, 0, 32, 54, 42, 44, 40, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=62; c5a.2xlarge=67; c5a.xlarge=55; d3.2xlarge=52; d3.xlarge=53; i3.2xlarge=31; i3.large=26; i3.xlarge=0; m5.2xlarge=78; m5.large=52; m5.xlarge=82; m5a.2xlarge=44; m5a.large=0; m5a.xlarge=43; m5zn.2xlarge=100; m5zn.large=0; m5zn.xlarge=43; r5.2xlarge=0; r5.large=32; r5.xlarge=54; r5a.2xlarge=42; r5a.large=44; r5a.xlarge=40; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.15,40,1,CRITICALPATH,356.97,0, 65, 98, 76, 60, 60, 27, 20, 0, 35, 68, 53, 34, 0, 31, 92, 0, 44, 0, 41, 55, 49, 51, 41, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=65; c5a.2xlarge=98; c5a.xlarge=76; d3.2xlarge=60; d3.xlarge=60; i3.2xlarge=27; i3.large=20; i3.xlarge=0; m5.2xlarge=35; m5.large=68; m5.xlarge=53; m5a.2xlarge=34; m5a.large=0; m5a.xlarge=31; m5zn.2xlarge=92; m5zn.large=0; m5zn.xlarge=44; r5.2xlarge=0; r5.large=41; r5.xlarge=55; r5a.2xlarge=49; r5a.large=51; r5a.xlarge=41; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.15,40,1,CRITICALPATHREVERSE,356.97,0, 66, 83, 69, 53, 65, 24, 27, 0, 44, 64, 66, 39, 0, 38, 99, 0, 47, 0, 33, 62, 43, 46, 32, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=66; c5a.2xlarge=83; c5a.xlarge=69; d3.2xlarge=53; d3.xlarge=65; i3.2xlarge=24; i3.large=27; i3.xlarge=0; m5.2xlarge=44; m5.large=64; m5.xlarge=66; m5a.2xlarge=39; m5a.large=0; m5a.xlarge=38; m5zn.2xlarge=99; m5zn.large=0; m5zn.xlarge=47; r5.2xlarge=0; r5.large=33; r5.xlarge=62; r5a.2xlarge=43; r5a.large=46; r5a.xlarge=32; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.15,40,1,RESHIV2,356.97,0, 74, 99, 66, 57, 63, 27, 31, 0, 36, 56, 67, 36, 0, 39, 81, 0, 49, 0, 42, 53, 41, 45, 38, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=74; c5a.2xlarge=99; c5a.xlarge=66; d3.2xlarge=57; d3.xlarge=63; i3.2xlarge=27; i3.large=31; i3.xlarge=0; m5.2xlarge=36; m5.large=56; m5.xlarge=67; m5a.2xlarge=36; m5a.large=0; m5a.xlarge=39; m5zn.2xlarge=81; m5zn.large=0; m5zn.xlarge=49; r5.2xlarge=0; r5.large=42; r5.xlarge=53; r5a.2xlarge=41; r5a.large=45; r5a.xlarge=38; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.15,40,1,RESHIV3,356.97,0, 72, 74, 77, 58, 72, 24, 32, 0, 38, 62, 73, 34, 0, 43, 96, 0, 42, 0, 38, 44, 42, 36, 43, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=72; c5a.2xlarge=74; c5a.xlarge=77; d3.2xlarge=58; d3.xlarge=72; i3.2xlarge=24; i3.large=32; i3.xlarge=0; m5.2xlarge=38; m5.large=62; m5.xlarge=73; m5a.2xlarge=34; m5a.large=0; m5a.xlarge=43; m5zn.2xlarge=96; m5zn.large=0; m5zn.xlarge=42; r5.2xlarge=0; r5.large=38; r5.xlarge=44; r5a.2xlarge=42; r5a.large=36; r5a.xlarge=43; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.15,40,1,RESHIMAX,356.97,0, 74, 89, 69, 53, 69, 25, 30, 0, 36, 50, 53, 42, 0, 38, 98, 0, 42, 0, 36, 49, 48, 57, 42, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=74; c5a.2xlarge=89; c5a.xlarge=69; d3.2xlarge=53; d3.xlarge=69; i3.2xlarge=25; i3.large=30; i3.xlarge=0; m5.2xlarge=36; m5.large=50; m5.xlarge=53; m5a.2xlarge=42; m5a.large=0; m5a.xlarge=38; m5zn.2xlarge=98; m5zn.large=0; m5zn.xlarge=42; r5.2xlarge=0; r5.large=36; r5.xlarge=49; r5a.2xlarge=48; r5a.large=57; r5a.xlarge=42; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.15,40,1,RESHIFCFS,356.97,0, 70, 93, 74, 61, 69, 24, 33, 0, 50, 54, 58, 39, 0, 39, 86, 0, 44, 0, 31, 57, 43, 37, 38, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=70; c5a.2xlarge=93; c5a.xlarge=74; d3.2xlarge=61; d3.xlarge=69; i3.2xlarge=24; i3.large=33; i3.xlarge=0; m5.2xlarge=50; m5.large=54; m5.xlarge=58; m5a.2xlarge=39; m5a.large=0; m5a.xlarge=39; m5zn.2xlarge=86; m5zn.large=0; m5zn.xlarge=44; r5.2xlarge=0; r5.large=31; r5.xlarge=57; r5a.2xlarge=43; r5a.large=37; r5a.xlarge=38; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.15,40,2,MINMIN,356.97,28, 22, 27, 0, 0, 88, 49, 25, 86, 47, 26, 0, 20, 49, 0, 0, 24, 101, 84, 72, 0, 0, 88, 26, 0, 57, 81,{c5.2xlarge=28; c5.xlarge=22; c5a.2xlarge=27; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=88; i3.2xlarge=49; i3.large=25; i3.xlarge=86; m5.2xlarge=47; m5.large=26; m5.xlarge=0; m5a.2xlarge=20; m5a.large=49; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=24; m5zn.xlarge=101; r5.2xlarge=84; r5.large=72; r5.xlarge=0; r5a.2xlarge=0; r5a.large=88; r5a.xlarge=26; z1d.2xlarge=0; z1d.large=57; z1d.xlarge=81},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
viralrecon,exponential,0.15,40,2,MAXMIN,356.97,25, 26, 25, 0, 0, 76, 49, 25, 66, 48, 26, 0, 20, 46, 0, 0, 25, 98, 126, 58, 0, 0, 105, 29, 0, 51, 76,{c5.2xlarge=25; c5.xlarge=26; c5a.2xlarge=25; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=76; i3.2xlarge=49; i3.large=25; i3.xlarge=66; m5.2xlarge=48; m5.large=26; m5.xlarge=0; m5a.2xlarge=20; m5a.large=46; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=25; m5zn.xlarge=98; r5.2xlarge=126; r5.large=58; r5.xlarge=0; r5a.2xlarge=0; r5a.large=105; r5a.xlarge=29; z1d.2xlarge=0; z1d.large=51; z1d.xlarge=76},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
