Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
viralrecon,exponential,0.05,40,0,MINMIN,356.97,0, 61, 83, 54, 76, 37, 30, 28, 0, 47, 21, 71, 51, 0, 44, 65, 0, 22, 0, 23, 48, 86, 71, 58, 0, 0, 24,{c5.2xlarge=0; c5.xlarge=61; c5a.2xlarge=83; c5a.xlarge=54; d3.2xlarge=76; d3.xlarge=37; i3.2xlarge=30; i3.large=28; i3.xlarge=0; m5.2xlarge=47; m5.large=21; m5.xlarge=71; m5a.2xlarge=51; m5a.large=0; m5a.xlarge=44; m5zn.2xlarge=65; m5zn.large=0; m5zn.xlarge=22; r5.2xlarge=0; r5.large=23; r5.xlarge=48; r5a.2xlarge=86; r5a.large=71; r5a.xlarge=58; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=24},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,exponential,0.05,40,0,RESHIV3,356.97,0, 77, 93, 71, 48, 64, 28, 25, 0, 38, 35, 60, 31, 0, 34, 94, 0, 47, 0, 36, 50, 41, 44, 39, 0, 0, 45,{c5.2xlarge=0; c5.xlarge=77; c5a.2xlarge=93; c5a.xlarge=71; d3.2xlarge=48; d3.xlarge=64; i3.2xlarge=28; i3.large=25; i3.xlarge=0; m5.2xlarge=38; m5.large=35; m5.xlarge=60; m5a.2xlarge=31; m5a.large=0; m5a.xlarge=34; m5zn.2xlarge=94; m5zn.large=0; m5zn.xlarge=47; r5.2xlarge=0; r5.large=36; r5.xlarge=50; r5a.2xlarge=41; r5a.large=44; r5a.xlarge=39; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=45},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,exponential,0.05,40,0,RESHIMAX,356.97,0, 77, 80, 65, 52, 56, 26, 30, 0, 45, 36, 51, 38, 0, 38, 95, 0, 47, 0, 32, 56, 52, 45, 35, 0, 0, 44,{c5.2xlarge=0; c5.xlarge=77; c5a.2xlarge=80; c5a.xlarge=65; d3.2xlarge=52; d3.xlarge=56; i3.2xlarge=26; i3.large=30; i3.xlarge=0; m5.2xlarge=45; m5.large=36; m5.xlarge=51; m5a.2xlarge=38; m5a.large=0; m5a.xlarge=38; m5zn.2xlarge=95; m5zn.large=0; m5zn.xlarge=47; r5.2xlarge=0; r5.large=32; r5.xlarge=56; r5a.2xlarge=52; r5a.large=45; r5a.xlarge=35; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=44},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,exponential,0.05,40,0,RESHIFCFS,356.97,0, 61, 81, 75, 48, 57, 24, 30, 0, 42, 34, 57, 37, 0, 47, 96, 0, 43, 0, 31, 60, 46, 55, 29, 0, 0, 47,{c5.2xlarge=0; c5.xlarge=61; c5a.2xlarge=81; c5a.xlarge=75; d3.2xlarge=48; d3.xlarge=57; i3.2xlarge=24; i3.large=30; i3.xlarge=0; m5.2xlarge=42; m5.large=34; m5.xlarge=57; m5a.2xlarge=37; m5a.large=0; m5a.xlarge=47; m5zn.2xlarge=96; m5zn.large=0; m5zn.xlarge=43; r5.2xlarge=0; r5.large=31; r5.xlarge=60; r5a.2xlarge=46; r5a.large=55; r5a.xlarge=29; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=47},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,exponential,0.05,40,1,MINMIN,356.97,0, 60, 82, 54, 78, 35, 34, 26, 0, 46, 49, 68, 51, 0, 45, 72, 0, 23, 0, 23, 52, 81, 66, 55, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=60; c5a.2xlarge=82; c5a.xlarge=54; d3.2xlarge=78; d3.xlarge=35; i3.2xlarge=34; i3.large=26; i3.xlarge=0; m5.2xlarge=46; m5.large=49; m5.xlarge=68; m5a.2xlarge=51; m5a.large=0; m5a.xlarge=45; m5zn.2xlarge=72; m5zn.large=0; m5zn.xlarge=23; r5.2xlarge=0; r5.large=23; r5.xlarge=52; r5a.2xlarge=81; r5a.large=66; r5a.xlarge=55; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.05,40,1,MAXMIN,356.97,0, 59, 74, 44, 75, 53, 29, 20, 0, 49, 49, 63, 54, 0, 46, 81, 0, 31, 0, 28, 52, 66, 71, 56, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=59; c5a.2xlarge=74; c5a.xlarge=44; d3.2xlarge=75; d3.xlarge=53; i3.2xlarge=29; i3.large=20; i3.xlarge=0; m5.2xlarge=49; m5.large=49; m5.xlarge=63; m5a.2xlarge=54; m5a.large=0; m5a.xlarge=46; m5zn.2xlarge=81; m5zn.large=0; m5zn.xlarge=31; r5.2xlarge=0; r5.large=28; r5.xlarge=52; r5a.2xlarge=66; r5a.large=71; r5a.xlarge=56; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.05,40,1,MCT,356.97,0, 52, 75, 54, 85, 49, 26, 22, 0, 57, 44, 71, 55, 0, 43, 79, 0, 22, 0, 20, 52, 61, 83, 50, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=52; c5a.2xlarge=75; c5a.xlarge=54; d3.2xlarge=85; d3.xlarge=49; i3.2xlarge=26; i3.large=22; i3.xlarge=0; m5.2xlarge=57; m5.large=44; m5.xlarge=71; m5a.2xlarge=55; m5a.large=0; m5a.xlarge=43; m5zn.2xlarge=79; m5zn.large=0; m5zn.xlarge=22; r5.2xlarge=0; r5.large=20; r5.xlarge=52; r5a.2xlarge=61; r5a.large=83; r5a.xlarge=50; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.05,40,1,ROUNDROBIN,356.97,0, 58, 63, 96, 66, 61, 14, 0, 0, 61, 93, 0, 109, 0, 29, 62, 0, 0, 0, 8, 61, 44, 154, 21, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=58; c5a.2xlarge=63; c5a.xlarge=96; d3.2xlarge=66; d3.xlarge=61; i3.2xlarge=14; i3.large=0; i3.xlarge=0; m5.2xlarge=61; m5.large=93; m5.xlarge=0; m5a.2xlarge=109; m5a.large=0; m5a.xlarge=29; m5zn.2xlarge=62; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=8; r5.xlarge=61; r5a.2xlarge=44; r5a.large=154; r5a.xlarge=21; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.05,40,1,STATIC,356.97,0, 58, 73, 47, 76, 55, 21, 21, 0, 50, 62, 63, 46, 0, 62, 71, 0, 21, 0, 24, 46, 73, 80, 51, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=58; c5a.2xlarge=73; c5a.xlarge=47; d3.2xlarge=76; d3.xlarge=55; i3.2xlarge=21; i3.large=21; i3.xlarge=0; m5.2xlarge=50; m5.large=62; m5.xlarge=63; m5a.2xlarge=46; m5a.large=0; m5a.xlarge=62; m5zn.2xlarge=71; m5zn.large=0; m5zn.xlarge=21; r5.2xlarge=0; r5.large=24; r5.xlarge=46; r5a.2xlarge=73; r5a.large=80; r5a.xlarge=51; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.05,40,1,NOML,356.97,0, 77, 92, 75, 35, 45, 31, 28, 0, 46, 53, 69, 43, 0, 47, 90, 0, 40, 0, 28, 49, 47, 58, 47, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=77; c5a.2xlarge=92; c5a.xlarge=75; d3.2xlarge=35; d3.xlarge=45; i3.2xlarge=31; i3.large=28; i3.xlarge=0; m5.2xlarge=46; m5.large=53; m5.xlarge=69; m5a.2xlarge=43; m5a.large=0; m5a.xlarge=47; m5zn.2xlarge=90; m5zn.large=0; m5zn.xlarge=40; r5.2xlarge=0; r5.large=28; r5.xlarge=49; r5a.2xlarge=47; r5a.large=58; r5a.xlarge=47; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.05,40,1,CUSTOMCLUSTERNOML,356.97,0, 69, 92, 44, 55, 75, 43, 30, 0, 56, 38, 84, 37, 0, 37, 101, 0, 36, 0, 26, 61, 29, 51, 36, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=69; c5a.2xlarge=92; c5a.xlarge=44; d3.2xlarge=55; d3.xlarge=75; i3.2xlarge=43; i3.large=30; i3.xlarge=0; m5.2xlarge=56; m5.large=38; m5.xlarge=84; m5a.2xlarge=37; m5a.large=0; m5a.xlarge=37; m5zn.2xlarge=101; m5zn.large=0; m5zn.xlarge=36; r5.2xlarge=0; r5.large=26; r5.xlarge=61; r5a.2xlarge=29; r5a.large=51; r5a.xlarge=36; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.05,40,1,TEXTDISTANCE,356.97,0, 57, 66, 58, 53, 58, 30, 31, 0, 62, 55, 71, 54, 0, 47, 100, 0, 48, 0, 31, 58, 48, 34, 39, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=57; c5a.2xlarge=66; c5a.xlarge=58; d3.2xlarge=53; d3.xlarge=58; i3.2xlarge=30; i3.large=31; i3.xlarge=0; m5.2xlarge=62; m5.large=55; m5.xlarge=71; m5a.2xlarge=54; m5a.large=0; m5a.xlarge=47; m5zn.2xlarge=100; m5zn.large=0; m5zn.xlarge=48; r5.2xlarge=0; r5.large=31; r5.xlarge=58; r5a.2xlarge=48; r5a.large=34; r5a.xlarge=39; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.05,40,1,CRITICALPATH,356.97,0, 63, 84, 67, 44, 65, 22, 23, 0, 49, 57, 68, 34, 0, 41, 103, 0, 49, 0, 38, 63, 50, 43, 37, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=63; c5a.2xlarge=84; c5a.xlarge=67; d3.2xlarge=44; d3.xlarge=65; i3.2xlarge=22; i3.large=23; i3.xlarge=0; m5.2xlarge=49; m5.large=57; m5.xlarge=68; m5a.2xlarge=34; m5a.large=0; m5a.xlarge=41; m5zn.2xlarge=103; m5zn.large=0; m5zn.xlarge=49; r5.2xlarge=0; r5.large=38; r5.xlarge=63; r5a.2xlarge=50; r5a.large=43; r5a.xlarge=37; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.05,40,1,CRITICALPATHREVERSE,356.97,0, 64, 81, 86, 66, 74, 29, 27, 0, 47, 55, 62, 33, 0, 37, 90, 0, 46, 0, 38, 54, 39, 46, 26, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=64; c5a.2xlarge=81; c5a.xlarge=86; d3.2xlarge=66; d3.xlarge=74; i3.2xlarge=29; i3.large=27; i3.xlarge=0; m5.2xlarge=47; m5.large=55; m5.xlarge=62; m5a.2xlarge=33; m5a.large=0; m5a.xlarge=37; m5zn.2xlarge=90; m5zn.large=0; m5zn.xlarge=46; r5.2xlarge=0; r5.large=38; r5.xlarge=54; r5a.2xlarge=39; r5a.large=46; r5a.xlarge=26; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.05,40,1,RESHIV2,356.97,0, 74, 88, 74, 55, 64, 30, 31, 0, 41, 63, 69, 33, 0, 32, 99, 0, 46, 0, 36, 40, 40, 49, 36, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=74; c5a.2xlarge=88; c5a.xlarge=74; d3.2xlarge=55; d3.xlarge=64; i3.2xlarge=30; i3.large=31; i3.xlarge=0; m5.2xlarge=41; m5.large=63; m5.xlarge=69; m5a.2xlarge=33; m5a.large=0; m5a.xlarge=32; m5zn.2xlarge=99; m5zn.large=0; m5zn.xlarge=46; r5.2xlarge=0; r5.large=36; r5.xlarge=40; r5a.2xlarge=40; r5a.large=49; r5a.xlarge=36; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.05,40,1,RESHIV3,356.97,0, 71, 76, 73, 66, 68, 24, 27, 0, 37, 55, 74, 46, 0, 37, 98, 0, 47, 0, 34, 54, 39, 31, 43, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=71; c5a.2xlarge=76; c5a.xlarge=73; d3.2xlarge=66; d3.xlarge=68; i3.2xlarge=24; i3.large=27; i3.xlarge=0; m5.2xlarge=37; m5.large=55; m5.xlarge=74; m5a.2xlarge=46; m5a.large=0; m5a.xlarge=37; m5zn.2xlarge=98; m5zn.large=0; m5zn.xlarge=47; r5.2xlarge=0; r5.large=34; r5.xlarge=54; r5a.2xlarge=39; r5a.large=31; r5a.xlarge=43; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.05,40,1,RESHIMAX,356.97,0, 67, 93, 80, 45, 62, 23, 26, 0, 51, 57, 65, 41, 0, 48, 93, 0, 43, 0, 40, 54, 42, 37, 33, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=67; c5a.2xlarge=93; c5a.xlarge=80; d3.2xlarge=45; d3.xlarge=62; i3.2xlarge=23; i3.large=26; i3.xlarge=0; m5.2xlarge=51; m5.large=57; m5.xlarge=65; m5a.2xlarge=41; m5a.large=0; m5a.xlarge=48; m5zn.2xlarge=93; m5zn.large=0; m5zn.xlarge=43; r5.2xlarge=0; r5.large=40; r5.xlarge=54; r5a.2xlarge=42; r5a.large=37; r5a.xlarge=33; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.05,40,1,RESHIFCFS,356.97,0, 60, 89, 75, 49, 73, 27, 22, 0, 52, 57, 70, 35, 0, 32, 95, 0, 47, 0, 34, 51, 52, 43, 37, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=60; c5a.2xlarge=89; c5a.xlarge=75; d3.2xlarge=49; d3.xlarge=73; i3.2xlarge=27; i3.large=22; i3.xlarge=0; m5.2xlarge=52; m5.large=57; m5.xlarge=70; m5a.2xlarge=35; m5a.large=0; m5a.xlarge=32; m5zn.2xlarge=95; m5zn.large=0; m5zn.xlarge=47; r5.2xlarge=0; r5.large=34; r5.xlarge=51; r5a.2xlarge=52; r5a.large=43; r5a.xlarge=37; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.05,40,2,MINMIN,356.97,30, 25, 21, 0, 0, 88, 52, 28, 84, 44, 25, 0, 28, 54, 0, 0, 22, 92, 94, 75, 0, 0, 89, 24, 0, 48, 77,{c5.2xlarge=30; c5.xlarge=25; c5a.2xlarge=21; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=88; i3.2xlarge=52; i3.large=28; i3.xlarge=84; m5.2xlarge=44; m5.large=25; m5.xlarge=0; m5a.2xlarge=28; m5a.large=54; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=22; m5zn.xlarge=92; r5.2xlarge=94; r5.large=75; r5.xlarge=0; r5a.2xlarge=0; r5a.large=89; r5a.xlarge=24; z1d.2xlarge=0; z1d.large=48; z1d.xlarge=77},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
viralrecon,exponential,0.05,40,2,MAXMIN,356.97,23, 26, 26, 0, 0, 74, 59, 17, 64, 47, 26, 0, 29, 42, 0, 0, 27, 109, 114, 63, 0, 0, 98, 25, 0, 51, 80,{c5.2xlarge=23; c5.xlarge=26; c5a.2xlarge=26; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=74; i3.2xlarge=59; i3.large=17; i3.xlarge=64; m5.2xlarge=47; m5.large=26; m5.xlarge=0; m5a.2xlarge=29; m5a.large=42; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=27; m5zn.xlarge=109; r5.2xlarge=114; r5.large=63; r5.xlarge=0; r5a.2xlarge=0; r5a.large=98; r5a.xlarge=25; z1d.2xlarge=0; z1d.large=51; z1d.xlarge=80},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
